cen_x,cen_y,xmin,ymin,xmax,ymax
1709,462,1647.578,422.4509,1771.1067,501.75635
807,365,773.16473,341.2611,842.26996,389.48196
1246,346,1201.4146,319.50446,1290.5854,373.10123
884,442,839.3045,409.1924,929.3388,475.4495
1615,419,1574.3359,387.0468,1657.0449,451.20294
638,308,601.1229,269.68484,675.70184,346.70444
551,271,532.665,255.26892,571.32104,287.4961
1111,321,1076.6235,302.00305,1146.7762,340.19366
515,259,496.98474,246.771,534.52295,271.26132
466,258,449.93106,240.30527,482.70407,276.8861
1469,432,1411.1198,404.69708,1528.281,460.59045
1270,309,1230.3657,290.99988,1310.5953,327.09018
1637,419,1574.5818,386.87952,1700.7848,451.58997
466,258,449.93106,240.30527,482.70407,276.8861
1496,434,1463.1844,408.44827,1529.1715,461.1799
552,271,533.53503,256.0722,571.13586,287.79276
393,240,379.58682,228.11685,406.56693,252.36426
393,240,379.58682,228.11685,406.56693,252.36426
515,259,496.98474,246.771,534.52295,271.26132
1152,474,1095.4409,440.66086,1210.0728,508.4004
1332,558,1259.8668,519.67535,1405.8142,597.86426
1393,384,1345.2816,358.76788,1442.5422,410.405
1248,334,1208.046,312.49356,1287.9928,355.98993
707,342,661.2711,297.8462,753.1886,387.08063
846,479,795.09515,443.2398,896.9873,516.16486
673,285,656.0811,271.5519,691.28156,300.21646
1110,332,1068.549,307.86124,1152.0431,356.38397
639,299,616.5476,284.66418,662.2806,315.01898
900,355,862.8431,329.83008,938.49176,380.34006
900,355,863.38696,329.5543,938.42773,380.5446
1702,399,1665.7812,372.7412,1739.4834,425.51776
453,243,436.6608,229.19052,471.08487,258.1322
768,315,740.96265,297.40674,795.86664,334.02277
768,315,740.96265,297.40674,795.86664,334.02277
982,296,952.8206,281.0339,1012.8879,312.19394
766,259,748.05066,247.4415,785.2864,272.5055
592,266,575.38043,254.51582,610.2614,278.34048
453,243,435.59616,228.94817,470.46747,258.71652
639,300,615.4622,287.09906,662.61993,314.38116
542,267,521.7769,253.08083,562.3687,281.87238
592,266,575.38043,254.51582,610.2614,278.34048
1110,332,1068.549,307.86124,1152.0431,356.38397
483,240,469.00595,229.63881,498.0833,251.24586
673,285,656.0811,271.5519,691.28156,300.21646
