cen_x,cen_y,xmin,ymin,xmax,ymax
939,373,913.5861,348.75607,964.9144,397.7365
1069,444,1009.78326,351.2452,1128.4415,538.54767
1802,799,1710.7393,697.9291,1894.775,900.76654
1033,786,963.87445,710.50604,1103.773,862.6906
1033,786,963.73584,710.4579,1104.0502,862.7295
1058,291,1041.4253,273.06134,1075.972,310.7089
932,289,915.738,271.75827,949.8732,306.25235
1009,270,988.8245,253.68169,1029.7723,288.00458
1060,228,1048.5779,213.18779,1072.8909,244.78632
934,296,918.1277,272.13623,950.24445,321.719
1012,239,994.53064,225.16985,1031.0212,253.76483
975,236,963.8171,225.61703,986.9663,247.42018
1060,228,1048.5779,213.18779,1072.8909,244.78632
1012,239,994.53064,225.16985,1031.0212,253.76483
1014,211,996.43585,191.85672,1032.9618,231.73805
1009,270,988.8245,253.68169,1029.7723,288.00458
972,409,959.81647,381.9325,985.1723,436.77026
1069,444,1009.95154,351.4198,1128.3666,538.3015
883,359,858.07574,336.81497,909.7672,382.75677
1813,793,1717.8809,699.6763,1909.6877,887.3759
1075,344,1053.3745,323.64874,1098.3085,365.49982
787,537,739.75946,495.1662,835.0649,578.9984
1118,265,1104.0159,252.17949,1133.5898,278.72733
945,294,926.6543,275.15906,964.16296,313.33737
1606,602,1553.6868,546.8455,1659.0458,658.5642
1006,284,980.7574,253.53139,1032.3248,316.1818
1006,285,980.9666,254.53706,1032.3983,316.6635
969,240,956.42285,229.23141,982.7692,251.54813
993,246,979.53986,231.70193,1008.27905,260.7987
945,294,926.6543,275.15906,964.16296,313.33737
1611,621,1562.6979,583.9549,1659.869,658.18524
787,537,739.8399,495.4521,835.11206,579.8063
947,268,930.7154,252.44339,963.93134,284.45392
974,219,955.5448,208.73512,993.42334,230.77162
1006,285,981.1566,254.34262,1031.9933,317.1572
992,216,981.12756,205.2189,1003.30975,227.89952
1579,597,1501.0795,536.1132,1658.695,659.3096
908,497,841.31726,419.73837,976.2259,575.03076
1066,259,1049.4805,245.90143,1083.0294,273.49393
949,390,902.7564,354.41922,997.0977,427.41544
950,414,903.0769,354.47165,997.5931,473.80887
915,468,840.9923,361.19287,990.2027,575.6429
1066,259,1049.4805,245.90143,1083.0294,273.49393
1083,452,1050.5219,419.1071,1115.7838,485.58014
1790,794,1696.1831,697.35443,1885.3995,890.6644
871,379,841.1585,354.00235,901.7274,405.30246
1010,325,990.6968,309.83072,1030.1963,341.60355
960,311,943.7577,296.82462,977.55676,326.0194
1067,291,1051.1871,274.65067,1083.7644,307.5916
531,829,437.04578,751.7054,626.05505,907.11365
966,980,864.1902,882.8577,1068.4509,1077.4109
1061,237,1049.0992,226.92024,1073.1482,248.09705
531,829,436.74887,751.5296,626.2757,907.5424
990,203,965.74084,174.4124,1015.67395,232.9256
1313,342,1296.0564,321.44937,1331.1642,364.4362
991,194,967.11664,175.90683,1015.4774,213.78064
961,238,946.7758,226.24678,976.77386,250.3413
965,979,863.40515,882.3376,1068.4227,1077.165
1790,793,1695.6381,696.8218,1886.0022,890.3114
961,238,946.7758,226.24678,976.77386,250.3413
1407,981,1305.274,885.0388,1510.361,1078.2529
780,994,677.3476,910.1385,882.7787,1079.001
643,752,563.1923,688.33716,724.7909,817.031
918,516,874.9676,476.3017,961.67096,555.94635
1245,539,1196.7589,496.33127,1294.8771,582.553
882,372,856.04865,350.55988,909.546,395.33313
1144,341,1122.4056,320.9394,1166.1073,361.51608
981,352,958.56726,327.54828,1004.89905,376.71747
1005,296,980.7103,264.24472,1031.0702,328.47803
973,265,958.4527,251.98146,988.4774,279.87222
1005,308,980.9313,283.82462,1029.5105,332.9442
1005,300,980.5915,268.4431,1030.3975,332.65625
556,826,462.58823,750.68195,650.02594,902.42523
1237,500,1194.2925,459.50446,1280.8827,541.7453
999,335,976.25616,315.65808,1022.2016,355.5936
1148,344,1124.4293,323.1277,1172.8042,366.47656
1061,246,1047.6357,225.74791,1075.6842,268.05167
877,356,840.12115,306.79977,914.96686,405.23557
877,356,840.39246,306.9763,914.04596,405.65652
933,302,915.2854,284.3286,952.12006,319.8409
933,302,915.2854,284.3286,952.12006,319.8409
966,260,954.0496,250.00262,978.00385,270.69226
732,1043,694.6857,1008.77496,769.3289,1079.145
933,302,915.2854,284.3286,952.12006,319.8409
984,216,974.9934,201.82364,994.55414,231.87003
404,286,376.63684,266.00494,431.63837,306.03192
1061,246,1047.6357,225.74791,1075.6842,268.05167
1078,623,1025.3435,569.67303,1131.9524,676.477
1269,574,1216.4952,527.0884,1321.82,622.7949
970,356,945.49854,335.1225,995.7353,378.21362
830,436,791.97046,404.1832,868.31866,469.2686
505,842,469.93848,793.29626,541.54346,892.4307
907,351,882.2235,333.53442,932.003,370.22766
1156,332,1132.7603,313.894,1180.0138,351.79385
1074,304,1055.0679,286.9914,1093.9385,322.89423
922,308,902.61426,292.1673,942.19104,323.91797
958,262,943.65717,246.16663,973.76404,277.9842
1130,276,1112.9612,264.72113,1147.1716,288.029
1011,280,996.083,266.5187,1026.1666,295.1639
752,698,683.982,617.4667,821.1776,780.4002
976,237,964.1294,228.04121,988.90094,246.41183
752,698,683.8834,617.8358,821.4993,780.02875
1065,268,1049.5206,255.23953,1080.746,281.87552
1010,270,994.98474,246.22693,1026.8539,295.45108
1053,210,1040.6199,193.85687,1066.7155,226.92622
1239,475,1197.9642,432.31564,1281.0471,518.5066
1172,376,1145.5107,351.27673,1199.5803,401.11154
620,905,373.03366,736.129,868.3836,1075.0619
