cen_x,cen_y,xmin,ymin,xmax,ymax
1800,554,1746.9767,521.0909,1854.9652,588.41437
1883,593,1848.24,544.3292,1919.1127,642.3219
1523,443,1469.5918,413.3571,1577.2952,474.5166
1840,511,1785.2004,475.54752,1895.7538,548.2434
1241,345,1189.3696,310.5645,1294.0664,380.6134
888,205,851.6833,180.55089,926.2563,230.86168
1316,337,1267.776,304.2879,1365.3872,371.37485
1240,345,1189.1534,309.50458,1292.8337,381.30325
1317,337,1268.5099,304.01328,1366.2665,371.89932
888,205,851.4098,180.07915,926.39703,231.09145
1523,447,1469.4403,413.39365,1577.3202,481.18323
1883,593,1848.5492,543.96594,1918.9229,642.56036
1461,805,1382.1458,751.85834,1540.889,858.6795
1577,446,1528.2778,414.84854,1627.3816,478.82556
1083,858,1044.0754,827.26746,1123.4094,888.9084
1902,569,1884.6127,536.77203,1919.6372,601.87805
1462,603,1410.9182,562.2158,1514.6414,644.2546
1600,437,1540.294,402.398,1661.5487,473.1306
1881,589,1842.7253,538.12006,1920.3286,640.30585
1463,340,1407.4647,297.64188,1520.3638,382.9039
791,200,760.1956,177.84972,822.11926,222.59117
1464,340,1407.826,298.13025,1520.8794,382.533
990,265,959.6853,239.0859,1022.06824,291.94064
790,199,758.9756,176.31454,822.6551,222.45145
1464,340,1407.5201,298.0783,1520.8826,382.5153
754,383,740.6732,368.5849,767.3987,397.7366
1346,538,1289.1703,504.06122,1404.1808,572.98865
1719,508,1660.3136,470.03842,1778.8728,547.8408
486,186,453.0383,165.97496,520.69464,206.52713
1052,224,1007.5571,192.34348,1097.7682,255.78716
1052,223,1007.8472,191.91757,1097.5789,255.64085
486,186,452.72534,166.17377,520.9065,206.91461
1076,928,1030.3959,883.6084,1123.159,972.63074
1052,224,1007.4833,192.32007,1097.9645,255.87067
326,783,32.7426,636.7243,620.44916,929.70685
1665,466,1602.1284,434.14728,1729.5149,499.56903
1880,569,1840.9679,533.86975,1919.6743,605.8259
420,158,391.5866,137.76906,450.24966,180.1936
420,159,391.52368,137.8341,450.0412,180.23714
1686,468,1643.6783,436.90192,1730.1577,499.5565
919,359,907.3785,352.6205,932.49023,367.26175
461,70,438.939,54.8683,484.37262,85.84265
814,203,778.695,176.05418,850.34503,230.88803
755,163,724.9493,136.05975,785.82855,191.18588
814,203,778.9109,175.46033,850.37866,230.6717
1115,272,1091.1882,256.37433,1139.6622,289.3283
1373,549,1317.2867,513.4425,1429.6539,586.31885
1016,578,966.58,526.9372,1065.4614,629.8428
395,153,365.4082,134.73453,425.9476,173.05742
858,223,817.61646,199.72275,899.8611,248.24132
819,380,769.85895,343.7942,869.20966,417.25107
597,822,483.34363,779.005,712.0582,865.9416
544,96,520.05927,78.81117,569.40204,114.47326
819,380,769.4743,344.04007,869.70935,417.1254
598,846,481.2556,779.5766,714.90546,913.18695
1416,1043,1327.3872,1011.89264,1506.1632,1074.3866
1678,378,1531.7994,306.5491,1824.8618,451.05893
1899,573,1876.0374,535.32623,1922.2739,610.99756
