cen_x,cen_y,xmin,ymin,xmax,ymax
1321,340,1289.1522,311.12982,1353.6776,369.16663
1269,290,1244.6968,266.2912,1294.8774,313.7535
1220,358,1186.7318,327.27594,1254.2911,389.19278
1387,193,1373.01,177.88164,1401.7108,208.33722
1038,225,1026.2795,215.41693,1050.6256,236.40543
1269,290,1244.2618,266.33264,1295.0774,313.86536
1219,358,1186.6353,327.80734,1253.1473,389.01773
1321,340,1289.0973,311.7722,1353.7758,369.19324
1026,173,1012.86346,164.9392,1039.3318,182.8435
1387,193,1373.01,177.88164,1401.7108,208.33722
1200,364,1165.6504,334.8793,1235.8683,393.63364
678,484,629.1229,450.80087,727.1533,518.9171
1129,586,1058.9678,508.845,1199.1173,663.4467
1147,208,1132.0282,198.52534,1162.6986,219.08052
943,279,897.1728,240.87283,989.1514,317.66565
1041,274,1017.0247,258.88303,1066.1785,290.676
1392,193,1377.2338,179.64185,1406.9498,207.253
942,279,896.7652,240.56964,989.0863,317.61972
1055,303,1025.7732,284.82645,1085.4626,322.84204
1396,158,1384.236,146.05676,1408.8904,170.78604
1129,586,1059.257,509.02014,1198.9797,663.81525
611,409,594.8159,386.59982,628.30133,431.41205
1392,189,1378.8074,169.73647,1406.2773,208.44106
1041,274,1017.00946,258.2696,1066.0499,290.96777
1173,397,1132.4131,363.12943,1215.1787,431.39612
1377,228,1360.9708,213.34805,1394.9062,243.37204
768,939,723.3619,886.1608,814.3119,991.8723
1395,175,1383.3252,158.68634,1408.1079,191.67268
1255,167,1245.3208,158.0127,1265.0082,176.09048
1206,151,1190.7903,139.04813,1222.6094,164.60625
1040,227,1025.546,217.63907,1054.9567,236.5356
1173,397,1132.5205,363.2714,1214.5986,431.65308
1384,91,1375.3857,80.28652,1394.4166,103.25785
854,978,723.30817,880.7848,985.41125,1076.9725
1289,273,1267.3646,253.7659,1312.329,293.36725
495,497,396.6372,430.6767,593.6852,563.97156
1055,520,990.0278,452.5103,1120.6694,588.0642
1180,193,1166.0211,181.35217,1194.5022,206.44371
494,499,396.55914,434.2558,593.2489,564.5213
1215,168,1202.1246,155.3389,1228.5419,181.5954
1055,520,989.7354,452.41415,1121.3774,588.61835
732,434,690.14575,388.5534,774.1646,480.35754
800,358,756.7227,327.74585,845.17535,389.01074
1387,151,1377.6693,139.72523,1398.2876,162.89339
1089,215,1069.4777,193.93408,1109.4053,236.74588
1258,165,1248.1617,156.55006,1269.551,175.27261
1164,187,1153.3398,172.26033,1175.9183,201.865
801,358,757.6944,328.6661,844.4675,388.63486
1036,227,1024.6595,216.94019,1048.2842,237.31303
558,418,477.30676,359.83905,640.15356,476.2761
1284,261,1261.6755,240.84897,1308.0212,281.40933
1384,191,1367.6338,179.73799,1400.5272,202.70738
1173,235,1154.4021,220.97261,1192.6384,249.49538
515,965,345.45337,854.5486,684.5926,1076.8771
1355,252,1345.6083,236.02705,1365.7734,268.43405
515,966,346.2059,854.9284,684.8119,1077.6937
993,219,979.9933,208.20972,1007.5376,230.4546
1038,227,1024.5048,217.81172,1051.849,237.66777
1408,119,1398.3932,111.38506,1418.9303,127.17156
1387,164,1373.8499,154.86914,1402.1182,174.28946
1284,261,1261.6755,240.84897,1308.0212,281.40933
