cen_x,cen_y,xmin,ymin,xmax,ymax
559,815,497.6782,762.9796,620.73444,868.23254
921,551,891.7018,522.8879,951.57404,579.2557
651,567,614.7415,533.07776,689.155,601.0035
1038,543,1005.48883,515.249,1071.7188,571.16394
769,426,748.7491,408.1183,789.57837,444.47128
769,426,748.7491,408.1183,789.57837,444.47128
1002,447,993.2846,430.06247,1012.60535,465.04993
1882,502,1845.3616,461.9313,1919.7706,543.6928
983,461,957.6436,435.79868,1008.97296,486.20792
888,386,871.09485,372.30728,905.2087,400.67606
600,575,557.57227,531.62946,643.40906,618.3711
857,282,848.6842,275.8422,866.4408,288.93237
600,575,557.6389,532.17395,643.6179,618.5342
803,348,789.00336,332.3922,818.63556,365.39883
803,348,789.00336,332.3922,818.63556,365.39883
803,348,789.00336,332.3922,818.63556,365.39883
1883,503,1847.8634,461.1472,1919.6274,545.67584
915,333,903.3706,323.77686,927.5922,343.23483
948,394,929.89575,379.8947,966.64496,409.79346
770,393,750.5096,377.54266,789.81104,408.8004
793,345,769.9652,319.37366,816.0427,372.21976
1652,478,1621.6685,443.58676,1682.849,513.8164
836,294,819.69055,276.44638,853.3288,312.36563
1882,504,1842.2637,460.12695,1922.5693,549.07245
792,345,769.91113,318.66275,814.62585,372.30185
837,295,820.88715,277.59793,853.14484,313.60178
769,392,750.58813,376.3543,788.49664,408.94403
1651,478,1619.8708,442.5573,1683.6646,513.6684
792,345,770.107,319.37338,814.4692,372.27548
897,314,884.70953,303.95517,909.7706,324.6129
981,466,955.7881,442.02148,1007.8946,490.39633
1874,504,1829.7009,463.89926,1920.0828,545.10974
981,466,955.7881,442.02148,1007.8946,490.39633
1168,812,1099.6322,748.6035,1237.0599,876.4902
926,356,912.0428,344.86853,940.802,368.38
884,374,867.4397,358.79376,900.61804,390.07077
896,305,886.0223,296.12686,907.7347,315.08945
1407,400,1385.2828,384.48502,1430.333,415.84677
1657,567,1545.031,476.69885,1770.2485,658.8182
1134,715,1080.6115,670.19525,1188.206,761.1979
948,630,880.7586,534.8174,1015.3926,727.1632
984,459,958.9095,436.30243,1009.47864,483.51407
1741,807,1666.4398,757.23816,1816.0846,856.91876
1884,507,1846.7715,453.73526,1922.1437,560.28937
1745,819,1675.618,783.09625,1815.7874,856.612
1173,565,1150.8423,550.99713,1196.8799,579.01416
1790,822,1764.42,788.1078,1815.622,856.5016
872,375,865.9306,364.53882,879.63934,386.7639
977,673,929.8597,627.2736,1025.1329,720.56116
829,280,818.22174,267.65323,840.1924,293.10535
895,305,885.387,295.09546,906.4874,316.43222
1885,507,1849.4506,456.10388,1921.2069,557.92645
1884,506,1848.6444,455.80798,1921.1309,557.702
1133,544,1094.261,515.34753,1173.422,573.4078
1883,503,1847.802,449.0003,1919.0527,557.0545
1883,435,1846.7943,313.74454,1920.2083,556.73425
1290,410,1224.0079,367.15222,1356.3027,454.59067
868,335,854.75244,323.6066,883.1883,347.78516
1884,508,1848.9177,458.12814,1920.5979,558.0033
1885,507,1849.4474,458.39993,1920.7399,557.2911
822,293,812.37915,283.6393,832.6255,303.6714
931,605,880.2248,528.01697,982.61694,682.8553
955,406,935.2615,390.87827,976.5814,421.5861
1883,506,1846.6462,454.04114,1921.2491,558.2131
1475,604,1442.5791,574.8879,1508.2882,633.2888
1884,506,1846.6987,453.77505,1921.5354,559.279
891,283,879.6687,276.45795,902.91064,290.76178
1475,593,1443.2142,573.57275,1507.827,613.06854
1883,508,1846.4781,459.7613,1920.4701,556.75385
1883,508,1846.1791,459.8878,1920.873,556.7959
888,279,880.1056,270.6242,896.97784,287.7359
777,364,750.93567,337.62894,803.74884,391.1187
1882,506,1844.3157,455.84244,1921.4302,557.44586
776,364,750.51697,337.53098,803.22534,391.31192
840,272,826.8153,258.5574,853.451,285.9631
832,290,819.9423,281.66998,844.39795,298.5384
1882,506,1844.4053,455.5434,1921.5682,556.99994
1023,477,1010.73236,469.6009,1035.7899,485.48184
839,280,824.5566,271.7609,854.4531,289.5778
1882,506,1844.2083,455.35498,1921.3014,556.7166
939,594,896.90125,558.70276,981.1017,630.1036
1881,506,1844.5011,454.36755,1919.3837,558.0643
719,474,701.3767,459.7707,738.01135,489.0053
1881,505,1844.2081,454.19995,1918.977,557.2321
1881,505,1844.2081,454.19995,1918.977,557.2321
1882,508,1845.1493,457.80615,1920.1355,558.47577
853,269,844.37787,260.32977,863.5395,278.32935
923,342,905.7248,329.04224,941.03204,355.64526
858,285,843.17847,269.45187,873.1617,301.267
1883,510,1844.3859,459.7768,1922.0131,560.4136
1882,509,1843.9287,458.8543,1921.9452,560.5405
964,441,942.9608,420.33084,986.3147,463.6378
871,322,851.2257,289.54425,892.0932,356.44772
870,353,854.39124,344.87097,887.1913,362.57812
1877,509,1834.5387,458.23926,1920.8004,560.6789
871,323,850.9062,288.74783,891.27985,358.47693
964,441,942.9608,420.33084,986.3147,463.6378
879,377,860.80505,356.43915,897.81805,398.17117
851,260,839.53174,243.22731,864.2538,277.14508
879,377,860.80505,356.43915,897.81805,398.17117
1885,508,1850.3103,461.13687,1920.5142,556.19135
870,318,851.2502,294.68405,889.4895,342.37567
631,670,561.5833,591.24243,700.5846,748.8084
1007,502,981.07367,476.76334,1034.2933,527.3018
808,367,792.8995,351.19547,824.99634,384.41132
837,321,825.4588,310.2395,849.55597,333.15454
781,341,766.13947,328.98978,797.6265,353.668
902,301,891.8576,292.10492,913.8961,311.81976
720,476,702.5073,461.59827,739.0004,490.42722
804,371,784.0404,357.58725,824.9296,385.25235
1868,506,1817.8279,465.12576,1918.7952,548.1497
1865,520,1818.8754,493.06714,1911.9133,547.9771
1208,336,1192.7938,324.81744,1223.5441,348.90182
880,337,866.3771,326.25235,893.90784,349.7192
725,499,681.79553,447.67358,769.0215,552.1065
825,326,808.98096,308.47702,841.4234,344.511
1094,791,1073.5957,758.5008,1115.8944,823.59424
905,312,895.874,302.4503,914.5685,322.8831
1872,800,1849.5488,771.1516,1895.1764,830.07935
1094,772,1074.1188,735.34906,1115.3237,809.8893
831,290,817.8042,276.55176,845.7183,303.60068
1842,713,1805.5352,690.80475,1880.006,735.4852
1828,695,1777.0609,655.45294,1879.4365,735.1618
1830,708,1782.098,681.862,1879.4211,736.06006
1869,504,1819.3228,459.678,1918.9591,549.9414
940,521,888.9315,442.13406,991.84296,600.1041
917,326,905.73706,316.29095,929.5207,337.69186
1869,507,1819.9001,466.53357,1919.838,548.3877
1168,693,1149.8165,659.48535,1186.2834,727.3065
