cen_x,cen_y,xmin,ymin,xmax,ymax
958,981,860.0859,887.0018,1057.8806,1076.6035
936,430,888.2031,394.03772,984.7012,466.89563
37,822,0.97673523,772.14764,73.17118,873.4111
310,942,190.65158,853.3926,430.21246,1031.8568
1095,410,1052.2388,374.32877,1138.9059,447.03754
1318,321,1286.3431,296.09454,1349.8688,346.13
448,410,397.41544,380.12732,499.3049,440.38797
1420,259,1396.718,238.5563,1443.6425,279.81525
1280,280,1251.2583,259.5996,1309.0325,300.8224
995,182,965.2982,151.91452,1025.7839,212.48286
1455,172,1437.3439,156.9201,1473.1655,187.63585
1407,167,1388.8054,154.49458,1425.314,180.60022
1068,195,1045.8569,180.32835,1091.2585,210.96906
882,259,852.4112,238.89258,912.2609,279.54166
1244,151,1226.183,137.30533,1262.4635,166.65334
1255,118,1241.084,105.33761,1269.7155,131.41919
1319,142,1302.0557,126.99698,1336.4122,158.11044
1277,122,1260.2941,111.14092,1295.2062,134.09479
1503,147,1485.9092,134.20451,1521.471,159.96928
995,182,965.2101,152.61089,1026.0876,212.68361
1244,151,1226.183,137.30533,1262.4635,166.65334
861,241,835.26434,220.77089,887.29694,261.82782
861,241,835.26434,220.77089,887.29694,261.82782
1280,280,1251.2583,259.5996,1309.0325,300.8224
1277,122,1260.2941,111.14092,1295.2062,134.09479
1255,118,1241.084,105.33761,1269.7155,131.41919
1319,142,1302.0557,126.99698,1336.4122,158.11044
1063,133,1038.763,119.27366,1087.6278,147.20856
1068,195,1045.8569,180.32835,1091.2585,210.96906
1377,195,1369.3658,180.27989,1384.6575,211.57678
1407,167,1388.8054,154.49458,1425.314,180.60022
1213,825,1084.0288,638.15735,1342.954,1011.85345
947,560,885.9617,511.0989,1008.2709,609.71606
198,437,143.81813,403.74585,253.51106,471.56445
514,507,454.03094,467.83167,575.50836,546.82324
758,328,720.15485,303.76553,797.2291,352.63782
1446,166,1429.3575,153.27048,1464.5928,180.38841
988,278,957.0338,258.08176,1019.7765,298.1379
697,282,662.7981,260.4048,732.70215,305.41876
1268,137,1251.0396,125.96238,1286.169,148.92886
1231,114,1214.852,103.08815,1247.7695,125.1071
974,199,952.33655,183.59149,996.86505,215.92502
1062,212,1035.1735,189.60707,1089.4369,234.48003
417,409,370.98404,369.0405,463.8499,449.4312
417,409,371.27344,369.04004,463.71805,449.47394
1167,175,1146.9502,161.41248,1187.1827,189.84822
974,199,952.33655,183.59149,996.86505,215.92502
1062,212,1035.1735,189.60707,1089.4369,234.48003
1167,175,1146.9502,161.41248,1187.1827,189.84822
417,409,371.8066,369.526,463.78546,449.76157
1062,212,1035.0652,189.41963,1089.281,235.10411
1268,137,1251.0396,125.96238,1286.169,148.92886
1231,114,1214.852,103.08815,1247.7695,125.1071
867,907,764.7565,788.29926,970.0811,1026.8749
1126,542,1068.1406,494.99347,1184.2369,589.6338
277,545,208.47357,501.49985,346.82272,589.8151
1121,402,1078.8408,369.57724,1164.864,434.47736
1322,469,1277.0337,426.67197,1368.3835,512.52893
1234,301,1205.4713,276.5914,1264.025,325.6559
1143,301,1112.9559,275.72217,1174.675,326.66772
1305,351,1266.3141,311.85962,1344.009,391.56876
1424,341,1392.2227,300.63177,1457.0894,381.37695
883,334,847.57434,310.05054,919.5936,358.89557
858,249,810.51605,207.05977,906.33136,291.0078
858,249,810.51605,207.05977,906.33136,291.0078
802,323,764.47406,300.22824,839.60864,347.30505
1323,212,1300.2968,195.3394,1346.4114,229.43903
1256,117,1240.5457,106.87412,1272.2544,128.7168
1407,168,1387.8815,155.93921,1427.0804,180.92857
1442,178,1422.4371,164.22005,1462.0471,193.39545
1387,211,1365.1117,191.76324,1410.7151,230.36331
1465,134,1449.8154,122.542336,1480.6583,146.99127
1305,351,1266.5742,311.78915,1344.3163,391.05222
1210,148,1193.485,135.73813,1228.4829,160.54799
997,249,971.916,230.8797,1022.84375,268.5641
1280,138,1264.004,126.43403,1297.5205,151.14055
1424,340,1392.0612,299.97614,1457.5938,381.841
1096,163,1075.3269,150.38403,1116.7721,176.2231
1513,116,1497.3774,106.94727,1529.4009,126.8218
796,252,775.1709,227.87856,818.37744,276.1539
1007,191,985.3304,174.95297,1030.4473,207.69093
802,707,724.1108,647.505,880.53595,768.31256
1024,707,949.085,639.5064,1099.208,775.56116
101,487,35.70385,451.33292,166.7235,523.5407
260,630,178.39383,578.44745,342.64865,683.46747
1224,425,1180.0852,383.3052,1269.8823,467.54755
1221,319,1189.2874,293.4,1253.7712,345.6166
630,444,578.091,409.7743,683.4802,478.274
1343,305,1314.0703,280.01575,1372.8514,329.99103
666,375,622.07385,348.18076,711.84955,403.4506
1302,263,1274.6626,244.05928,1331.2566,283.818
1159,300,1130.4052,277.45715,1189.3088,323.3316
1332,206,1309.4398,189.36671,1355.3292,223.3586
1015,270,986.0742,246.83769,1044.4899,294.54736
894,329,857.36646,304.85565,930.7503,354.73837
1147,220,1123.9222,205.64034,1170.9908,234.95311
1094,208,1069.9894,190.21245,1119.1692,225.82184
1027,185,1003.38086,164.72969,1051.4819,206.2659
1459,163,1442.3542,146.46729,1476.4493,180.6801
1387,170,1369.8257,157.10417,1405.3766,184.87282
1304,149,1286.2672,136.08182,1322.387,162.41943
183,1062,92.61601,1044.7941,273.76935,1079.3425
1188,171,1168.6621,157.9833,1207.5996,185.2932
1304,149,1286.2672,136.08182,1322.387,162.41943
1129,150,1106.8656,134.32295,1151.2338,165.6929
1459,163,1442.3542,146.46729,1476.4493,180.6801
1230,137,1212.216,124.35349,1248.834,150.13304
