cen_x,cen_y,xmin,ymin,xmax,ymax
591,911,480.81497,776.21075,702.7544,1047.0919
381,772,277.79904,653.5109,484.49707,890.954
729,230,717.93896,220.17325,741.0477,240.88347
800,231,792.0764,222.62709,809.9003,240.25883
807,116,793.4507,101.800285,820.77997,131.37572
923,120,912.6712,110.66512,934.1048,129.93294
961,219,936.5897,193.72034,986.07526,246.25803
961,219,936.5897,193.72034,986.07526,246.25803
807,116,793.4507,101.800285,820.77997,131.37572
800,230,791.2561,221.76012,809.59674,239.82552
1411,510,1344.0004,449.1047,1478.1342,571.6714
995,278,962.22784,252.91458,1028.7927,303.87976
544,577,472.74197,497.03467,615.7175,657.0633
877,195,856.73315,179.30338,898.03595,210.98692
758,163,741.0792,149.48611,776.1583,178.09036
909,158,895.3734,147.06664,923.63184,169.66682
941,145,925.8129,134.89308,956.2118,155.67558
804,130,789.7267,117.52253,820.1324,143.81357
886,135,869.4457,124.23828,903.09174,147.25655
772,103,760.2449,89.06941,783.77386,118.4878
808,99,794.11255,79.31231,822.8267,120.30513
544,577,472.55002,497.36145,615.85535,656.9762
934,149,917.0391,138.63258,951.31415,161.13673
769,107,755.0739,94.56414,784.7135,120.84132
801,230,793.1897,220.9346,809.8211,239.8813
869,45,859.66376,33.266464,880.05365,57.78067
729,231,718.2632,221.08846,741.2336,242.52277
1562,592,1416.3098,457.7691,1709.69,728.1706
275,927,145.02385,781.5619,405.52127,1073.3749
796,329,761.63116,294.12866,831.6699,364.17923
883,191,863.30743,173.12837,904.097,209.161
708,305,673.61804,273.14288,743.5056,336.93262
806,174,790.6937,158.00597,821.6694,190.16072
744,187,728.56757,174.27606,760.4376,201.37042
774,115,762.41486,102.431915,786.93304,129.06485
1713,977,1590.8839,878.3895,1835.4495,1076.5146
1714,977,1591.1827,877.53925,1836.9661,1077.2767
862,163,846.54364,149.63242,878.22314,177.77832
896,138,881.4094,126.38331,910.9718,149.86716
933,177,924.722,164.60513,942.48083,190.4938
865,146,847.78186,133.06143,882.73505,159.31424
1712,977,1590.218,877.3835,1835.5876,1077.8293
862,154,844.57513,131.50792,880.3487,176.89449
821,98,812.90326,91.423615,830.3573,105.8287
1153,313,1058.1401,241.5205,1248.0635,384.8914
794,198,776.1223,182.89587,813.8426,214.76369
980,231,954.98535,205.1422,1006.5413,257.59393
803,279,776.38055,244.97159,831.3124,313.70197
795,119,784.0395,109.4014,807.4267,129.68129
897,91,885.27814,77.71706,909.5399,106.11637
980,231,955.13165,205.40297,1006.75653,257.67233
803,278,776.42834,243.98225,831.16895,313.43784
1736,963,1572.365,850.7821,1901.2594,1075.9951
755,377,713.69824,338.93234,797.351,415.14575
975,178,957.9161,167.18921,993.0204,189.16255
737,227,713.6016,208.24348,761.98254,246.5233
979,327,939.89685,283.85654,1019.1196,370.163
1004,183,968.1192,145.72948,1039.9762,221.90245
748,156,733.59247,144.12851,763.25336,169.22276
809,189,784.4176,161.55043,834.52905,217.26434
1003,184,967.9079,145.97964,1039.7286,222.37074
808,189,783.47577,162.96603,832.80414,216.74727
809,189,784.1417,161.94194,835.0895,217.43892
748,156,733.59247,144.12851,763.25336,169.22276
1669,954,1535.638,832.15424,1802.4941,1077.0779
811,297,782.8472,266.44357,839.6296,327.75183
721,256,697.165,232.31657,746.3202,280.36188
806,135,791.41943,119.327,820.8098,152.61609
488,732,453.79825,676.1158,522.55347,788.0107
489,711,454.45474,652.17303,525.19,770.0598
888,131,881.98816,122.43643,895.73096,141.39612
857,116,845.6112,105.021194,868.85736,127.17705
806,135,791.41943,119.327,820.8098,152.61609
318,900,191.089,759.63806,445.42044,1040.8082
673,359,632.4059,321.3786,714.53284,397.31125
940,289,911.9501,262.34598,969.8325,316.73828
623,859,515.1088,699.2267,731.57666,1020.761
885,229,863.5357,208.82637,906.8789,250.538
823,164,806.5955,152.24287,839.512,177.2635
804,249,780.68085,219.70694,827.5798,279.8338
809,102,795.50415,87.40566,823.6424,117.52916
804,249,780.8955,219.65825,827.4352,279.97433
809,102,795.50415,87.40566,823.6424,117.52916
884,130,873.83636,121.84326,894.5735,138.70886
803,401,736.29944,324.56534,869.8345,477.98627
1165,471,1135.2445,426.02982,1195.2723,516.9887
747,166,733.30646,153.64331,761.4774,180.051
809,99,795.1837,86.61442,823.4576,112.05889
1276,437,1253.3239,401.58408,1299.4341,473.15854
634,458,612.8329,428.73138,655.7199,487.57953
626,467,605.2524,444.3716,646.9913,490.49408
1338,437,1268.97,357.48193,1407.5596,516.9888
558,1007,451.6747,937.22186,664.9673,1078.4781
539,557,466.2298,481.92596,612.2466,633.8307
779,465,727.79004,403.92108,831.4869,526.20245
