cen_x,cen_y,xmin,ymin,xmax,ymax
875,351,827.0227,322.78302,924.46375,380.98117
1681,414,1604.4868,376.4095,1757.671,452.6149
1875,970,1828.0552,897.6029,1922.5104,1043.1644
802,832,753.69324,777.1455,851.5113,888.32336
988,288,942.2544,262.18713,1035.6477,315.64587
480,318,413.9423,250.05939,547.66833,387.33435
479,208,461.62567,194.20738,496.65375,222.67044
1269,231,1235.2845,206.37549,1303.0831,256.63376
951,252,914.6046,236.11305,989.3213,268.06552
480,318,413.9423,250.05939,547.66833,387.33435
834,200,810.38684,183.26035,858.63947,218.63365
454,185,441.88284,173.99695,466.37747,197.2654
1391,285,1342.4677,250.71059,1440.6176,321.01776
407,158,397.06335,148.53143,417.73135,168.90823
1268,231,1234.095,206.50235,1303.4427,256.72342
455,130,441.3444,117.2209,469.51096,143.4703
1392,282,1345.685,250.24359,1439.8865,315.48798
1029,818,890.6205,722.83344,1169.0209,914.9267
1284,733,1154.6807,655.9449,1415.13,811.6469
578,329,476.13513,230.13258,681.5439,429.498
1500,591,1393.0426,533.68195,1607.4349,649.833
804,323,772.4018,302.61908,835.6027,344.42145
393,397,355.28647,365.266,431.01147,430.47116
336,236,320.85898,223.3901,351.78723,248.81418
1494,296,1442.4158,273.18027,1547.4973,320.07767
401,281,378.85205,260.3162,424.7104,302.461
964,442,892.2425,400.32336,1037.1791,484.24014
371,185,359.70438,176.12839,384.0867,194.08392
336,189,324.40778,180.26027,347.7196,198.6406
964,442,892.0312,400.02948,1037.2854,484.47836
401,281,378.85205,260.3162,424.7104,302.461
1552,292,1515.3533,270.95612,1590.469,314.11215
371,185,359.70438,176.12839,384.0867,194.08392
689,313,674.06647,296.0336,703.9937,331.2171
582,399,538.464,364.93524,625.88965,434.82782
737,554,661.8604,502.0391,812.9199,606.5066
813,383,760.8413,350.865,866.9968,415.7676
967,549,875.077,489.4946,1060.5348,608.8981
1805,357,1741.2797,327.32324,1869.4393,388.45685
1607,461,1534.1559,414.98425,1680.8055,508.5957
499,249,477.0003,232.15475,522.1825,265.9298
1025,263,986.5872,239.56815,1064.1108,288.19193
475,215,458.45114,200.68729,492.4309,230.09683
381,219,366.93362,205.42628,396.32748,233.65999
455,306,423.77682,274.8943,486.82446,337.1673
1272,251,1228.2877,225.63394,1317.6136,277.36908
450,189,438.29523,179.15564,463.63065,200.2539
1675,305,1634.4752,284.0784,1715.6307,326.59802
1620,314,1571.1797,291.63525,1670.8156,337.47794
844,205,818.2335,190.3635,871.17114,220.28252
1638,312,1605.6858,291.5078,1671.3403,334.0548
1607,461,1534.595,414.6457,1681.2848,508.60132
453,305,421.55624,274.29788,485.76288,336.07294
1263,718,1139.8317,641.689,1386.6854,796.2652
1821,752,1723.4971,681.39667,1919.5466,823.069
1578,450,1495.6897,405.73776,1660.5583,495.91263
691,402,635.63403,361.3331,746.71967,443.729
1086,441,1014.2572,405.70517,1158.8143,477.97235
1635,404,1571.3788,366.6341,1700.1915,442.35593
633,252,605.9967,233.89653,660.1066,271.2219
1816,898,1710.5996,807.3989,1921.8287,989.988
362,242,346.0932,229.09673,378.97824,256.07608
523,199,507.7724,185.56337,539.93585,213.53262
1491,286,1443.4122,263.97696,1539.82,309.3267
437,182,424.7335,166.10223,449.68655,198.74641
494,182,480.3273,171.36324,508.16565,193.67915
524,200,511.1476,189.56801,538.4658,211.88878
1722,349,1682.4185,325.27255,1762.0004,373.58047
1671,303,1622.6454,280.46036,1719.591,325.73846
1793,861,1711.3895,806.94244,1875.5548,916.03406
1855,911,1789.3026,833.0769,1921.3368,989.3956
830,459,811.2314,447.60422,850.6501,470.94128
1329,386,1304.264,375.2257,1355.6089,397.8839
333,205,318.80997,194.29688,347.56497,216.93056
1737,351,1683.3698,324.9638,1791.7864,378.63513
523,199,507.7724,185.56337,539.93585,213.53262
462,407,453.44717,398.27737,471.67316,415.95676
704,422,649.4813,385.30862,758.94025,459.91074
772,367,719.2249,333.85452,825.35583,401.1811
1748,353,1691.0641,326.67084,1805.1255,380.2003
314,234,300.334,222.02623,329.54108,247.91273
405,193,392.37775,181.81093,419.49658,204.55751
848,244,816.38184,222.75027,880.76807,265.53876
848,243,816.80475,221.94087,880.6,264.67014
1720,457,1688.5731,435.14346,1751.8798,478.95795
418,144,409.6807,134.63057,428.3176,154.5606
463,406,453.53595,397.81885,472.68713,415.62723
1201,478,1118.048,432.1173,1285.1735,524.7079
951,458,882.02795,414.04388,1020.33093,502.9551
1421,648,1302.037,577.111,1540.3796,719.8642
582,410,535.0161,374.99457,629.0883,446.75543
689,330,650.7429,304.8856,727.97943,355.18222
411,400,373.1975,368.0258,450.29892,433.40085
348,290,329.94812,272.37125,367.31686,309.45483
1778,343,1723.814,313.6178,1833.883,373.60114
413,264,393.3172,245.31512,433.68723,284.43683
703,282,667.9949,257.51526,739.1693,306.68204
589,230,568.89325,214.77267,610.3874,245.48769
1145,223,1106.3824,200.83897,1185.5734,246.43251
494,262,468.94006,237.40152,520.2581,287.3254
517,232,498.53696,217.12112,537.0954,247.58038
445,185,433.00037,170.8756,457.09668,199.53775
1829,335,1780.635,306.44528,1877.9843,363.61606
494,262,468.94006,237.40152,520.2581,287.3254
495,182,481.9937,171.64238,508.8824,193.12256
1053,208,1024.2678,193.45824,1082.1791,223.84702
554,219,539.1732,208.18065,570.58124,231.41615
370,194,355.72858,178.69745,385.24524,210.79425
517,232,498.53696,217.12112,537.0954,247.58038
1659,771,1518.5464,691.6135,1799.6736,850.43866
1126,624,999.972,526.18256,1253.6462,721.8354
680,523,615.67816,469.8187,746.2004,577.69025
1815,732,1709.0591,664.96106,1922.1405,799.92786
1247,497,1163.9854,451.5681,1331.0663,542.445
859,347,807.67017,317.5458,911.3941,378.10648
574,270,546.7449,251.47812,603.2067,289.12332
961,448,882.5879,391.79504,1040.4431,504.65527
410,632,388.1694,599.8375,432.8871,664.7776
689,274,659.12665,254.17241,720.6845,295.0772
281,303,257.4268,278.7728,305.15866,327.5576
1139,301,1092.7101,276.5754,1185.653,325.5136
474,258,450.6771,235.4074,497.5622,282.5083
961,447,882.3644,391.51147,1041.0575,504.44604
407,620,384.80667,585.73315,429.8507,654.33496
415,224,400.27725,208.53502,430.71164,240.50777
981,248,939.2961,221.53297,1024.6725,276.28735
474,258,450.5128,234.97652,498.02725,281.75656
337,184,327.70166,175.88876,347.167,193.3175
982,249,939.9368,221.50359,1024.9904,277.02933
374,208,360.11404,189.33594,388.19504,227.13052
1269,858,1034.4209,640.5051,1505.3447,1075.9275
1316,523,1220.7871,475.29187,1412.8204,571.8479
543,270,479.89346,200.46861,606.49176,341.12747
388,388,351.54202,355.27142,425.45572,420.97656
762,334,708.3631,283.79446,816.3974,385.15247
451,311,423.48123,290.5948,479.46277,333.0882
1088,311,1035.4855,284.7747,1140.781,337.4773
294,364,263.21005,331.382,326.42776,396.7324
352,313,328.45184,292.24094,377.3534,333.79456
419,248,401.70618,232.61981,436.80905,263.91782
326,245,310.42047,230.46825,341.8298,260.38174
902,350,850.5993,329.23093,953.9095,372.2695
1234,216,1200.9828,198.18188,1268.1578,235.69391
916,412,845.859,361.34424,987.7739,463.73233
917,412,846.284,361.45618,988.4623,463.9417
797,210,775.24194,196.6702,819.69,224.83777
1414,357,1336.2698,310.2539,1491.8446,404.3236
1413,356,1335.8567,309.56696,1491.2792,404.09308
368,182,357.81567,174.50458,379.18173,191.08809
1318,946,1131.7693,817.3338,1506.1387,1076.0771
1234,216,1200.2723,197.16603,1268.1211,236.16953
1184,792,1041.45,640.8089,1328.0991,944.5495
975,195,947.2206,180.23152,1004.5554,211.23619
811,380,759.10803,348.46948,864.12866,412.8442
988,291,943.16833,268.91562,1033.5593,314.13095
460,193,445.89175,182.07626,474.53592,204.92653
1418,254,1378.2268,233.7682,1458.9261,275.83215
928,240,890.6764,218.42801,966.88043,262.63818
639,654,607.2359,612.52423,671.7858,697.4322
819,244,787.301,227.49867,851.1568,261.71106
1105,224,1073.8423,205.1874,1137.9867,243.47781
1796,361,1738.8281,330.662,1854.9407,393.17273
434,162,422.36844,152.84262,446.4346,171.64067
1210,220,1171.094,195.60197,1250.798,245.23387
1799,371,1744.3805,351.01904,1855.4163,391.25388
642,679,613.25195,658.12225,672.012,701.39264
1210,220,1170.6858,194.71524,1250.0487,245.86795
1815,375,1775.8608,360.26505,1854.8422,391.119
637,642,606.2134,611.695,668.0959,673.1509
1497,706,1360.4054,633.7628,1635.5464,778.4143
777,440,713.52576,397.93918,840.47577,482.43008
1103,1021,942.9624,964.95996,1264.5934,1077.8252
1736,467,1642.9944,421.3544,1830.0437,512.73865
790,355,729.9882,309.913,850.2392,401.42883
475,434,422.33994,378.8904,529.55615,489.2882
598,280,568.217,257.93378,628.4077,302.38037
915,365,860.43036,335.99927,971.4881,394.7415
560,333,525.22406,303.34372,595.1807,363.05664
450,276,426.41284,257.08542,475.31314,296.8633
681,275,649.6955,255.89365,712.36804,294.48447
1661,942,1506.4583,808.40076,1816.8511,1076.6976
1264,235,1220.2286,212.56459,1308.5759,258.20206
347,283,326.18472,264.01627,368.41998,303.58206
325,227,310.00034,215.32545,341.56992,240.40228
884,228,855.092,211.53542,914.27606,246.12595
426,203,410.9294,189.36841,442.2193,216.64062
576,225,556.4593,209.0479,596.6327,241.25737
1541,351,1442.6215,295.75943,1640.5345,407.7658
560,332,525.5207,303.41193,594.62494,362.41425
520,195,505.5396,183.1835,536.0627,207.55243
1660,942,1506.2639,808.68506,1815.2296,1076.9012
1188,334,1122.1847,296.03784,1254.7574,373.15607
790,355,729.92334,309.55844,850.2837,402.1875
1489,327,1337.2118,246.8944,1640.9791,408.15192
476,434,423.20166,379.14145,529.84985,489.41693
1166,317,1079.089,262.85446,1254.6055,373.06116
1065,1008,891.456,939.73975,1239.465,1077.3387
1789,739,1656.7942,664.3479,1921.7588,813.6791
432,400,392.32373,366.44098,471.688,434.14377
1302,373,1232.6238,335.23322,1371.751,411.46973
717,285,683.6107,263.00168,750.4038,307.0618
962,246,924.46594,222.28424,1000.9384,269.72626
326,426,285.5346,375.9771,368.16217,476.46625
542,840,425.87164,703.3174,658.4158,977.7083
541,840,425.46545,704.1055,658.4956,977.15674
506,195,493.05145,183.98038,520.1119,206.90302
270,306,242.87737,271.758,298.47998,340.6966
270,305,242.55818,271.08124,298.576,340.27417
506,347,493.70163,327.75916,520.2818,366.56113
448,181,437.9062,171.16519,459.0482,192.2771
327,426,286.1303,376.08453,368.72217,476.29376
274,242,259.52457,229.87448,290.15295,254.41577
832,457,811.2901,445.39642,853.57587,470.46875
318,401,284.81607,376.72595,352.94067,426.01508
977,473,906.39374,432.0579,1049.1621,515.1128
1641,432,1559.2991,387.82834,1723.9207,476.30234
613,353,574.9543,325.409,651.2078,380.65448
540,383,498.92667,352.17075,582.5384,415.77298
852,626,762.22516,560.5594,941.7957,691.4981
425,385,388.0484,354.36295,463.3676,415.7385
1123,321,1069.944,292.75488,1177.2777,349.30002
647,255,616.6842,232.32529,677.4008,277.91434
423,220,406.41068,203.03517,440.11554,237.09224
869,242,843.67816,223.03339,896.1508,261.57724
536,208,520.00494,195.02843,553.97906,221.24655
460,200,446.09946,187.93024,475.68774,212.82669
324,214,309.72015,199.87807,338.65625,229.1422
1901,556,1884.198,522.1027,1919.1757,590.47455
410,183,400.22955,172.66542,420.97366,194.79572
440,168,428.0351,155.55641,452.8881,180.93326
647,255,616.6842,232.32529,677.4008,277.91434
344,286,334.71902,271.8775,354.34454,301.9098
1123,320,1069.6404,292.6641,1177.7878,349.1773
1079,467,998.343,427.01947,1159.7179,508.44894
747,294,709.82245,269.15234,785.6865,318.98737
1569,696,1419.5526,588.90375,1719.6243,804.39746
1515,440,1428.736,397.595,1602.5267,483.43353
893,212,863.64215,194.57823,923.28284,230.18951
1812,479,1712.6644,422.33316,1911.5234,536.91785
484,170,471.1707,160.17795,498.1082,181.58171
1812,480,1712.4064,423.71344,1911.7499,536.58167
831,458,811.6999,446.13815,851.3129,470.12143
1685,874,1447.3805,680.0342,1923.8652,1068.681
697,324,659.4236,298.1124,735.81885,349.9614
375,345,343.95767,318.03256,407.5207,373.10318
415,193,402.21008,183.53262,428.20114,204.43834
524,243,503.32788,228.79243,545.1392,257.26813
292,441,251.30357,388.49066,333.52432,493.9502
347,219,332.6936,207.72018,361.39383,231.66606
1338,245,1296.6498,224.26947,1381.3411,267.61002
460,189,447.01526,178.74834,473.12833,200.58226
948,272,907.5948,250.81317,989.0965,294.8489
1168,219,1146.9241,204.3172,1190.1714,233.9122
673,480,603.7444,421.74307,743.1519,540.0873
575,227,556.8421,215.72081,594.38116,240.19835
674,480,604.4047,421.7088,743.661,540.2465
1153,217,1116.6238,201.73132,1189.6201,233.46994
351,222,337.01547,210.53574,365.42917,234.08144
769,213,743.8926,189.03468,795.7091,238.12395
1021,229,961.3728,196.70255,1082.1034,263.28732
1338,245,1296.3987,223.84845,1379.6173,267.5517
673,481,603.49567,421.69553,743.5311,540.36005
365,186,352.99686,175.69064,377.3838,197.03162
292,441,251.44864,388.54123,333.0505,494.1518
1022,229,961.8764,196.25586,1083.6022,262.9492
1336,389,1307.8555,374.44687,1365.906,405.22665
560,530,464.64697,428.01785,655.5093,632.25354
642,934,504.85767,798.8216,780.8331,1069.7244
1599,465,1510.0442,420.46204,1688.338,509.72232
519,291,490.8393,270.65887,548.9971,313.28067
864,346,814.1409,316.76974,914.8499,376.61337
463,344,429.54498,319.40106,497.89938,370.39893
482,211,465.28665,199.11137,498.78207,223.68169
889,260,850.8347,240.69124,928.58777,280.74026
1511,282,1478.8821,260.62045,1544.8068,305.15524
410,189,399.12106,180.32559,421.60452,199.60698
568,221,544.6136,203.40797,591.921,240.49298
1184,259,1119.3452,214.29236,1249.7914,304.51562
1187,259,1126.2181,214.65756,1249.1287,304.14258
843,220,814.146,201.54066,871.8885,240.18657
568,221,544.6136,203.40797,591.921,240.49298
497,183,487.5855,172.70688,508.41434,195.2378
1102,254,955.73914,203.37651,1249.2194,305.89554
1534,283,1503.0985,263.52197,1564.9226,303.35464
1102,256,956.3491,210.67207,1247.75,301.3708
1189,643,1055.8411,540.4277,1323.1515,747.40265
803,375,750.0498,344.36523,856.21576,406.75626
1810,738,1701.6191,668.2011,1919.9744,808.0966
382,383,350.82095,352.444,413.80353,414.54315
1641,426,1566.94,382.38477,1715.9403,470.11838
422,285,398.16696,267.0682,446.2952,303.25482
393,247,374.62308,233.07903,412.16714,262.83145
471,254,449.14267,236.874,494.6461,271.23035
1745,341,1687.6421,314.08292,1802.7227,368.52927
968,251,932.79877,229.91916,1004.8417,272.39584
415,206,402.23282,194.54028,429.38394,217.63327
1083,494,983.3969,435.82556,1184.2651,553.977
1084,494,984.1117,435.33093,1184.5931,554.25903
324,209,312.7592,195.20305,335.4631,224.50325
745,206,718.9633,181.36324,771.06915,232.29387
1050,210,1021.66144,193.42561,1079.9001,227.86345
1336,388,1306.7686,376.06714,1366.858,401.79337
745,207,719.2234,181.88371,771.10516,232.40327
1641,426,1566.4144,382.08154,1715.8063,469.99594
449,613,382.07092,556.7828,516.15076,669.5788
405,392,369.53586,360.80133,442.35684,424.56903
772,305,733.2968,282.77072,811.59705,328.24478
390,241,372.45035,226.87477,407.867,255.26294
470,312,437.97018,283.80984,503.86664,341.8542
322,255,307.773,241.24927,337.9506,270.01318
1174,209,1144.7698,193.52797,1203.8794,224.59612
437,253,414.9487,232.18622,460.7432,275.6579
1491,272,1438.563,243.96149,1545.3883,300.575
457,189,444.28873,179.3423,470.83344,199.05798
977,451,897.21643,392.5903,1057.9572,511.40414
617,279,585.5183,253.97858,650.33295,304.69797
850,186,809.2869,155.85919,891.1651,217.50111
977,451,897.21643,392.5903,1057.9572,511.40414
1491,272,1438.3287,243.6505,1544.6844,300.39087
458,239,442.80713,226.48143,474.16693,252.93895
617,279,585.05597,253.98378,650.7318,304.63034
409,195,396.4181,186.30533,421.6019,205.48672
850,186,809.03503,155.82396,891.46124,217.92311
1655,298,1606.5913,270.44623,1704.7483,326.00113
471,313,438.27942,284.06537,504.0953,342.14615
1635,298,1564.3171,270.01285,1705.9487,327.2546
617,279,585.3205,253.34169,650.5787,304.6978
365,187,355.46432,179.08484,375.2682,195.84671
875,916,744.9679,810.6246,1005.8677,1021.637
994,584,897.5909,527.8573,1090.783,640.2731
1254,580,1154.8087,524.0171,1354.9368,636.803
1269,332,1209.8524,303.1382,1329.432,361.44623
1289,240,1248.5272,217.04439,1330.7281,264.38943
670,317,635.46204,291.25305,706.3587,342.9825
458,316,428.9292,293.6172,487.93887,339.82306
1852,445,1783.4904,387.19202,1922.3965,503.92615
1048,270,1004.62036,246.9464,1091.846,294.44577
353,292,331.01178,272.91638,375.10605,312.80453
382,230,366.70013,215.35254,398.20978,245.5424
328,228,313.10214,217.5245,344.34296,240.1359
1102,252,1070.2384,228.0437,1135.4037,277.33334
450,233,433.28537,217.10583,467.13776,250.52878
915,216,890.41705,199.17978,940.6052,233.74605
906,267,867.76044,246.50317,945.03845,288.08142
449,181,433.78653,170.14911,465.55295,192.36143
450,233,433.28537,217.10583,467.13776,250.52878
670,317,636.1054,291.81476,705.7128,342.5687
529,293,518.64813,277.3548,540.6059,308.93994
1048,270,1004.8647,247.14789,1091.9548,294.12698
1247,659,927.1748,443.4071,1568.3673,875.5762
520,521,455.18478,470.19827,585.0332,572.35834
1133,1013,965.1233,949.4435,1302.0,1076.7881
468,305,417.72412,252.7084,518.8997,357.3798
1055,307,1004.72473,280.68533,1107.0059,334.15646
1056,271,1010.3698,245.23843,1102.4841,297.1805
1446,406,1372.4973,363.10205,1520.0513,450.8065
549,248,524.7467,227.1242,575.2514,269.00598
1701,334,1653.4247,306.76874,1750.4929,362.5667
814,241,783.67523,225.28879,846.3167,257.5086
413,189,401.96063,178.50342,424.73758,200.71579
300,206,288.19073,195.21696,313.23325,216.79573
1446,406,1373.0911,362.20456,1520.2883,450.95178
552,226,530.84973,208.12607,574.103,245.86195
731,212,716.078,200.16422,747.9015,225.38855
549,236,523.7605,204.40749,575.6154,268.09027
1056,270,1010.7655,244.97034,1103.0466,295.7834
1446,406,1373.0911,362.20456,1520.2883,450.95178
549,240,523.82074,211.47803,575.16473,268.54752
1576,900,1423.6237,802.3929,1729.4559,998.1879
1553,447,1473.3934,400.4258,1634.2255,493.73206
419,372,383.64322,343.3956,455.4812,401.35495
476,290,447.94397,270.62854,504.06332,310.2861
699,282,665.30286,260.5504,733.4958,304.4044
1571,407,1500.3538,364.31992,1642.352,451.16312
386,236,371.42352,223.48961,402.27737,248.63475
850,473,769.9345,410.7246,930.65283,536.937
903,232,865.37726,208.77704,942.30084,256.98267
850,473,770.40686,410.7071,930.24225,537.1102
1180,238,1141.2056,219.12746,1219.4487,257.59412
558,943,423.99094,811.5055,693.7415,1075.8859
1097,306,1046.3884,266.57498,1148.5869,346.1219
558,943,423.5185,811.7048,694.1385,1075.8158
547,225,527.25616,215.32024,568.5927,235.03128
1572,296,1543.9186,273.41278,1601.7031,320.0548
1394,285,1357.3168,262.4236,1432.3441,308.70605
1590,297,1544.0853,272.74286,1637.1962,322.39337
1097,306,1046.3341,266.6797,1148.3326,346.40332
1099,212,1073.3522,199.19545,1126.5376,224.96126
904,232,865.5485,208.03416,942.58826,256.9376
1043,218,1026.6306,207.83844,1059.4025,229.1971
507,188,496.65552,181.03618,518.59247,196.71553
1395,285,1358.5708,262.7889,1432.6908,307.61227
1790,717,1664.3894,647.0875,1916.6475,787.8653
902,477,816.93634,399.72278,988.74207,554.36914
542,563,469.14096,506.02493,616.4001,620.0389
945,375,889.6933,341.3358,1000.8575,409.10718
1658,462,1561.962,406.9969,1754.2217,518.4306
428,213,412.5724,201.26695,443.68686,225.4056
349,219,336.83514,208.52345,362.37433,230.2453
517,269,481.61322,232.39885,553.41394,307.40222
908,242,876.7125,225.56715,940.8458,258.51456
1791,346,1735.6576,318.17834,1846.3469,375.14456
1473,279,1430.0415,253.472,1517.8909,305.0709
1502,394,1428.9766,356.39584,1575.0549,432.341
517,269,481.61322,232.39885,553.41394,307.40222
1524,394,1476.2764,356.24753,1573.4075,432.86798
789,233,765.47974,217.40483,813.226,249.5425
1520,353,1475.7961,320.63284,1564.763,387.08017
1093,249,1060.8293,226.08966,1126.244,272.40857
1200,240,1171.2848,221.83119,1229.1632,258.17426
1285,329,1266.7388,306.84558,1304.3914,351.30362
1523,378,1475.9547,350.4098,1570.4896,407.29132
1092,249,1059.574,225.77563,1125.728,273.1743
1069,237,1017.7457,202.27856,1121.9712,272.1074
1529,715,1404.2379,638.4951,1655.2328,792.7561
1418,557,1319.2601,504.53604,1517.5995,609.86053
779,318,739.0823,294.20633,819.8036,342.7227
1809,999,1699.2935,922.07715,1919.0786,1076.996
1172,308,1120.1188,282.28262,1224.4858,335.2219
941,272,903.7127,249.96007,978.33795,296.03903
699,371,644.47925,327.26926,755.1232,415.98633
385,381,315.6894,314.24542,454.45377,448.14297
660,303,621.73376,271.06335,699.52576,335.69473
470,226,450.18695,210.19315,490.49936,243.4294
355,226,341.54068,214.09433,369.5896,239.17296
409,192,398.76498,182.6715,420.50385,202.25444
374,192,361.7671,179.67253,386.36963,205.97421
1097,210,1078.8973,196.82925,1116.2635,224.45082
777,205,757.1279,192.53308,797.5074,219.107
733,212,713.1883,199.87978,753.18054,225.3729
660,303,621.99646,270.53632,699.33875,335.58096
469,225,448.55505,208.62364,490.20984,243.34961
1109,211,1079.2708,196.1078,1140.3837,227.29332
385,380,316.76202,314.088,453.99628,447.22104
1664,340,1638.5094,325.68396,1690.2125,355.43182
699,371,644.6511,327.44485,754.997,416.2772
1130,214,1115.2125,200.28464,1146.0475,228.82057
386,380,315.7837,313.99664,456.6891,447.27228
1654,338,1618.9529,319.99893,1690.8909,356.04474
772,206,746.26404,191.02368,797.7864,221.0945
1390,307,1355.5288,289.51263,1424.7802,325.34665
660,303,621.73376,271.06335,699.52576,335.69473
974,464,895.3582,423.3637,1052.7013,506.01224
565,326,528.0091,304.07785,602.7161,349.25412
464,329,431.18118,307.09644,498.56857,351.6267
