cen_x,cen_y,xmin,ymin,xmax,ymax
562,805,428.57666,630.8112,695.5857,980.3016
1751,1020,1581.9868,963.2698,1920.3099,1078.4558
1150,536,1104.447,498.42102,1197.059,575.3499
931,405,908.8277,381.31506,954.3307,429.30472
1780,554,1745.0593,525.5025,1815.6884,584.20154
855,411,837.2333,395.12823,873.469,427.66132
998,403,978.49646,388.29138,1019.2724,418.4479
1676,505,1600.8815,435.5841,1752.6847,574.54224
893,358,878.907,346.16275,908.9214,371.37097
900,535,858.3306,484.75845,942.4573,585.54865
795,383,780.54016,370.1584,809.68933,396.19537
900,535,857.883,484.71643,942.9338,585.3195
944,367,929.7733,355.62473,958.3508,379.68512
854,392,837.4175,372.32175,871.065,411.8467
970,406,960.5975,391.84866,979.51544,420.46664
848,358,837.80817,350.914,858.24194,366.68634
1795,555,1745.3096,524.3319,1844.8339,585.69965
1676,538,1603.5363,501.01407,1749.7997,575.12933
1288,633,1218.3856,582.7425,1358.3489,684.072
894,501,861.8727,471.66016,927.14825,530.96967
1171,745,1063.5951,639.7791,1279.1973,850.60095
1008,504,971.4487,471.83142,1046.0283,538.0224
994,408,973.9637,394.5673,1015.579,421.81302
864,401,840.35645,386.67923,888.7498,415.743
915,994,795.3351,911.427,1035.2214,1078.1487
914,994,794.3143,911.36676,1035.3882,1077.9598
1008,410,989.5764,399.84015,1027.2429,421.46033
946,371,933.2362,362.5623,959.83997,380.49298
893,363,881.8038,352.68823,905.2146,374.0542
1130,697,1051.8525,629.4381,1209.236,765.15546
758,468,730.29395,441.02106,786.39197,495.92194
1069,453,1040.2969,427.91266,1098.4381,478.18094
948,421,927.29614,405.90176,969.91534,436.84644
914,375,898.31256,359.71396,930.58264,390.28607
1534,509,1486.5059,474.1436,1582.8586,545.46045
843,361,831.9665,351.2794,855.6298,371.73975
913,369,896.81604,349.16284,930.134,389.6582
1534,509,1486.5002,473.08264,1582.3883,544.94574
905,355,890.1181,342.60666,920.9538,368.4787
1660,983,1486.2094,889.248,1835.1892,1077.8984
1116,495,1080.3796,467.1267,1152.0897,523.124
1127,686,1046.8342,605.0965,1207.6606,767.5987
1025,418,1003.7312,401.82562,1047.0231,434.60764
949,424,926.7487,406.0837,971.4167,441.97284
874,414,841.407,368.6036,907.9096,461.11743
973,379,959.24786,369.59943,987.7282,389.21066
944,363,929.93744,353.14316,958.43134,373.06964
874,415,841.1236,369.1481,907.82336,461.31534
1526,477,1492.0884,460.74414,1561.8804,493.2759
1881,610,1842.977,572.1846,1919.627,648.84
808,352,796.3709,343.49316,819.79565,361.77515
875,414,841.9685,368.6799,908.53766,460.54828
1066,458,1034.8776,434.13742,1098.7029,482.3327
860,378,847.34985,363.77618,874.6182,392.58957
905,368,891.1317,354.7628,920.74664,382.3224
1540,472,1502.5117,445.51114,1579.0034,499.74664
1428,500,1382.1848,472.96637,1474.326,528.8332
882,354,870.594,343.8,893.46094,364.56442
929,361,917.07605,350.73547,941.04816,371.41638
900,369,881.8245,356.97037,919.9553,382.6462
1105,677,1037.4165,621.2958,1174.4861,734.2909
1113,484,1078.2227,458.13293,1148.1907,510.32605
984,470,954.4326,443.12787,1014.0652,497.90326
845,412,826.1075,397.0073,864.5911,428.0878
922,392,906.299,380.07794,937.8902,405.43375
964,378,947.1759,365.33304,982.7381,391.31543
721,548,658.18494,465.1641,784.5742,631.48706
844,356,830.1463,346.80978,858.03577,365.96725
721,548,658.1131,465.15515,784.3686,631.08936
986,470,952.14166,436.5484,1020.07605,504.98242
911,601,861.89844,544.7508,961.95514,658.4775
1051,446,1026.0482,428.763,1077.4618,465.0445
1260,599,1190.2589,541.6988,1330.3086,657.3935
875,416,852.55005,389.14108,898.5499,442.93338
1302,800,1259.7484,744.20294,1346.0715,856.45087
960,384,943.5452,369.6713,977.68713,398.96698
891,357,879.0512,346.9209,904.0921,368.50595
1414,474,1383.8093,448.8744,1444.7233,500.65735
1190,551,1162.8331,527.6698,1217.8906,576.21545
1307,785,1267.097,739.2838,1347.9943,831.87836
1259,599,1189.7756,541.06494,1330.0367,657.5886
1429,476,1414.8358,452.68933,1444.0355,500.10577
1259,599,1189.5667,541.69037,1330.4025,657.28424
887,354,871.53296,343.5507,904.1004,365.88638
858,331,840.7353,321.0005,877.0139,341.819
1652,957,1473.9779,837.6642,1830.5653,1077.1893
990,476,959.5592,451.22992,1021.8583,501.8539
761,503,725.20905,473.29562,797.486,533.12305
884,428,852.28546,384.8329,916.20264,472.08966
1155,529,1111.162,495.81683,1199.6151,563.54926
1394,494,1353.2572,468.24893,1434.8771,521.4657
1011,412,991.0975,398.41446,1032.2451,426.6483
926,398,912.23883,384.0087,941.1739,413.89944
926,398,912.23883,384.0087,941.1739,413.89944
896,360,886.1404,352.06165,907.82056,369.67654
851,345,837.70905,326.2981,865.7275,364.96048
851,347,838.04456,329.33176,864.54193,365.80383
928,357,914.3768,349.1617,942.79065,365.96
851,345,837.70905,326.2981,865.7275,364.96048
1686,577,1628.7311,539.8282,1743.4805,614.9736
955,427,932.95874,406.4329,977.8347,447.65652
869,418,848.9272,400.54385,889.59674,437.01404
1744,535,1698.8364,505.22562,1789.9,566.1273
925,391,908.38574,378.50723,942.1658,404.90198
1421,498,1396.6117,478.87567,1445.4944,518.215
844,336,832.4801,327.07294,856.83624,345.74744
899,362,885.4067,351.06805,913.7945,374.133
1744,535,1698.411,504.6769,1790.2467,565.84937
1020,498,984.3563,468.13828,1056.7882,528.6248
1079,461,1051.165,438.98245,1107.9579,484.67764
895,549,849.5238,499.6338,941.3042,599.5605
938,421,916.52246,401.17087,961.36444,442.6954
1611,482,1512.8673,429.5625,1709.7233,534.4512
1593,542,1486.423,481.90558,1700.9716,603.4675
1416,500,1391.6506,487.41995,1442.0159,514.3857
1647,563,1595.7914,526.1688,1700.0372,601.01526
