cen_x,cen_y,xmin,ymin,xmax,ymax
678,597,623.91113,544.8314,733.79675,649.9123
335,354,302.15622,328.1976,368.06104,381.37964
495,214,478.3666,197.40175,513.01794,232.12688
546,268,521.1714,239.94357,572.49316,298.01022
623,257,605.7581,241.5092,642.0745,272.87933
546,268,521.09796,239.92801,572.437,297.96564
512,164,500.617,153.43152,524.4419,174.60832
289,429,264.97064,408.25934,313.93054,450.7175
445,268,434.3181,258.91132,456.84445,278.449
592,258,574.6247,242.25862,610.0886,275.27463
495,214,478.0384,195.63016,513.2813,233.50453
543,122,533.5319,109.61159,553.6705,136.2324
402,408,385.7372,379.66345,420.0452,437.72903
402,420,386.2877,400.97296,417.785,439.1316
575,787,509.93567,708.6248,640.1633,865.8914
624,361,593.2739,334.456,656.3912,388.8064
671,454,628.23706,415.6757,715.35956,493.22653
1816,763,1743.1147,706.72003,1889.0635,820.06995
384,377,349.25558,348.5826,420.1555,405.46893
546,369,516.32874,334.53687,576.5942,403.57883
502,177,487.44772,165.0896,517.90814,189.59454
1712,780,1642.1202,712.2506,1781.9725,847.7824
1712,781,1642.746,714.469,1782.1737,847.8337
445,268,433.54208,259.76324,457.73645,277.9351
1702,731,1682.2351,713.9766,1722.0145,748.6532
161,901,70.40667,800.7548,252.85866,1001.25433
302,396,265.5013,366.8154,338.6436,425.58264
229,514,175.6434,469.23303,283.52728,559.5122
708,686,644.3498,626.29645,771.6574,746.1928
638,392,608.85443,364.2429,668.26056,421.34076
448,316,416.97418,289.78354,479.48813,343.50546
450,229,430.08347,214.02916,470.10486,244.134
509,193,492.8575,181.23969,525.75415,206.65883
1558,779,1476.2125,707.51514,1640.3136,851.8271
31,866,0.39813635,789.74207,63.006634,943.3192
1409,793,1318.3147,714.65027,1500.8221,872.8074
393,409,366.2717,377.74902,420.08923,441.0594
1358,758,1318.5809,715.5445,1398.058,800.5749
371,309,359.21982,293.65982,383.5546,325.3059
31,896,-0.28022334,788.7825,63.675884,1004.1516
517,166,501.07565,153.1401,533.3518,179.13321
399,410,380.58496,379.0756,419.1065,441.93176
251,444,220.14142,426.94016,282.31094,461.32425
401,419,385.28735,398.18,417.17102,440.69144
504,195,486.8533,183.0127,523.1336,208.17198
538,656,490.42215,596.6791,587.24585,717.11005
402,378,364.45236,346.468,440.7388,409.9497
453,279,428.81427,258.18713,478.35577,300.27313
671,459,637.72003,421.29828,705.6968,497.15222
834,1044,756.09186,1009.00244,913.2846,1079.8707
533,143,523.0245,131.86081,544.75464,154.56732
235,456,191.17285,417.93146,279.7352,495.32874
235,456,191.03769,417.95642,279.79727,495.12714
235,456,191.00618,418.35248,279.35806,494.99835
110,615,46.925457,562.44885,173.61287,669.43335
378,325,349.0404,303.42755,407.61652,348.26578
661,548,612.80035,500.2917,710.3042,595.80786
484,191,468.70892,179.31554,499.48547,203.96411
290,430,264.98877,408.33395,316.47784,453.27554
445,269,434.72675,259.59808,457.22934,278.85532
1446,600,1421.0436,577.1358,1471.5026,622.9694
661,548,612.1991,500.1964,710.47125,595.81415
323,335,250.0466,236.8008,396.3159,434.04224
70,728,0.8799945,622.0495,140.70212,835.1354
554,209,536.74023,197.65814,571.6504,222.01735
665,486,620.7919,433.83487,710.0814,538.68304
665,486,620.9126,434.0168,709.3402,538.59705
544,137,531.9799,124.95435,556.6906,150.60611
48,888,-1.6989553,766.0039,99.187614,1010.9445
50,889,-0.9229149,766.1756,102.427795,1012.31964
544,132,531.1808,115.95841,558.0573,148.61987
35,929,0.33528453,844.71136,70.9897,1013.46027
665,486,620.9981,433.67612,709.64075,538.6717
334,363,300.22934,335.73935,367.95963,390.48157
258,460,206.93864,422.93744,310.17435,498.77774
750,843,677.2325,758.78375,823.8721,928.7748
629,331,597.9116,309.24994,662.01056,353.62396
460,275,431.80707,254.73434,488.6156,295.46573
504,206,482.872,193.18973,525.3254,220.02138
34,783,0.2441982,700.5953,69.748055,866.4807
425,243,404.28625,228.21289,447.6774,258.8331
505,550,456.51837,478.468,554.054,622.44666
622,1049,529.6024,1018.8475,714.8274,1080.033
505,549,456.60162,478.4026,554.1583,621.14417
537,268,512.53687,251.32251,562.2184,284.89554
489,176,476.73953,164.44336,501.33337,189.1223
34,784,-1.172006,700.3188,69.70283,868.18933
402,408,385.52118,380.50284,419.70917,437.21967
750,843,677.53864,758.4716,823.6921,928.59064
