cen_x,cen_y,xmin,ymin,xmax,ymax
245,876,159.06416,819.61346,332.5181,933.3649
1150,577,1103.7698,531.73505,1197.0931,622.9962
1112,949,1001.18884,823.33856,1223.4569,1075.9032
1149,442,1119.273,412.05356,1179.1597,472.45413
1218,392,1194.9625,371.50632,1241.6803,414.05634
1422,458,1395.3063,425.8278,1448.7758,491.99423
1250,332,1234.7688,318.28732,1265.3435,346.66946
1364,327,1347.0645,309.76007,1381.7893,346.2033
1338,307,1327.2739,297.62595,1349.6805,317.35422
1388,259,1376.4796,251.95294,1400.3685,266.2273
1364,316,1346.5417,291.05035,1381.661,341.11813
911,941,794.94885,818.7295,1027.349,1064.8821
1140,546,1094.853,504.97678,1185.8484,587.4826
1264,580,1220.341,529.86523,1309.3772,631.2925
148,815,83.5122,775.9516,213.13725,854.6406
1284,364,1263.5957,344.42963,1305.4728,385.53287
1424,394,1403.1606,367.90463,1445.6061,420.8816
1368,298,1355.204,285.82364,1382.2961,312.12918
1261,417,1251.808,396.5918,1270.332,437.42853
1352,262,1343.3507,252.90938,1360.76,272.06064
1434,286,1426.5184,281.6532,1442.0286,291.30933
970,824,891.9882,735.80383,1049.9093,913.106
1384,283,1373.1768,271.8484,1395.2223,294.37607
1394,781,1331.6833,672.61755,1457.785,890.3076
1394,780,1331.6664,672.3266,1457.8862,889.2142
1108,729,1038.2513,661.82764,1179.2361,797.86743
1316,389,1294.0475,366.3612,1338.8038,413.6119
1292,351,1275.5974,335.44,1309.6384,368.23972
1291,316,1276.3152,302.42917,1306.287,330.049
298,705,254.6316,668.37714,342.4761,743.6085
1377,274,1365.7946,265.77878,1389.3591,283.78796
1382,270,1370.9326,258.09943,1393.1312,283.38638
1201,490,1166.6401,452.7812,1236.4585,528.02203
1306,469,1250.7117,374.68262,1362.1421,565.1742
1065,515,1021.9898,472.80063,1108.6964,558.8715
1278,378,1258.4092,356.68872,1298.0541,400.3102
1246,352,1227.2018,332.91034,1266.4865,372.76746
109,1053,56.08898,1027.9515,163.91084,1079.2911
1345,307,1329.9625,292.97852,1360.4329,322.82956
1300,284,1286.5009,273.2541,1314.9645,296.21674
1345,352,1325.3942,328.69052,1365.2845,376.40295
1382,264,1373.6193,257.10892,1391.773,271.48627
1327,256,1316.0587,246.99278,1338.2875,265.2136
43,1065,4.621654,1051.6156,82.137634,1079.7874
1423,245,1411.7021,231.56882,1436.1064,258.51437
1318,463,1287.8143,429.7976,1348.7955,496.25885
1344,381,1322.6204,361.09384,1365.8097,402.79178
1443,447,1395.682,343.45566,1491.3505,551.20654
1290,363,1271.0417,342.43344,1310.468,384.83914
825,971,724.0206,867.70593,926.8804,1076.0957
1319,316,1303.8705,301.50922,1334.7506,330.92322
975,598,921.84094,548.89465,1028.3875,648.8579
1414,333,1398.4894,321.16806,1431.2476,346.27197
1334,287,1323.9414,276.0459,1345.5277,298.3441
1373,262,1363.9177,253.50024,1384.0638,271.92822
826,971,725.7046,866.8693,927.19324,1075.9457
975,598,921.9572,549.17084,1028.4296,648.7187
1027,550,1007.48315,527.4421,1047.3457,573.7455
1366,315,1350.4896,296.19016,1382.1671,334.91455
1172,862,1081.7524,733.7643,1262.7354,990.47974
104,868,32.663437,818.7133,176.38744,917.59686
1172,860,1082.0632,733.3876,1262.723,988.5011
1303,287,1290.0063,280.0717,1316.1819,295.5475
1297,289,1279.7183,280.37463,1315.082,298.17352
1271,321,1260.9261,308.055,1281.1504,334.61343
1267,319,1255.0061,304.97873,1280.419,334.10483
108,851,40.85477,818.17285,176.41331,884.65515
1411,240,1403.8452,232.01964,1419.4921,248.28632
168,786,102.2562,741.9176,234.64824,831.2229
1328,302,1315.3865,288.83975,1342.5021,315.72968
1369,316,1351.0175,296.58554,1387.6653,336.54947
623,951,491.56564,826.28265,756.0147,1077.3695
1296,351,1277.6213,325.78928,1316.0365,377.12476
1333,297,1320.332,279.20135,1346.0032,316.39755
1270,314,1254.8619,301.64362,1286.331,327.40823
1281,313,1270.578,301.4035,1292.7098,325.60544
1409,232,1399.8699,223.52318,1419.2695,241.96442
623,951,491.08978,826.5617,755.95325,1076.67
624,951,492.26028,826.4688,755.7972,1077.1204
1368,316,1350.395,296.4632,1387.5496,336.83853
788,1012,681.56714,947.33777,895.8094,1077.4037
1296,501,1264.0856,465.53427,1328.2639,537.1337
1301,338,1284.3519,321.0246,1319.2611,355.2332
1369,326,1352.7031,309.47217,1387.2328,342.7427
1405,244,1392.5731,232.35379,1417.4939,257.5952
1306,285,1289.7651,273.7131,1323.3944,297.90985
1342,301,1329.434,288.986,1356.3193,314.33847
1341,298,1328.9213,284.58026,1353.4977,311.9871
1367,309,1351.6615,293.5547,1383.7599,324.54678
334,911,239.91905,849.1186,429.55756,973.71204
1152,564,1104.6586,513.0096,1200.8077,616.0537
1366,323,1350.2877,305.98434,1382.5023,340.99673
992,747,908.12787,647.32623,1077.7139,846.9723
1374,275,1363.0599,263.34363,1385.4686,287.2412
992,746,908.33734,647.3527,1077.3236,846.64026
102,837,82.05552,812.71313,121.97672,862.0611
1134,573,1089.9958,528.9748,1179.4208,617.0256
1222,753,1164.8241,674.07355,1280.4945,833.91675
1265,575,1218.2141,526.16095,1313.1882,624.36426
173,779,110.60149,742.21497,237.28854,815.90515
1374,314,1358.9221,301.76855,1389.2723,327.53818
1253,442,1219.5795,402.49716,1287.8391,482.397
116,844,54.18031,813.73553,179.14406,875.9275
581,663,522.59375,630.99396,641.18427,696.41925
550,679,523.8111,662.0072,576.23224,696.1711
1253,442,1219.5217,402.8173,1287.6925,482.5339
1407,238,1397.5847,227.62456,1417.5746,249.91727
1363,241,1351.9921,231.93797,1375.3553,252.0454
1341,239,1331.5057,229.10277,1350.7592,250.36842
1414,231,1406.0238,220.36115,1423.6025,241.89551
1402,817,1253.796,560.6503,1551.2515,1074.2988
1064,522,1021.1467,479.07172,1107.0632,565.9881
1381,281,1369.6637,269.1444,1393.8734,294.2667
1318,316,1302.7115,300.89417,1334.6045,331.38275
1365,231,1354.9203,222.634,1376.2827,240.41241
1362,232,1352.4137,224.56429,1373.12,240.78775
1290,313,1279.3922,302.11612,1301.8881,325.45175
1183,400,1166.6484,390.5889,1200.041,411.2416
975,639,918.72797,582.4132,1033.1299,697.0883
1297,526,1255.167,476.23215,1339.6694,577.19165
1272,382,1247.4623,357.52167,1298.3401,406.96878
153,792,85.10762,749.2336,221.98799,835.5702
1382,282,1370.9423,269.6575,1393.9707,294.7933
484,667,457.95212,628.5535,510.49875,706.07074
447,1039,353.84143,999.7043,540.75397,1078.9354
1285,304,1271.2418,293.34027,1298.8517,316.13553
1286,297,1272.6603,282.97763,1299.649,311.07068
153,791,85.16827,748.9316,222.02808,834.8631
1132,363,1114.5653,353.76593,1150.4695,373.46985
1222,469,1187.0759,432.30783,1257.9086,506.97662
828,780,746.659,703.6598,910.42535,856.8048
1136,454,1098.7048,421.03156,1174.5029,488.05002
1244,352,1228.2839,339.79837,1261.5756,366.12122
1317,317,1302.387,301.31592,1332.1003,333.24216
1376,296,1362.1011,280.7626,1390.2943,311.3781
1247,349,1229.3204,335.1584,1265.3529,363.78806
1380,264,1366.0513,248.48596,1394.4836,279.69464
