cen_x,cen_y,xmin,ymin,xmax,ymax
1871,602,1821.9237,555.6794,1920.3396,648.9963
421,270,408.68063,260.68106,435.10477,279.48413
336,281,324.64804,271.33298,347.5061,291.95703
566,226,539.19696,207.59108,593.08984,245.8434
502,240,494.05228,221.78564,511.84903,258.90292
1028,262,993.4282,235.21577,1063.901,289.05344
353,151,339.92654,138.76129,367.29547,164.64204
321,185,304.99588,175.56328,337.5318,194.94962
423,269,410.0074,260.20255,436.7587,278.7318
318,181,300.2808,172.11205,336.70572,190.93161
1006,262,947.4078,234.70988,1064.8478,290.58078
1370,370,1305.0076,324.85425,1435.9999,416.29938
809,126,760.9366,90.725006,858.9342,161.71957
743,168,719.5164,150.82709,767.48267,186.82341
319,187,302.57523,179.0029,335.68704,196.95161
837,179,788.2996,154.76305,885.95215,204.74721
1370,405,1299.9078,359.94455,1440.1666,450.51474
664,372,649.75226,351.38876,679.4638,392.76672
872,435,847.3067,408.91788,898.58527,462.29962
663,360,649.7244,331.88123,678.2181,388.83292
872,424,847.77106,389.3719,897.29034,458.71094
387,110,378.03482,101.7568,397.82062,118.81205
322,186,305.63275,177.74713,339.5701,195.33632
1002,522,915.2443,463.9608,1089.4786,580.8503
694,227,652.68317,189.3405,736.48285,264.77628
674,160,655.4757,138.91017,693.3426,182.90869
619,320,604.24554,293.58066,633.996,347.04517
534,279,523.93787,258.06683,544.48474,300.31473
661,162,631.3551,136.09882,690.84454,188.78947
1291,730,1246.9608,692.3904,1336.1486,768.74133
699,354,681.428,333.4721,717.9479,374.75467
596,314,582.34106,292.46463,609.8025,337.50885
659,162,625.75104,134.24718,692.9517,190.94957
1364,635,1263.5944,574.76013,1466.326,696.41693
1035,249,999.6007,223.7537,1072.3376,274.28864
548,218,525.1574,200.04985,571.1915,236.0394
713,886,685.2296,836.4252,742.75415,936.46136
751,180,722.87836,159.91608,780.16486,200.90904
752,180,722.98444,159.93285,781.11847,201.11163
1786,596,1757.5096,559.7099,1815.8202,633.08704
749,170,725.7481,155.24966,772.4488,186.45222
1637,520,1603.2587,487.3702,1672.5691,553.5413
1695,539,1602.7375,478.4399,1787.3651,599.95374
1171,517,1091.917,467.30267,1251.0494,568.23926
523,246,490.152,219.60408,556.4418,272.65274
507,151,492.8654,139.00584,522.57086,164.07162
523,246,490.0924,219.43535,557.48566,272.99246
765,178,737.78503,161.77873,793.84143,195.55226
1757,505,1615.1986,399.347,1900.5375,612.0319
447,142,439.44107,130.34705,454.6672,153.98746
1570,1019,1393.8544,961.29047,1746.4677,1077.2571
1499,834,1370.2277,746.02466,1627.7887,922.8936
1444,467,1371.7214,423.85815,1516.8434,510.54486
482,170,465.29416,156.25475,500.20425,185.21439
695,375,679.07166,348.09784,712.8518,403.0841
505,148,494.1917,137.30197,517.40656,159.55927
458,152,443.34012,139.97711,473.49582,165.22968
1190,336,1137.1416,307.4591,1244.6404,366.4058
592,284,559.2545,261.8265,626.10394,307.15106
706,155,689.40967,143.6593,724.16736,167.74976
455,119,442.8651,112.0366,467.89017,127.89229
