cen_x,cen_y,xmin,ymin,xmax,ymax
641,919,517.42346,780.3734,766.1529,1059.5266
1817,614,1749.0835,563.5162,1885.591,666.26697
1568,480,1522.7373,448.48135,1614.3835,512.79205
1525,400,1494.6442,375.05905,1555.863,424.96362
1884,606,1849.2295,560.9657,1920.2513,652.89453
974,402,926.2607,322.93097,1022.64343,482.1456
1134,380,1112.5673,365.63882,1155.5449,395.27594
1463,457,1432.1135,429.84164,1495.2017,484.3493
974,402,926.6804,323.24414,1022.449,481.76917
1418,375,1395.2319,356.79715,1441.5776,394.3389
1256,342,1240.8577,330.08148,1272.2817,355.35718
550,993,416.75897,909.56464,683.82184,1077.1644
1765,575,1705.1787,527.5043,1826.7711,623.3876
1076,430,1044.7831,400.7267,1107.9518,460.93713
1451,457,1411.7235,425.24564,1492.1123,489.58395
1087,332,1070.8451,319.6382,1104.2478,345.10712
904,359,885.0998,341.07547,923.83826,376.9768
981,333,963.0187,315.39432,999.6377,351.42062
1669,474,1593.3875,430.46405,1745.8134,518.9717
933,304,920.98663,293.55682,945.4537,316.30777
981,333,963.0187,315.39432,999.6377,351.42062
630,700,440.40662,467.53354,819.8712,934.4082
1276,530,1220.7009,488.80933,1333.1124,572.90454
1822,563,1768.8252,524.56903,1876.0497,603.2825
1324,1036,1201.3744,994.98914,1446.6554,1078.793
1769,634,1698.795,579.06134,1840.1467,689.7729
963,568,911.3167,517.70184,1014.7252,619.57086
891,374,869.016,356.56177,913.3514,393.40536
959,353,940.94415,337.732,978.82794,368.35626
1083,361,1061.8156,343.78156,1104.9037,380.17294
1029,312,1016.2661,301.39667,1043.3928,324.11533
976,296,961.4194,278.18338,992.326,313.9036
1024,288,1011.6408,274.9503,1038.3129,302.09814
1398,391,1367.8566,367.16733,1429.6376,416.2828
977,293,961.0178,272.4216,993.0465,313.89316
1084,440,1051.1891,411.59253,1117.4991,469.58646
841,436,806.67426,405.9339,876.28827,467.64777
965,416,917.20355,354.59076,1013.23444,478.22073
953,694,880.3647,564.9742,1027.181,824.57983
1651,565,1583.7922,512.9334,1719.0353,619.01074
1036,342,1019.3124,328.44394,1053.339,356.8623
1378,412,1348.0123,389.98544,1409.2241,434.02512
1651,566,1583.5409,513.924,1719.3022,619.35767
1004,306,988.88654,291.35544,1019.54584,321.0015
1572,418,1535.1171,378.05444,1609.4469,458.4387
1006,295,989.84406,269.60312,1022.6768,320.48947
965,416,917.1166,354.3822,1013.0846,478.02698
979,285,963.481,267.85843,995.3761,303.75778
1006,295,989.84406,269.60312,1022.6768,320.48947
1572,418,1535.533,378.13275,1609.7163,458.66858
1004,306,988.88654,291.35544,1019.54584,321.0015
641,893,528.3111,774.86884,755.2483,1012.47
861,425,829.8362,398.63208,893.8768,452.14496
963,607,901.5057,532.6333,1025.8094,682.33435
1597,479,1552.2152,448.99158,1641.8448,510.39984
968,360,936.0417,318.62106,1000.562,402.76572
894,356,874.48474,339.97476,913.65924,373.7516
1139,518,1088.1416,457.79004,1190.0275,579.46826
1032,323,1012.589,296.71304,1052.0988,351.09467
1032,324,1012.62244,298.8322,1051.8336,350.22018
1139,517,1087.509,457.5213,1190.7585,578.25354
1139,517,1087.6692,457.18686,1190.5375,577.0025
1086,323,1071.9456,314.1064,1100.5873,332.5473
968,360,936.0417,318.62106,1000.562,402.76572
1476,395,1443.5253,367.58844,1508.6157,423.71796
807,499,761.0708,458.5989,854.25037,540.85376
895,351,859.49274,307.91467,930.66656,394.53992
1021,306,1009.98584,294.4683,1033.5441,317.62082
894,352,859.4723,309.09854,930.252,395.36935
949,439,937.0426,409.67996,962.83124,468.8122
