cen_x,cen_y,xmin,ymin,xmax,ymax
448,526,391.74008,489.22098,504.73395,564.00836
355,662,279.8782,607.8593,431.50723,717.8776
1017,392,980.05566,356.3962,1055.5448,427.9728
1148,340,1119.9758,310.0879,1176.6814,371.15198
1243,263,1225.1255,248.20935,1262.0736,279.07452
961,216,942.0175,203.71071,980.18365,228.368
994,615,934.09326,546.482,1054.8353,684.1556
89,785,7.6685667,720.99756,171.25252,849.3726
1174,558,1130.2438,493.48724,1219.7125,623.47437
347,547,293.6793,513.17303,400.48917,582.28625
1164,204,1148.8257,191.1371,1179.2323,217.21164
1043,273,1020.61847,251.82617,1066.1542,295.4822
660,395,620.63025,371.5579,700.94403,420.09766
1235,307,1213.6525,284.34576,1257.8242,329.77292
609,712,583.4842,672.3105,635.72894,752.1567
1124,194,1108.0408,182.62903,1141.1935,206.99417
1043,273,1020.3911,251.98933,1066.0719,295.82697
617,689,585.8013,645.13885,648.6797,733.26935
1215,121,1206.4453,113.95964,1223.7982,129.65701
89,784,7.5542493,720.22894,170.73335,849.22437
450,842,351.3945,739.63245,549.65186,945.72864
55,824,-0.7816761,747.87976,112.624306,901.0547
1043,561,988.15936,500.87064,1097.9585,622.857
567,448,524.4468,419.0229,610.5722,477.0941
1205,240,1188.3488,220.95833,1222.5638,260.23303
821,337,787.69147,317.58447,854.98584,357.28903
1132,188,1116.6819,175.21872,1148.0634,201.69263
1231,158,1220.2192,147.9061,1243.5536,169.06715
94,658,29.549372,610.67456,159.1815,706.4504
1216,126,1205.5295,114.686165,1226.4749,137.60881
1674,948,1600.2369,824.36487,1748.2203,1072.6627
353,596,284.8367,550.8928,421.98654,642.0962
687,420,641.06586,392.43848,734.16986,448.6927
1139,341,1093.7936,272.17114,1184.8484,411.08197
1139,341,1093.4777,271.79803,1185.0885,411.48843
968,240,946.2049,223.73811,990.46313,256.77914
1220,116,1212.2278,108.0864,1227.9335,124.59579
58,925,-0.6822118,845.44824,118.13858,1004.8226
231,1043,147.66803,1006.60333,315.25977,1079.6261
363,961,253.80284,850.3842,472.22916,1073.0283
935,587,876.09955,523.9033,995.8986,650.63
1181,182,1169.5889,171.8944,1193.9229,192.37273
1122,197,1108.3243,184.41301,1136.4121,211.38962
1182,177,1169.9169,163.9047,1194.7279,190.99799
1164,488,1155.1254,474.49902,1174.6373,502.18787
1259,121,1245.77,112.46347,1272.273,129.89488
1236,118,1226.6842,110.91557,1245.9993,125.086464
932,387,917.4354,379.24097,946.7989,396.1203
700,371,661.68524,345.0782,738.33453,398.54077
799,352,760.9187,328.3429,837.2175,376.99698
298,629,227.8752,582.0001,369.39767,676.0697
836,291,810.6297,271.8559,861.7285,310.66885
230,613,171.29802,573.46533,289.18362,654.3473
579,369,563.78766,354.95294,594.5237,384.43332
19,868,-0.20511988,826.9056,38.550964,910.50183
887,262,865.61523,247.71986,908.55896,277.15216
1200,217,1180.842,185.62785,1219.5145,248.8864
999,188,983.32874,176.0469,1015.9096,200.32605
298,628,228.52379,582.02563,369.45825,675.7595
1200,217,1180.842,185.62785,1219.5145,248.8864
1192,171,1180.297,159.40121,1204.5009,184.51288
1200,217,1180.842,185.62785,1219.5145,248.8864
918,241,903.46826,230.70976,932.65405,252.97548
1163,488,1155.555,475.37515,1171.7681,502.1055
741,395,699.3479,368.866,782.8629,421.99292
821,651,749.014,577.15204,893.82904,724.96924
706,368,668.22974,342.54294,744.9464,394.0018
1155,218,1138.6671,203.7622,1171.9666,232.93945
1242,352,1216.1403,324.5253,1269.1227,380.29877
1029,566,975.68427,491.13852,1083.0391,642.8213
981,236,960.6827,219.37639,1001.42175,252.9459
