cen_x,cen_y,xmin,ymin,xmax,ymax
282,355,255.12686,330.71606,310.64777,380.3734
1144,579,1058.0331,513.08264,1231.382,645.51794
542,269,519.40326,253.81956,565.76465,285.66693
1145,579,1058.6382,513.04724,1231.8373,645.50665
1123,491,927.9543,348.06125,1318.7157,634.43536
417,621,357.92615,564.3252,477.8851,678.2801
308,314,281.23676,286.59622,335.72037,341.96298
784,387,730.2761,349.59235,838.99915,424.86163
590,292,561.87256,267.83203,619.5295,317.98267
216,187,203.77853,176.7593,228.4351,197.70457
257,187,245.22342,176.78067,269.72708,197.54054
141,174,125.578476,155.50699,157.83272,193.92628
141,182,125.10116,168.26941,156.91634,196.85606
277,241,269.69592,229.16568,285.25012,254.05048
1759,889,1699.71,845.03326,1818.8667,933.7579
784,387,728.9663,349.1833,839.8182,425.42923
1904,837,1887.2269,805.4903,1921.7411,870.3707
1249,571,1181.2544,512.61884,1318.3546,630.1944
1758,887,1696.6478,841.7969,1819.5128,933.90674
1279,588,1217.3665,547.78284,1341.6761,629.7146
1613,762,1528.9578,680.0866,1698.9441,844.6661
227,199,214.94162,188.26434,240.49174,210.6245
174,175,157.854,153.73024,190.60452,196.9055
1911,1001,1898.8674,923.108,1925.0784,1078.9677
174,175,157.854,153.73024,190.60452,196.9055
303,295,276.93173,273.58182,329.44263,317.88104
1406,648,1285.294,549.02924,1527.9927,747.1743
164,166,146.12527,147.33736,182.95622,186.32867
164,166,146.12527,147.33736,182.95622,186.32867
1912,1003,1899.5917,928.77094,1925.0835,1079.1036
1407,648,1285.8998,549.5179,1528.8723,746.9954
959,876,841.3218,780.4271,1076.9813,972.6783
969,534,902.1511,484.70953,1037.3684,584.90686
957,422,868.3038,353.7244,1046.3412,492.15012
284,675,218.31009,582.51935,351.1558,768.155
562,311,532.6745,290.522,591.7024,333.08762
745,927,529.73956,778.53784,962.23737,1075.6226
588,788,476.08188,679.29663,701.12604,897.22675
468,488,418.19318,444.4746,518.5637,532.7031
618,299,585.12134,270.46005,651.5307,328.9955
468,488,417.87784,444.37555,518.69824,533.15955
1341,608,1314.9946,587.9217,1367.2125,628.65607
451,197,432.48254,182.42128,471.4111,212.89864
746,926,530.34485,777.7562,961.6876,1075.2019
618,299,585.15643,270.10645,651.05194,328.8216
587,780,475.48187,678.4445,699.7606,882.21375
468,488,418.35928,444.4593,519.054,533.05396
206,178,192.21724,166.91167,221.2628,189.1403
284,676,218.28459,583.31573,351.46182,769.1629
721,880,481.69086,683.83954,960.6581,1077.1013
1341,610,1315.0107,591.3169,1368.0209,629.2745
459,373,421.63593,345.37704,498.04227,401.7486
837,462,779.3025,427.27927,895.6311,497.4932
255,236,238.31462,222.08589,273.196,250.7467
707,281,637.2318,232.94244,778.69824,330.1733
355,280,332.0823,263.65335,378.9018,297.84628
175,198,162.4637,188.21211,189.366,209.654
814,361,768.50696,326.5314,860.5845,395.78595
815,361,769.77386,326.53928,861.4692,395.58694
815,361,769.8001,327.35696,860.794,395.38733
355,280,332.0823,263.65335,378.9018,297.84628
749,317,637.13086,231.70291,861.85956,402.4006
1542,866,1435.0273,777.18005,1649.6792,955.1273
386,391,350.99954,362.2027,422.3451,421.17703
1420,748,1339.5371,693.0632,1501.2723,804.18054
219,276,200.74489,256.3017,238.38545,297.1547
157,252,138.62093,231.10246,176.94058,273.62967
219,276,201.18282,255.77153,238.78375,297.00827
157,252,138.67911,230.54034,177.19734,273.69955
132,170,117.93136,159.84044,146.43312,181.84981
1911,999,1898.5903,921.10333,1924.9945,1077.1307
721,402,700.05927,387.77686,742.1128,417.2647
1406,609,1229.4636,493.63965,1583.8949,724.95966
803,403,759.556,369.4278,847.4255,437.35684
234,216,216.19571,199.32198,252.67116,234.10152
186,192,168.1693,172.27489,204.26079,212.61835
264,196,253.09041,185.57332,276.0447,207.35867
187,204,168.83168,192.59006,206.65643,215.6982
186,192,168.57552,172.54874,205.20232,213.1782
233,210,214.90929,194.4604,252.46942,227.21506
245,290,202.71353,225.16428,288.75998,355.43872
388,301,361.46634,281.26138,414.70203,322.11255
1405,627,1322.4697,561.55615,1487.7701,692.553
179,170,160.55759,149.92902,198.6961,190.60602
179,170,160.55759,149.92902,198.6961,190.60602
1405,626,1322.1428,560.93695,1488.9597,692.7597
162,138,149.25534,117.2929,176.66536,159.40932
1912,1003,1899.0662,929.29846,1925.1395,1078.193
245,290,202.65678,225.35074,288.54187,355.40002
204,163,194.19644,149.54526,215.1416,177.60619
163,138,149.76819,118.28337,176.35648,157.98732
834,460,778.8997,419.9085,889.8691,502.07852
250,233,233.67229,218.27333,267.01694,249.1861
537,235,517.85583,223.79579,556.5074,247.26286
1406,658,1280.5934,548.3274,1531.963,767.90656
1406,659,1280.6034,548.48267,1532.6514,769.64716
181,181,162.93053,160.17863,200.10675,202.94972
