cen_x,cen_y,xmin,ymin,xmax,ymax
1417,628,1328.9875,557.8233,1506.2104,698.6836
35,250,2.345466,228.2831,68.59118,272.86618
846,94,833.1816,86.05925,860.5499,103.09713
731,97,718.42865,86.800514,745.2789,108.62379
731,97,718.42865,86.800514,745.2789,108.62379
1417,628,1328.7811,556.9139,1506.5538,699.16284
825,522,765.7758,476.84607,885.58685,568.6668
815,379,771.9764,344.5412,859.5004,414.8934
35,249,2.1018953,227.32661,68.02865,271.53787
606,173,588.99347,160.27496,624.8608,185.98163
431,281,419.89166,267.43408,443.6757,295.48016
1062,368,1013.94904,332.62646,1110.2938,405.04138
1189,553,1112.525,495.5572,1265.5146,611.10236
817,128,802.7246,115.46778,831.6883,141.23909
597,232,573.8687,212.75,620.77277,251.76007
434,280,420.0424,266.5836,449.66937,293.88837
35,248,3.2218761,227.56044,68.157646,270.18872
1653,341,1628.5171,325.9962,1677.9033,356.83447
597,232,573.9813,212.70702,621.4701,252.88252
751,94,739.93396,83.18903,764.00684,106.289246
940,189,912.1963,157.0518,968.1242,221.20062
937,171,906.015,121.23614,968.7628,221.35535
36,248,3.3062572,226.49722,68.71577,270.6401
140,421,125.875496,406.90247,155.20537,436.79578
626,414,583.4459,370.09857,670.38196,459.2711
98,487,80.35902,468.4081,117.34736,505.87265
1711,384,1692.9955,370.33838,1730.6173,398.40802
36,249,3.0923116,227.75783,69.17607,270.3738
434,280,420.47162,266.67065,448.95102,294.79507
254,265,243.07349,252.56555,266.7731,277.5404
627,414,583.98517,370.33453,670.92944,459.30408
1357,321,1321.7288,299.7297,1392.672,343.93185
656,463,613.50854,421.69516,699.92633,505.02875
636,236,610.9386,218.55617,661.39307,255.34521
685,302,653.59985,275.74734,717.1291,328.53217
934,226,908.4036,205.43633,960.58344,247.3834
773,85,756.71246,72.11559,789.57837,98.54253
690,117,673.41364,101.335724,707.81116,133.97198
661,153,645.19617,140.31287,678.19806,165.69194
38,247,4.7782583,224.48753,72.42615,270.37003
1357,320,1321.279,296.43454,1393.5696,344.16052
934,226,908.48047,205.22037,960.7029,247.7722
773,85,756.71246,72.11559,789.57837,98.54253
690,117,673.41364,101.335724,707.81116,133.97198
953,48,942.2198,40.77614,964.31384,57.01757
829,75,819.96,67.20759,839.211,83.05024
1902,456,1885.5638,438.65622,1919.7058,474.538
1765,387,1745.566,374.15057,1785.336,401.59116
842,141,826.7958,129.61757,857.751,153.30386
59,498,40.90905,482.81693,78.26351,514.2612
1765,387,1745.566,374.15057,1785.336,401.59116
1229,265,1212.5393,249.69843,1245.8236,281.5708
1357,321,1320.7909,298.6047,1393.363,343.47626
1130,418,1070.7642,373.95215,1190.7534,462.31058
605,165,587.5182,154.04454,623.12305,177.93687
