cen_x,cen_y,xmin,ymin,xmax,ymax
1042,702,998.5527,668.32965,1086.3644,736.7545
898,855,873.39246,838.5988,923.6095,872.8288
710,859,671.5127,835.1284,748.7909,884.7519
1034,785,1010.47144,766.2631,1057.5809,804.25836
520,1017,494.4514,995.95154,546.71173,1039.409
887,754,865.51086,741.6039,909.2428,767.46674
1244,592,1227.2698,580.5868,1262.0265,605.29065
665,958,639.09143,937.86487,692.0424,978.32227
1584,487,1569.5515,476.33533,1600.4225,499.44016
437,1059,403.97424,1039.2107,471.29428,1078.898
1200,658,1155.0757,620.7196,1245.347,695.6907
907,740,885.253,725.1996,930.00055,755.273
709,831,681.4995,817.7331,737.6714,844.6837
1143,731,1121.5902,717.1806,1165.8138,746.02423
864,851,801.39264,806.06946,927.9651,897.1424
1430,492,1409.0251,478.2419,1452.1311,505.8848
1554,489,1519.2401,456.06796,1589.118,522.59326
1617,464,1602.6854,451.71057,1633.0822,477.59332
1421,491,1391.6685,477.55566,1452.1674,505.7889
1554,488,1519.2253,455.0302,1589.3689,521.792
1342,654,1324.8127,638.4731,1359.9585,671.0259
1554,489,1519.2401,456.06796,1589.118,522.59326
585,862,573.34106,850.0486,597.93524,873.9947
715,940,689.5003,922.23175,741.23773,958.0029
130,964,84.34043,946.48285,176.66649,982.1945
779,791,755.8441,777.35345,802.6763,806.60095
870,782,844.4758,766.66394,896.77374,798.8254
1153,635,1132.4744,617.6857,1174.5011,652.54425
1234,584,1217.2461,573.15625,1252.2336,595.3628
1494,533,1479.1609,522.7105,1510.0682,545.02313
563,1003,530.985,981.7735,596.3876,1024.9325
1009,704,986.1444,687.3224,1033.7524,721.03534
1365,608,1344.8063,592.13306,1385.621,625.44763
1303,541,1285.1227,529.0269,1321.264,554.1988
1153,635,1132.4744,617.6857,1174.5011,652.54425
1365,608,1344.8063,592.13306,1385.621,625.44763
1284,582,1244.0977,548.8251,1325.6038,615.61914
937,735,886.53644,697.71124,989.19885,772.35156
682,889,618.6172,849.73834,746.4037,929.94214
668,968,636.1857,949.06,700.48785,987.56866
1482,509,1446.3988,480.53003,1517.6367,539.4371
594,991,562.26935,963.9993,626.7874,1019.305
840,888,813.04865,870.7095,868.54474,906.00903
1154,694,1131.7751,677.0109,1176.2905,711.8587
734,931,698.9487,906.33826,770.32385,956.2098
1176,715,1155.4803,696.40393,1198.1698,734.99866
929,796,872.4967,751.86414,985.50836,840.55066
1306,641,1288.6082,627.8988,1325.101,655.49005
770,899,740.5769,875.66327,799.5893,922.9334
1348,619,1327.4197,604.2386,1368.5822,635.4613
1204,700,1184.8512,683.6232,1224.9252,716.4676
1105,748,1081.3738,727.41113,1130.3754,770.1044
1029,764,1005.47437,745.71735,1052.5275,783.28986
1193,593,1177.2706,582.39777,1208.8665,604.18854
508,1019,471.1402,985.75336,546.2259,1052.9769
862,750,838.1074,731.47833,886.47205,769.52454
1626,440,1593.5625,404.71146,1658.6763,476.34592
1116,713,1097.2683,696.10046,1136.2665,731.3491
1014,798,994.6387,781.55054,1033.7699,815.5393
967,823,942.54877,803.901,992.1516,842.41644
1200,704,1179.7584,686.17035,1221.5298,722.03864
1802,363,1789.1365,352.49567,1816.0516,373.913
892,864,858.34357,843.78265,925.66583,884.2557
1520,450,1504.6575,440.5947,1535.6787,459.7952
1241,680,1221.0381,666.0069,1262.3107,694.6721
1060,773,1039.9413,755.20447,1080.9543,792.73706
1416,486,1401.1693,475.75232,1431.603,496.53827
929,796,872.8958,752.0891,986.8261,841.1366
647,944,614.665,921.38556,679.8702,967.33923
1272,656,1250.7965,641.5885,1293.2499,670.77435
1182,680,1160.9447,661.06934,1203.7769,699.8571
1177,685,1152.2717,662.70905,1203.0659,707.39185
1597,407,1583.4473,395.8005,1612.5126,419.9029
900,860,859.4129,840.0868,940.96765,880.1072
