cen_x,cen_y,xmin,ymin,xmax,ymax
1154,329,1106.2833,288.0307,1202.4948,370.36566
1153,329,1105.964,288.23395,1201.2197,370.34262
1585,268,1559.4535,237.85512,1610.7028,298.9897
1585,268,1559.533,238.45233,1610.944,299.26248
1585,268,1559.3218,237.5399,1612.1451,298.98013
1595,189,1573.7488,171.49455,1618.1405,206.68062
1590,191,1569.2006,175.69945,1612.0967,208.18526
975,932,848.9729,815.49677,1102.8849,1049.185
1447,361,1416.7156,333.23953,1479.2491,390.3841
1205,887,1174.1189,838.7024,1237.5356,935.8405
1475,450,1449.003,433.95093,1502.9003,466.49847
1063,401,1022.0385,366.94733,1105.5624,436.54492
1654,176,1639.541,161.03308,1669.8771,191.59517
1208,859,1175.7013,799.7249,1241.1875,918.57275
1605,230,1596.908,215.44287,1613.998,245.07794
1710,228,1697.1361,218.12279,1724.5552,237.90915
1063,401,1021.0815,366.51276,1106.1793,437.16263
1579,197,1567.9836,185.01257,1591.3273,209.0894
1657,181,1641.8392,168.7442,1673.7532,193.54768
1711,231,1696.502,221.30782,1727.044,241.01341
1603,192,1588.0953,179.00418,1618.1893,205.95422
983,422,888.73926,360.36105,1078.4908,484.94455
1217,391,1180.1152,364.74335,1255.539,417.76358
1579,274,1559.4785,255.16547,1600.3507,293.76303
1603,219,1588.6973,206.66508,1617.7496,232.20879
1646,212,1633.0363,196.93562,1660.8264,227.65671
1196,355,1162.545,326.01636,1231.4128,385.6766
1034,858,917.9695,729.4675,1151.9277,987.1952
1034,857,916.72925,728.9384,1152.9608,986.00366
1640,340,1611.8438,305.37335,1668.3889,376.2441
1640,340,1611.6161,305.36502,1669.1016,376.09494
1451,547,1431.254,515.8717,1472.1404,579.92053
1498,309,1489.2382,293.89008,1508.1405,324.8405
1623,167,1609.9952,159.89682,1636.0211,175.1837
1658,156,1645.3816,143.89276,1672.5488,169.12865
1447,534,1429.1971,491.43176,1466.7559,577.4591
1710,228,1694.6393,217.54141,1725.3845,238.46754
1711,231,1695.0731,221.00812,1727.0203,241.56992
1191,366,1161.7524,345.74896,1220.3918,387.36246
1493,394,1458.5525,360.069,1529.3647,428.94162
1166,971,1040.9323,866.8676,1291.855,1076.6995
873,1013,748.6594,948.8733,997.50934,1078.4751
1497,298,1476.7637,277.0687,1518.8535,319.19388
1263,351,1229.1941,325.59848,1298.0125,376.43878
955,465,907.99133,434.96823,1003.0814,496.56906
1610,490,1553.6516,418.8635,1666.9299,562.5078
1595,214,1582.1271,201.171,1609.7323,227.93245
1547,239,1531.8402,224.3136,1562.9966,254.80879
1481,516,1461.5887,488.8414,1501.5692,543.99396
1645,256,1614.3207,219.43927,1677.5796,294.42587
1656,177,1640.2075,159.56566,1673.4421,195.1891
1610,491,1554.3888,419.40338,1666.3956,562.7743
1645,256,1613.4146,218.84102,1677.7516,293.82306
1552,237,1532.6393,221.19736,1571.5559,253.31584
1657,178,1639.903,161.33029,1674.3265,195.78987
1021,449,976.73334,421.95718,1065.8265,476.7162
1527,354,1497.925,327.01025,1556.9485,382.23395
1220,348,1189.2653,327.4489,1252.7108,369.93762
1532,262,1513.5176,246.6007,1551.1198,278.30548
1114,429,1097.0414,408.37247,1131.463,450.60345
1627,360,1584.1384,283.39624,1671.1759,437.4263
1567,211,1552.2391,201.14632,1583.2594,220.94717
1617,192,1604.9451,180.8403,1629.4198,205.11954
1627,360,1583.5665,283.2646,1670.5244,436.9033
1626,390,1584.5443,343.74255,1668.321,437.7799
1626,335,1584.3091,283.15582,1668.2849,386.94678
1709,226,1694.1609,216.0951,1723.928,236.64316
1609,193,1591.6569,180.8649,1628.3159,205.38588
1626,145,1615.4209,135.37086,1636.6301,155.73026
926,537,865.62244,500.71585,986.42847,573.6661
817,684,737.9233,629.6546,896.11847,738.748
1331,738,1305.386,697.20526,1357.1755,780.0025
32,1054,-0.3247502,1029.5885,65.23345,1079.4794
1628,147,1615.8207,137.94,1641.2745,157.11955
1548,242,1519.197,234.41315,1578.1587,250.02309
1707,224,1690.487,213.48799,1724.0063,235.97813
1653,164,1640.1711,151.22752,1667.6254,177.32634
1705,225,1689.1266,213.75235,1721.2062,236.85423
1548,241,1521.0013,233.81758,1576.8706,249.96011
1235,379,1197.2917,351.77716,1273.6543,406.41638
1547,762,1456.598,605.17194,1637.585,920.07996
1556,245,1538.606,231.57393,1574.2855,259.13864
1615,206,1601.8817,194.46239,1628.8077,217.8769
1570,210,1557.764,199.92165,1584.036,221.29552
1447,446,1430.1785,427.43994,1463.8889,465.86694
1444,432,1429.0667,402.71255,1460.6359,462.6218
1546,762,1456.6207,605.3608,1637.2756,920.32245
1705,225,1689.4087,213.96646,1721.6232,236.33568
1615,198,1602.8883,182.38968,1628.804,214.9286
1564,209,1548.3687,197.89648,1580.9719,221.44559
1572,199,1558.4982,185.2663,1587.4688,214.11539
