cen_x,cen_y,xmin,ymin,xmax,ymax
1115,616,1049.0377,576.099,1182.0424,656.5057
955,604,893.5311,561.82404,1017.8514,648.1666
724,431,690.0977,410.65826,758.57635,452.12073
404,483,372.4179,456.57135,435.84497,509.63913
510,484,477.03928,455.8136,544.46173,512.3099
315,366,297.7342,352.77914,333.2404,381.0168
364,355,346.93726,341.87573,381.5527,369.96002
567,369,545.9904,355.4354,589.6027,383.00452
506,369,486.9268,354.74683,526.09595,383.61496
255,345,233.26227,307.90872,278.16415,382.43063
460,326,446.8976,315.96274,473.30368,336.90167
315,366,297.17584,352.2731,333.78906,379.82175
330,327,316.2309,314.33966,345.3305,339.96365
364,355,346.93726,341.87573,381.5527,369.96002
246,344,213.1467,293.40903,279.84772,395.71548
255,345,233.26227,307.90872,278.16415,382.43063
567,369,546.0483,355.78864,589.29395,383.3449
903,513,856.8258,480.56107,949.56274,547.2004
430,414,405.1548,396.24936,455.31897,432.3842
1117,679,1040.2511,628.7106,1195.3107,730.5335
353,429,327.97147,408.6237,378.88797,450.89935
360,358,344.3799,346.28894,375.91412,370.14078
474,347,457.1306,332.07346,492.04803,362.21017
333,335,319.98224,324.32608,347.27524,346.37848
419,310,405.6899,300.29132,432.6724,320.44168
1117,679,1040.2936,628.35406,1195.661,730.4146
469,306,451.39594,289.5769,488.0721,323.99814
377,303,364.44614,291.9044,390.70276,314.3439
469,306,451.39594,289.5769,488.0721,323.99814
469,306,451.39594,289.5769,488.0721,323.99814
384,304,371.1327,293.73044,397.5877,315.03244
290,309,281.6012,302.46182,299.21918,316.05203
1676,886,1568.2924,803.28723,1784.9623,969.8935
445,548,405.42108,511.58444,485.24683,585.0913
1072,677,991.7325,626.4863,1152.7745,729.2082
703,670,638.3331,624.1887,768.14954,716.81744
549,536,508.57657,506.4178,591.3618,565.6628
373,456,346.449,434.78333,400.20007,478.4084
484,456,455.24594,435.07492,514.28156,477.82355
850,550,796.2548,512.6646,904.16956,587.8729
424,409,399.85123,391.5651,449.1621,426.8777
375,376,357.94943,360.48102,393.5913,392.48334
600,386,575.07794,366.1005,626.3055,406.85068
600,386,575.07794,366.1005,626.3055,406.85068
523,379,503.22375,362.09888,544.66846,397.23956
291,343,275.3327,329.15872,307.926,357.8632
481,355,463.05365,340.29465,499.17743,371.07755
351,349,337.31583,337.2783,365.81342,362.20288
386,313,374.124,301.86887,399.29007,325.42468
1293,605,1185.193,516.79193,1402.3027,694.1155
1628,834,1507.8552,742.2063,1749.6,926.9343
530,690,473.65738,640.86896,588.2467,740.4299
355,430,332.04892,410.55563,378.66208,450.061
392,384,373.33658,367.0787,411.28644,402.8277
634,374,611.97314,356.1309,657.0539,392.11896
294,352,279.34454,336.7251,309.5341,367.64603
498,365,478.3637,351.22937,519.2239,380.65393
481,452,446.94043,423.14767,515.77234,482.0438
344,343,330.71014,331.87698,357.9524,355.01797
277,315,263.89206,303.20038,291.39914,328.42737
301,313,287.7368,301.40875,314.6476,326.01083
481,452,446.94043,423.14767,515.77234,482.0438
304,320,291.8069,309.01065,317.84793,331.113
352,418,329.3087,396.58783,375.64554,439.69193
1509,787,1426.6807,720.40094,1593.2106,855.43
1510,788,1426.2799,720.48224,1593.8748,855.5658
490,474,458.27023,450.0329,522.9864,499.19592
490,474,458.31668,450.12015,522.9246,498.88635
253,366,236.60509,349.3128,270.20776,384.17252
1893,1047,1866.362,1016.5391,1920.8231,1078.3829
305,316,295.4628,306.89047,314.80182,326.00656
388,297,377.03412,281.6053,400.25107,314.0678
303,313,291.45157,303.79944,316.0694,323.89685
259,321,246.74022,312.08313,271.87592,330.80838
352,418,329.4124,396.834,375.2482,439.5391
253,366,236.60509,349.3128,270.20776,384.17252
441,311,435.97736,305.49106,447.8916,318.45203
490,474,458.4182,450.0981,522.9901,499.46973
271,313,262.7551,302.3338,280.49033,323.95444
1128,534,1026.5045,464.2747,1231.0256,604.73773
561,548,517.6953,513.58325,605.0215,583.4179
770,739,696.5991,683.4744,845.0447,796.38525
1454,782,1415.6038,747.5807,1492.8696,816.8415
408,404,385.05508,384.06915,431.23645,424.72675
504,362,484.97604,346.12393,524.9012,377.91763
519,329,504.02905,314.51047,535.7859,344.36078
327,330,315.72986,322.2748,339.7085,337.905
278,317,264.72668,305.19333,291.96313,329.42645
1723,1000,1584.5883,923.45844,1863.0157,1076.7479
642,842,562.66046,773.6926,722.5487,910.6275
436,856,364.76907,780.4962,508.16666,932.29974
474,519,436.56195,490.20398,512.3454,548.1952
1050,977,931.4051,887.087,1169.8689,1067.471
674,386,649.2462,370.8685,700.68396,403.09534
815,531,764.8124,496.77347,866.0921,565.34485
415,401,393.62674,384.44153,437.13403,417.7726
539,357,520.47095,341.8037,558.60834,372.52332
295,345,282.0655,331.99002,309.84476,358.92688
295,306,283.08313,297.3391,308.69406,315.21848
1050,977,931.5458,886.8263,1168.7406,1067.8354
815,531,764.7577,497.36752,865.8415,564.97144
828,999,697.5299,922.28156,959.26245,1077.471
832,783,746.7598,720.05084,918.158,846.4214
1246,751,1158.121,685.8203,1335.3379,817.30725
546,529,507.67474,498.20258,585.92334,561.31134
379,456,351.67126,434.53732,407.96088,479.07596
330,400,309.7049,383.454,351.6738,417.93365
383,371,364.2781,355.55563,402.5802,386.6842
295,333,281.0477,320.29495,309.27588,346.54587
474,353,456.57034,339.4969,491.86777,366.53864
325,326,311.32938,314.2792,340.32205,337.83453
325,321,311.297,308.3023,338.85867,333.72565
414,329,401.45624,316.8085,427.58408,341.21777
