cen_x,cen_y,xmin,ymin,xmax,ymax
1739,711,1657.5306,654.67065,1821.3976,767.39166
1318,444,1273.3967,415.6662,1364.373,473.31
1200,430,1157.4152,401.8644,1243.597,458.3171
796,396,765.40173,372.09906,828.363,420.7478
666,422,630.50055,394.85333,701.7031,449.22696
1683,596,1653.9993,561.9041,1712.6887,631.51764
507,317,483.34116,301.15665,530.8018,334.45102
1116,343,1080.7833,310.74496,1152.4259,376.1648
879,383,845.74854,355.98856,914.1749,410.51315
414,316,394.84375,300.2762,433.57803,332.84406
887,306,865.0672,290.4938,909.048,323.01434
545,278,526.19794,261.17105,564.20215,295.28726
981,323,954.73083,302.23514,1008.933,345.0936
675,287,657.17993,272.2146,694.201,303.41315
659,333,633.99615,310.42017,685.9644,356.3879
981,323,954.5672,302.15378,1009.1609,345.31314
1677,589,1653.0422,560.2543,1701.3032,618.84766
660,333,635.35156,311.03867,685.408,356.19022
521,240,504.56757,228.95065,538.04846,252.42354
815,258,798.5574,244.37326,832.2342,273.244
879,382,844.8152,354.5741,913.8529,410.1629
887,306,865.0672,290.4938,909.048,323.01434
1233,325,1201.4554,299.8971,1265.2126,351.5897
660,333,635.35156,311.03867,685.408,356.19022
1200,430,1157.0829,401.92383,1243.2766,458.3017
545,278,526.19794,261.17105,564.20215,295.28726
1652,524,1581.3784,459.62634,1723.733,589.9804
1352,459,1306.7224,428.57385,1399.1207,490.16537
520,643,468.916,592.0942,572.4996,693.9759
1418,538,1359.4391,499.83508,1477.9817,576.5446
794,391,762.35394,365.714,825.87036,416.36536
765,309,743.3801,293.23712,787.5609,325.2842
1106,401,1066.1301,367.91983,1145.9236,435.34778
930,318,903.9411,291.73636,958.02167,345.63367
818,279,798.3642,264.99582,838.7428,293.53165
1005,295,985.8678,280.15164,1024.4734,310.44403
653,271,636.88806,259.23654,669.34827,283.56155
592,262,576.3816,247.01122,607.76416,277.71893
1106,401,1066.0377,367.9871,1146.005,435.05557
446,236,431.13693,225.52873,462.85208,247.94328
931,318,904.2477,291.37814,958.77405,345.68384
1418,538,1358.5989,500.52274,1478.5214,577.0889
1038,321,1029.2015,308.33423,1046.949,334.5079
705,235,690.78644,226.04175,720.20703,244.93718
775,259,758.2296,248.38876,792.64557,270.6795
653,423,640.90784,397.56046,665.903,448.6375
654,422,641.45776,397.5491,667.8039,448.39172
841,246,829.3462,235.03285,854.332,258.04144
652,270,636.04193,258.8672,668.7654,283.12616
520,642,468.611,591.9408,572.37195,693.64886
1422,458,1351.2639,392.23495,1492.9634,525.65643
1857,782,1795.3507,720.363,1920.0101,845.2512
1616,584,1552.4469,540.06165,1680.618,629.0968
