cen_x,cen_y,xmin,ymin,xmax,ymax
944,524,875.95026,461.61005,1012.93524,586.6846
572,404,511.78094,365.79672,632.25214,442.72037
1368,246,1345.0237,224.5119,1392.4973,268.04028
1207,246,1182.2081,221.83557,1233.394,270.2832
531,302,490.44684,278.15717,572.2104,326.22256
1258,182,1239.2188,166.86409,1277.1755,198.66861
973,187,950.54626,173.10358,997.32495,202.38379
1018,161,999.2952,147.3613,1038.4994,175.237
1344,118,1324.6836,94.26339,1364.4861,142.17603
954,148,937.7448,133.14706,971.6124,163.64502
779,201,749.9789,177.79137,809.0809,226.048
779,201,750.4713,177.40009,809.0769,226.13623
1385,116,1368.9742,97.31547,1402.2812,135.56917
1385,116,1368.9742,97.31547,1402.2812,135.56917
779,201,749.9789,177.79137,809.0809,226.048
1016,123,992.0179,102.149864,1040.042,144.81206
368,901,316.0517,824.8784,421.4652,979.1115
368,901,316.0517,824.8784,421.4652,979.1115
1258,182,1239.2188,166.86409,1277.1755,198.66861
1023,139,1007.9194,130.70659,1039.9828,148.91524
1344,118,1324.4623,95.3535,1364.4072,142.62239
954,148,937.7448,133.14706,971.6124,163.64502
1110,125,1097.0685,115.28293,1123.9219,136.1536
1343,108,1322.5876,90.30587,1364.6982,126.60115
1207,246,1182.0953,221.85635,1233.8041,270.68686
487,719,379.359,628.0259,596.15607,810.93066
145,562,56.897198,507.9321,234.61905,616.41
415,383,358.5769,349.28674,473.19577,416.76794
1380,245,1355.3827,223.91113,1405.218,267.40668
797,253,766.05286,233.00076,829.9193,274.65085
1085,279,1051.9932,255.86523,1119.6375,303.1618
1340,137,1327.4492,122.47716,1353.1327,152.8084
1244,327,1210.7292,283.17715,1277.9596,371.1915
1244,327,1211.2316,283.2694,1277.6393,371.41382
1391,193,1374.2097,175.35165,1408.7327,212.51793
1288,224,1262.7109,200.05081,1315.0343,249.44336
1296,127,1283.1344,115.746704,1310.6387,140.24423
1288,223,1262.9427,198.26425,1315.0016,248.9157
1382,120,1371.9258,112.0254,1392.539,128.595
951,168,930.2807,152.14043,972.0444,185.25511
1085,279,1052.0061,255.74242,1119.719,303.7189
992,175,970.9241,160.48413,1013.6653,190.96689
992,175,970.9241,160.48413,1013.6653,190.96689
1288,190,1265.2079,175.60864,1311.2023,205.1669
1071,144,1057.8102,133.84512,1085.5641,155.08937
951,168,930.2807,152.14043,972.0444,185.25511
1288,190,1265.2079,175.60864,1311.2023,205.1669
1340,137,1327.4492,122.47716,1353.1327,152.8084
1120,147,1104.0228,131.94879,1136.6316,162.28593
992,175,970.9241,160.48413,1013.6653,190.96689
1296,127,1283.1344,115.746704,1310.6387,140.24423
1071,144,1057.8102,133.84512,1085.5641,155.08937
647,617,559.7921,541.6079,735.43976,693.72174
1284,624,1177.4042,459.15805,1391.8654,789.97406
218,597,129.25575,547.83997,308.10617,647.1448
