cen_x,cen_y,xmin,ymin,xmax,ymax
965,548,887.33826,493.4402,1042.8472,604.5479
742,276,698.64844,229.87273,787.0754,323.4249
618,237,598.2799,222.02452,639.5858,252.35173
604,195,590.93463,183.57173,618.4481,208.35556
742,276,698.35175,230.20587,786.7585,323.08835
686,218,676.3542,209.27518,697.4521,227.15816
456,612,385.8375,554.42126,527.9771,670.83746
520,479,466.27094,437.5623,575.23926,521.94226
755,370,714.2471,338.84134,797.30237,402.19662
662,275,639.12067,252.96825,685.9538,298.55167
1177,555,1087.6046,486.73755,1266.5758,623.62537
464,189,449.09875,175.73749,480.5561,202.4134
585,171,568.8833,151.85971,601.82324,191.33647
435,246,415.86255,227.02895,456.00226,265.84238
668,190,648.8711,179.19324,687.3932,202.51294
1176,555,1087.4668,486.85483,1266.3412,623.9791
495,158,485.22568,147.28787,506.7302,169.62868
646,173,637.5702,160.97371,655.50116,185.05704
1442,783,1314.5367,688.84436,1570.8337,877.6096
751,730,655.7159,657.1235,846.30695,804.2478
619,240,598.3651,222.43239,640.76996,258.839
665,216,646.98834,201.44568,684.6922,230.93626
503,164,490.2772,153.62383,516.6923,174.74678
487,595,352.12964,410.0011,623.28754,781.51117
953,535,879.59204,481.87628,1027.5607,588.90985
1687,823,1555.0691,738.9899,1819.877,908.02875
1039,467,972.92194,409.63452,1106.9725,525.08185
610,233,588.5273,211.14853,633.3405,256.33514
672,218,654.2111,199.50642,690.984,238.23694
606,166,590.5422,148.66713,622.9512,183.37628
1039,467,972.4759,409.7809,1107.5159,525.4991
443,169,430.09753,156.22292,456.7038,182.40985
606,166,590.5422,148.66713,622.9512,183.37628
645,907,517.0017,768.81433,774.10895,1045.7252
808,781,701.0349,697.95844,916.6365,864.24536
645,906,517.8702,767.7854,773.9984,1045.3064
651,166,641.273,158.2912,662.02234,174.44893
502,159,491.1462,150.56255,514.8532,169.42784
484,159,471.98276,149.51158,496.05884,170.46451
808,780,700.3852,697.7457,915.8203,863.673
470,160,455.26547,150.69589,486.66574,171.04285
438,234,419.24796,220.16827,458.62213,249.7332
415,189,397.96783,176.19615,432.15854,202.81882
661,229,642.3361,211.25244,681.59174,247.68878
601,207,585.791,194.65843,617.54047,220.00954
482,176,469.55066,163.91722,495.95303,188.70988
1514,883,1366.0594,780.9983,1663.4559,985.218
1294,626,1194.0752,561.17926,1395.3165,692.33093
745,301,715.1937,278.72528,776.5755,325.17395
974,968,831.9808,861.47186,1117.5403,1076.3248
561,482,510.76028,439.7589,612.537,525.8863
668,197,643.1941,165.1721,693.437,229.35861
339,312,294.98196,242.02039,384.32297,382.42963
490,171,478.9954,157.47458,502.50406,184.68234
607,172,593.2291,159.1796,621.189,186.65057
339,311,295.2001,242.14162,383.65314,380.4109
440,295,415.4986,269.42807,466.3516,321.04724
668,197,643.1941,165.1721,693.437,229.35861
974,968,832.20844,861.6871,1117.1615,1076.2821
561,483,510.683,439.72675,612.9642,527.07983
985,535,909.4927,474.15878,1061.6976,596.6992
419,562,362.2513,511.26556,477.39096,613.0644
641,281,613.287,256.5189,669.41766,307.29257
674,216,655.47656,197.6476,694.195,236.2646
379,269,356.2624,247.60945,402.64465,290.88208
451,222,434.18863,206.96672,468.5706,237.86372
617,234,596.086,216.09569,638.47125,252.95056
438,174,425.78665,161.4392,451.41357,186.83429
610,150,598.63275,138.71735,621.8311,162.71669
451,222,434.18863,206.96672,468.5706,237.86372
729,725,636.0903,651.11115,821.9399,800.25116
397,525,341.61685,473.72495,453.28723,577.83997
747,292,714.2082,260.306,780.20105,324.0508
442,233,421.59827,213.78004,463.1248,252.68767
371,234,353.9229,219.88806,389.01535,248.28821
506,149,494.34732,137.39069,518.0246,162.17479
636,112,624.9581,102.67325,647.52527,122.70914
691,316,659.55756,289.50845,723.5161,343.152
606,193,589.5327,182.12167,624.00415,205.29297
606,189,588.74506,175.24088,623.51544,203.25168
726,358,684.53937,322.5774,768.9807,393.57745
688,250,668.1269,231.74492,708.3875,268.50394
608,249,588.4807,230.3933,628.20966,268.45193
406,186,382.43405,160.26013,430.0745,213.03809
366,247,345.94046,225.56471,387.54092,269.6655
453,212,434.2533,195.66954,473.31415,229.22626
502,168,482.73163,155.52477,522.46643,181.2604
366,247,345.9647,225.64182,387.56454,269.4524
453,212,433.59113,195.91,474.10895,229.97093
488,143,477.77905,133.19737,499.78867,153.73996
656,162,645.01544,151.43011,668.2588,173.2726
626,124,615.1635,111.43905,638.2903,136.67282
465,642,396.20538,577.4745,535.5488,708.2901
373,439,333.13568,399.71808,414.7024,479.95642
350,279,325.80862,252.3116,375.41956,306.6143
397,200,376.51083,180.74052,417.61258,220.87471
350,279,326.0238,252.15807,375.68845,306.93015
440,171,422.50577,157.20142,457.69025,184.82358
397,200,376.51083,180.74052,417.61258,220.87471
528,142,516.7226,128.91422,540.8909,155.68848
