cen_x,cen_y,xmin,ymin,xmax,ymax
249,191,239.73209,180.80026,258.405,202.63815
88,163,81.52566,157.63689,96.33993,169.62099
47,202,31.478733,191.08336,62.61228,214.56232
88,190,74.18367,174.9277,102.60908,205.19789
267,157,260.58078,148.7113,273.84677,167.00049
88,190,74.15427,174.92091,102.579,205.23076
112,157,107.294235,152.1948,118.62516,162.19073
116,141,111.6736,138.66226,120.484634,145.25458
102,137,98.95566,134.86633,105.90021,140.54985
248,195,239.73079,187.74951,258.13544,202.86172
47,202,31.481789,190.99397,62.688713,214.5572
267,157,260.58218,148.6974,273.89175,166.95267
109,134,106.24372,131.49586,112.100334,137.2944
116,147,111.46577,143.19734,120.75508,151.10667
110,164,103.32564,157.25237,118.28982,170.85562
113,129,111.160324,127.37671,116.783615,132.4306
91,191,80.75745,181.39516,102.856384,201.41533
102,139,98.93315,133.2452,106.47889,145.21156
113,129,110.70213,127.07933,116.55074,132.45515
113,153,107.859245,143.5653,120.13991,162.77425
60,225,41.48527,211.98563,79.44201,239.92201
247,154,242.32411,148.40823,253.02151,160.34514
60,226,41.28633,213.11414,79.463905,239.72559
116,140,112.532394,137.14403,120.206245,144.08942
259,145,255.5083,142.17336,263.99658,149.08505
60,224,41.468338,209.80801,79.58738,239.84377
115,152,109.784035,147.37056,120.833626,157.06494
269,171,262.41318,163.47736,277.42667,178.61772
258,199,247.72412,184.7093,270.07056,214.90549
247,172,240.00038,165.28714,254.22014,178.85495
86,198,74.68023,188.19029,98.82833,208.60837
266,157,260.5228,151.00545,271.7485,163.38594
116,147,111.83035,143.86987,121.16974,151.83226
111,157,105.205635,152.48546,117.25337,163.06836
96,152,91.84962,148.54446,101.71483,157.04614
258,199,247.73384,184.65283,270.14035,215.00667
99,142,94.91985,139.33142,103.316216,146.32535
113,131,110.06624,127.93247,117.17009,135.93405
96,155,89.93378,150.71407,102.1491,161.20914
115,146,111.31807,142.94751,119.84962,149.3879
269,168,262.69467,161.05144,276.96817,176.1668
113,132,110.65847,127.93473,116.46262,136.48468
113,143,109.30271,139.36551,117.51504,148.26866
288,226,273.15543,212.80779,303.3784,239.80865
50,162,46.556145,158.86308,54.705917,166.83513
288,226,273.45395,212.73767,303.43576,239.96172
281,199,271.1197,187.65868,292.83905,211.17043
271,172,264.20032,166.28258,277.8691,177.80612
64,192,51.72806,183.45348,77.53058,201.88293
249,173,237.73064,160.52142,260.9382,186.69688
112,131,108.98032,127.06419,115.72073,135.92767
249,173,237.84944,160.34383,260.90192,186.77605
260,150,256.34537,146.35712,265.63235,154.35909
64,192,51.6648,183.48529,77.82006,201.88484
281,199,271.0331,187.64456,292.64145,211.13531
246,195,236.74596,184.38414,257.1349,205.85553
94,152,89.027534,147.43648,99.64623,157.50769
286,200,275.7901,187.36272,297.57825,214.5749
286,200,275.68326,186.90746,297.5057,214.99557
262,150,256.6848,146.00157,267.45038,155.67055
113,153,108.63734,150.1055,118.89724,157.09961
80,176,70.5924,169.79474,89.66772,184.16144
109,140,105.2247,135.8103,114.461586,145.35413
258,155,253.08432,150.67064,264.2532,161.2972
245,216,232.40407,199.7838,259.23447,232.43645
292,225,278.02634,211.99196,306.6163,239.88525
105,134,102.13044,132.02554,108.796875,137.63327
245,215,232.32924,199.53127,259.5122,232.4214
248,221,234.5373,206.31201,261.65506,236.86037
46,205,30.620184,194.36165,61.879616,216.19118
247,171,239.99359,164.48778,254.13312,178.23242
117,152,111.76414,147.62807,122.84741,156.83739
248,154,242.76721,149.32971,254.00534,160.60966
96,156,89.583275,151.20319,102.58263,162.09064
112,136,108.732506,132.92966,116.15433,140.00291
248,221,234.45638,206.31772,261.6338,236.61708
46,205,30.750534,194.2755,61.97778,216.35005
102,145,97.44169,140.40453,106.794815,150.35785
97,152,91.05969,145.92819,103.19922,158.19507
246,189,236.66124,179.15369,255.38223,200.04442
248,157,242.40773,151.99245,255.48207,162.96457
31,232,8.945411,224.74696,54.607395,239.82132
246,189,236.70337,178.79584,255.53314,199.78098
86,203,72.45349,191.28964,99.94467,216.49353
62,187,48.27026,175.07805,76.36653,200.25053
38,232,23.673689,225.00157,54.291946,239.80061
115,136,111.438385,132.95586,119.04979,140.37907
246,212,234.12265,198.76643,258.90802,226.97943
51,225,32.2865,211.31639,70.46191,239.40349
281,191,271.74414,181.91109,290.83,201.81056
