cen_x,cen_y,xmin,ymin,xmax,ymax
1149,427,1112.0585,392.68518,1187.8041,461.6118
1298,277,1280.5779,258.5906,1316.3545,296.71466
181,572,132.97014,545.02454,229.67543,600.7713
1014,236,997.09375,225.47055,1031.8281,246.82683
838,264,811.3753,242.91905,866.0086,285.13373
918,287,892.5587,270.9486,945.13763,303.49826
432,364,411.918,354.18042,453.1191,374.91736
1328,196,1312.5317,183.2977,1345.3646,208.78934
879,241,859.7828,226.08168,899.93164,257.3972
782,316,751.3114,299.82874,813.8872,333.87994
181,572,132.67769,544.8392,229.40279,600.9502
134,743,112.67537,722.8649,156.90804,763.2562
1298,277,1280.5779,258.5906,1316.3545,296.71466
1328,208,1311.544,186.52647,1344.6177,231.11665
1183,189,1162.6519,172.40613,1203.6609,206.90993
977,232,959.72485,221.89868,995.84216,242.70946
510,338,493.24588,329.65356,528.4243,347.23947
918,287,892.5587,270.9486,945.13763,303.49826
1328,196,1312.5317,183.2977,1345.3646,208.78934
943,239,924.41174,228.91524,962.04285,249.52315
1014,236,997.09375,225.47055,1031.8281,246.82683
1644,537,1595.2219,480.98605,1694.7732,593.722
1494,304,1474.16,286.88794,1515.582,322.47604
1455,302,1435.433,290.8543,1476.4535,313.7728
432,362,408.1861,351.21158,456.30557,374.24963
868,358,835.7335,346.2527,900.4496,370.1337
642,361,623.58813,345.06393,661.4796,378.33313
1324,211,1307.4684,193.89404,1341.5596,228.27269
838,265,811.2035,244.09106,865.4017,286.83487
1324,211,1307.4684,193.89404,1341.5596,228.27269
1288,315,1267.1819,296.47794,1310.3052,334.84113
1169,381,1137.738,351.7465,1200.8705,411.4559
1421,284,1402.6361,266.8434,1439.8654,301.72626
1301,261,1285.0317,246.05147,1318.4014,276.9098
1260,243,1245.1729,230.03929,1276.2727,257.80347
1053,809,861.9491,545.11115,1245.4225,1073.9808
1053,808,860.5701,545.31177,1245.693,1072.6539
1183,189,1161.5923,170.32144,1204.6144,207.88542
432,364,412.0732,355.1291,453.2181,374.57437
974,305,947.24945,285.92337,1000.99927,324.44427
838,265,811.39905,244.58478,866.1286,285.6645
1169,381,1137.7931,351.98105,1200.6794,411.63205
1260,243,1245.1729,230.03929,1276.2727,257.80347
