cen_x,cen_y,xmin,ymin,xmax,ymax
1213,244,1196.3804,229.14906,1230.3677,259.1642
1110,286,1088.4113,266.1189,1132.6715,306.35812
1137,176,1127.1768,164.08244,1147.4858,189.60773
1400,660,1378.838,625.5677,1422.8759,695.82355
1399,642,1377.641,604.65674,1421.1414,680.8431
1142,151,1130.7773,137.94276,1155.0281,164.32973
1164,238,1148.6697,223.6896,1179.3436,253.62181
1592,1019,1548.2522,959.52313,1636.323,1079.3217
1149,217,1132.3552,204.1181,1166.4373,230.10051
1214,336,1184.8567,312.7681,1243.4674,361.2137
1217,344,1187.2306,317.2589,1248.0453,371.49176
1121,236,1112.5604,223.28609,1131.3276,249.91566
1149,217,1132.3552,204.1181,1166.4373,230.10051
1226,255,1207.345,241.45946,1245.1749,269.1057
1151,243,1132.0763,225.0065,1170.4243,261.2762
1731,385,1636.4287,301.39148,1825.5919,469.02463
1699,380,1636.747,301.71503,1761.7444,458.94183
1151,243,1132.0763,225.0065,1170.4243,261.2762
1102,292,1078.7924,270.38165,1126.4398,313.7394
1202,238,1186.0022,225.14847,1219.0914,252.72433
1135,183,1125.1821,174.71625,1146.0308,192.13853
1446,718,1419.1442,673.6874,1472.8673,763.7008
1135,183,1125.1821,174.71625,1146.0308,192.13853
1171,183,1161.8911,175.45184,1181.0741,192.10141
1424,497,1374.5876,459.24115,1474.0616,536.7567
1749,518,1708.3325,473.16434,1791.5884,563.7982
1851,493,1803.6278,452.90768,1900.3075,533.8381
1729,519,1666.2905,473.17374,1792.2594,565.05365
1750,518,1710.0973,473.6365,1791.4844,563.669
1839,489,1803.5669,453.41956,1875.9907,526.11456
1182,274,1159.5375,255.11794,1205.4655,293.60086
1600,936,1565.6516,883.59644,1634.3546,988.82996
1200,223,1186.9531,210.54973,1214.1792,236.25563
1499,547,1437.7909,499.6022,1560.6156,596.2816
1258,286,1234.6677,265.68948,1282.6381,307.50974
43,964,-1.1476798,885.3488,87.62411,1042.7035
1330,517,1311.153,486.8248,1350.7218,549.0977
1103,190,1087.2651,167.62935,1120.5922,212.87906
1337,524,1311.555,487.17636,1364.3268,561.22485
1461,605,1431.4775,563.79407,1490.9589,646.662
1103,190,1087.2651,167.62935,1120.5922,212.87906
1329,504,1311.5022,473.06198,1347.5994,535.64087
1103,190,1087.2651,167.62935,1120.5922,212.87906
1258,351,1247.2501,328.95074,1270.7175,374.64606
1156,481,1117.3737,436.37253,1195.9622,526.18274
1210,218,1196.0646,205.19933,1225.387,232.07469
1156,481,1117.3275,436.6574,1195.9893,526.0136
1710,395,1674.1852,365.88306,1746.5428,424.4406
1533,919,1430.17,799.25165,1636.1871,1039.3041
1185,254,1163.6173,237.11086,1207.582,272.50006
1233,935,1137.007,793.9565,1330.347,1076.4459
1595,1006,1478.9834,935.8582,1711.1486,1077.6788
1562,1003,1478.7101,935.21387,1646.1102,1071.9899
1599,1028,1487.3535,978.6234,1711.5137,1078.4779
1654,773,1564.3844,686.2502,1744.4353,860.3666
1475,267,1453.0614,249.4372,1497.1246,286.27234
1161,247,1153.9982,231.45761,1169.6765,262.75986
1532,361,1508.7872,341.3114,1556.0426,381.99707
279,681,210.53352,631.3986,348.92026,731.01166
1250,795,1178.3041,702.1782,1322.7782,889.5296
1362,412,1323.7401,381.99875,1401.1023,442.184
1242,268,1222.5048,252.17433,1262.744,283.96075
158,989,57.504387,900.9131,258.90872,1077.0951
1111,271,1089.0349,253.26048,1134.3124,290.59506
1162,234,1146.2125,218.11842,1179.5406,251.6487
1710,939,1672.8616,880.4685,1748.7152,998.0817
1716,960,1684.317,923.3147,1749.1388,997.335
1271,366,1252.2134,344.1059,1291.7855,389.1339
1262,357,1251.349,336.61768,1273.588,377.94498
1480,283,1456.7957,265.3826,1504.9319,301.77808
159,988,57.739845,900.96313,260.5411,1076.7145
1709,904,1674.2747,865.63586,1744.8545,943.81036
1162,234,1146.2125,218.11842,1179.5406,251.6487
1218,241,1200.6328,227.58205,1236.0905,256.20444
1141,169,1132.589,162.59784,1149.637,176.53145
1188,194,1175.9435,183.3538,1200.2391,205.0538
1276,423,1248.0964,409.60303,1304.7374,438.00873
1138,368,1078.6747,275.53638,1198.1914,461.6575
1243,670,1182.7908,598.2114,1305.0608,743.2613
1142,182,1132.4513,170.93962,1151.9315,193.34477
1158,183,1142.7223,172.8541,1173.4944,194.50574
97,1041,40.064236,1002.94244,154.27121,1079.7377
1173,240,1156.1215,224.02519,1190.9153,256.8729
1040,168,1028.0802,159.88687,1052.3008,177.73102
1173,240,1156.1215,224.02519,1190.9153,256.8729
347,491,251.97551,399.92374,443.51642,583.6426
1810,468,1768.9448,432.1269,1852.3445,505.59424
1167,188,1156.3252,177.27176,1177.6991,199.48251
1109,184,1098.8597,176.23706,1120.46,193.16429
1543,299,1524.044,282.25107,1562.3556,316.1954
1536,297,1510.4108,278.0711,1563.1057,317.44104
1040,168,1027.4749,159.02533,1054.0807,177.88188
1832,490,1810.7775,472.23697,1853.6172,508.70938
588,374,558.8558,345.703,617.2077,403.93573
1804,512,1785.7909,482.73688,1823.3007,542.0507
588,359,558.80676,316.5617,617.83075,403.42395
1588,962,1490.3143,849.2781,1687.2313,1076.0157
1318,372,1283.1864,343.612,1353.353,401.96124
1184,194,1172.8423,185.70575,1196.0463,202.45518
340,498,239.42775,412.0588,440.81137,584.39355
405,416,379.45065,398.3451,431.48004,434.1972
1239,900,1141.0148,740.9854,1337.9429,1059.1777
1380,739,1355.5815,704.43286,1405.3197,774.91534
1149,197,1135.7006,186.12129,1162.9291,209.43631
1379,727,1353.1451,684.4314,1405.666,770.70996
1103,161,1088.1195,144.5857,1117.9528,178.7676
1103,161,1088.1195,144.5857,1117.9528,178.7676
1346,230,1328.148,216.76381,1364.0914,243.25412
1644,821,1549.3099,725.36487,1739.4575,918.46356
1231,824,1155.7174,727.1121,1306.523,921.809
1142,185,1129.9534,176.21983,1154.6176,195.30586
1467,261,1448.9385,246.92604,1486.6526,275.61606
1114,144,1103.0308,132.11494,1125.386,156.82217
1114,144,1103.0308,132.11494,1125.386,156.82217
1644,354,1627.6359,331.55026,1661.2161,376.85455
1632,352,1604.9587,328.59418,1660.4344,376.06076
1899,590,1881.056,558.4543,1918.9413,623.2783
1205,311,1181.4193,288.50964,1230.3862,333.6009
1791,504,1741.918,463.8695,1841.4641,544.77844
1792,503,1743.0725,463.48035,1841.6052,543.3802
63,955,-0.11874793,868.09454,127.99206,1042.2291
1509,303,1485.581,281.2678,1533.3608,325.97827
1638,385,1595.1143,351.76242,1682.8706,419.62073
1319,534,1301.1068,508.51233,1337.1428,561.1259
1193,204,1181.6088,193.45787,1205.8672,216.40187
1822,381,1805.1198,368.15146,1840.8228,394.95016
1170,169,1159.7711,159.68622,1181.2964,178.73222
1655,395,1627.5431,372.03818,1683.2349,418.54575
1662,399,1640.8796,379.39526,1683.363,419.71875
161,933,129.74635,894.33246,192.71931,973.0738
332,610,271.14575,563.7809,393.17914,657.1865
1270,398,1236.1625,367.07825,1304.825,429.43573
1139,179,1127.1154,171.26157,1152.2979,187.87276
1605,371,1584.0508,352.55078,1627.1149,391.20514
1343,419,1328.4641,390.66876,1358.4587,447.33133
1236,374,1225.9062,349.8118,1247.2554,399.19638
1801,499,1780.4813,479.67426,1821.6116,518.7661
1379,403,1367.6667,378.29968,1391.7137,428.70847
1374,407,1361.9575,381.50778,1387.7328,433.18277
