cen_x,cen_y,xmin,ymin,xmax,ymax
906,308,883.9139,286.86136,929.62024,330.9005
970,188,958.31433,179.30244,983.4108,197.27843
1747,581,1703.3428,534.0093,1791.943,629.68805
1619,722,1556.4435,637.677,1683.2953,806.7724
896,430,861.833,393.74973,930.5701,466.4301
1724,944,1699.9409,903.42334,1749.8845,984.7434
1373,387,1334.8358,373.11258,1412.9299,402.16943
1727,926,1700.6516,874.442,1753.9886,978.93695
910,312,889.196,290.0492,931.0274,334.3624
1650,464,1594.2976,438.64563,1707.4004,489.39554
870,262,849.7618,250.33249,891.9874,274.41705
981,230,966.0207,219.79102,996.13605,241.10426
890,220,877.3895,210.6538,903.887,231.05354
1658,1026,1576.2926,973.9569,1740.4043,1079.2756
888,227,873.17413,213.65059,903.10486,240.80904
926,228,909.18494,216.90804,943.7049,240.49063
925,223,907.20703,207.04295,943.50507,239.62592
1732,631,1685.5498,582.41064,1779.8794,680.6016
1694,970,1616.3585,863.10803,1771.9722,1078.3131
1134,303,1115.8818,287.65912,1153.6931,319.29016
877,568,829.4666,522.411,926.346,614.5419
977,196,959.81445,180.8316,994.3851,211.42615
1855,454,1832.0684,426.20578,1878.191,483.28772
1375,386,1336.3672,371.41693,1415.2838,401.86154
1106,954,987.7148,832.6394,1226.023,1076.1407
877,568,829.87115,523.57434,925.5463,614.046
1081,228,1068.1807,217.27144,1093.9459,240.45866
901,197,890.62494,186.20872,912.69244,208.64474
565,1059,502.7031,1038.5413,629.07184,1079.6464
977,196,959.81445,180.8316,994.3851,211.42615
1670,686,1612.3839,613.0492,1728.3176,760.0037
906,365,880.79315,338.4998,932.2922,392.57114
853,302,833.0877,283.2526,874.65564,320.9834
1122,284,1102.3615,268.1845,1143.0667,301.78473
1783,592,1757.4739,565.8238,1808.5625,619.74786
906,365,880.8028,338.09033,932.706,392.56808
938,352,924.5399,336.32764,951.7086,368.55627
876,269,855.4054,259.236,897.1606,279.50494
853,302,833.0877,283.2526,874.65564,320.9834
1675,680,1616.7622,612.0941,1734.2296,749.20447
1179,333,1153.3436,310.19098,1204.8774,357.6161
930,189,919.81573,178.6037,941.6914,199.77765
1179,333,1153.5466,310.06165,1204.8726,357.64548
1086,243,1072.3585,229.86038,1101.6304,256.17493
1780,593,1755.1528,564.95514,1805.6919,622.21063
908,343,884.83264,320.27246,932.84467,367.02664
979,232,957.2703,196.8674,1002.20306,268.38235
979,232,956.9657,196.96645,1002.7872,268.41953
909,343,884.7868,320.1234,933.8236,367.06183
940,198,928.5331,186.62602,952.4872,209.87047
890,214,879.4453,203.84544,901.7068,224.31065
1024,186,1012.1942,177.51088,1036.9987,196.12862
1564,923,1471.5121,813.1565,1656.5408,1034.0868
1645,740,1596.3276,666.9367,1695.3958,813.7618
918,250,900.2676,234.467,937.5748,265.74274
1642,973,1546.2847,868.95764,1738.2609,1078.1245
914,288,895.013,272.0395,934.3433,304.78796
1122,275,1100.3207,256.88528,1143.9629,293.32745
866,264,850.5928,251.71115,881.57605,278.25735
1375,385,1337.8224,371.78812,1413.4052,400.1918
1851,465,1828.5619,449.28372,1875.3755,481.16827
889,211,878.18713,203.35611,901.7905,220.50902
821,436,789.1903,387.65543,854.53357,485.20868
945,173,934.6935,163.3111,956.96643,184.22658
801,970,725.9865,863.59955,877.16956,1077.8195
916,279,897.5752,263.01566,935.8253,295.06036
1807,496,1780.0431,467.93735,1834.4478,525.31055
1374,386,1334.3347,371.52097,1414.288,401.7836
199,590,183.01308,574.49646,216.59235,606.97504
1441,734,1371.3853,658.743,1512.485,810.65967
871,453,842.40247,411.8144,900.1181,495.31848
1374,386,1337.0911,371.3774,1412.3708,400.68958
872,453,842.7638,411.44266,901.3632,495.05887
888,216,874.79834,204.99231,901.8462,228.69675
926,216,914.4608,208.33022,938.1135,224.73914
1375,386,1337.8947,371.42892,1413.3419,402.36118
818,886,756.3115,781.2959,880.6168,991.71606
1671,1030,1586.375,980.816,1757.3458,1079.4509
904,335,883.829,314.23395,925.0302,357.64224
661,749,600.74084,701.78314,722.21936,797.23834
846,299,825.3902,281.8926,867.31024,317.90915
874,245,855.62555,231.16663,892.4132,260.32388
976,231,957.8335,214.22603,994.95154,249.35529
976,222,956.9547,195.04488,996.9148,249.01271
661,749,600.3932,702.5206,722.2988,797.3283
1373,386,1337.6495,371.71747,1409.6411,401.38416
892,245,881.19556,232.16673,903.9579,259.47647
976,231,957.8335,214.22603,994.95154,249.35529
976,222,956.86633,196.76192,997.01404,248.7734
828,348,805.12604,320.40762,851.0554,376.40192
983,295,955.4005,246.68674,1012.21405,345.18146
922,217,908.8456,205.93741,936.7435,229.148
905,310,882.2151,289.01956,929.347,331.4085
983,327,957.44354,308.1104,1010.4304,347.81445
905,310,882.2151,289.01956,929.347,331.4085
981,231,959.6115,211.57503,1003.623,252.1449
828,348,805.12604,320.40762,851.0554,376.40192
1375,386,1336.4454,370.7588,1413.5903,402.82892
982,232,960.9816,212.10753,1003.57416,252.0827
983,326,956.3507,306.17938,1011.6144,346.5914
922,217,908.8456,205.93741,936.7435,229.148
899,217,886.2768,205.91124,912.4403,229.28569
916,317,894.91583,296.72754,938.417,337.6195
927,213,912.5282,203.81145,942.21075,223.94449
825,360,801.1852,337.11826,849.11896,384.66098
1117,282,1100.2571,267.93683,1135.0256,298.04514
905,263,892.85986,256.5475,918.4887,270.09406
1372,386,1335.0273,371.8667,1410.2373,401.28012
849,309,825.8111,291.58453,873.3802,327.9087
1664,1043,1587.8975,1007.7073,1741.0681,1079.8795
872,242,857.9685,229.50688,887.7805,254.51941
927,229,911.0577,218.71906,943.8865,241.1504
1025,434,973.19653,339.3278,1078.2095,530.4016
1208,390,1178.081,363.87778,1238.8685,417.5783
915,266,896.7623,252.18396,933.3338,281.44894
651,801,582.9105,716.8028,719.4745,886.8037
978,263,959.60614,242.57265,998.22095,285.05786
1683,456,1626.8494,428.78427,1740.199,483.94476
1640,809,1583.499,722.878,1696.8877,896.81116
907,320,885.202,296.47278,930.07324,345.19196
1144,291,1123.7299,275.58826,1165.4255,307.4628
993,324,967.07495,280.43085,1020.294,367.7586
1753,577,1712.0424,532.1983,1795.5028,623.276
1064,213,1050.8716,200.17542,1078.9249,226.95903
837,354,815.95715,332.15976,858.90845,376.0991
907,320,885.2423,296.3142,930.2584,345.33716
997,162,982.6021,152.52621,1011.4503,173.04028
1064,213,1050.8716,200.17542,1078.9249,226.95903
1754,578,1712.7355,532.86804,1795.6715,623.1537
1071,215,1052.8246,202.15839,1089.8169,229.4623
1716,980,1644.0454,883.2942,1788.3552,1078.3077
871,614,825.1264,555.7585,917.0124,673.0817
1763,565,1722.4728,528.4322,1803.7551,602.6138
919,235,904.38635,225.69838,934.13214,245.41016
969,194,955.9063,182.93651,983.2598,206.17285
900,192,887.05,182.71443,913.5274,202.21652
937,184,924.95605,170.61197,950.7371,198.13264
