cen_x,cen_y,xmin,ymin,xmax,ymax
1272,694,1200.8269,607.58405,1344.1063,780.659
1548,313,1517.983,286.69815,1578.2766,340.08127
1613,417,1568.837,371.7511,1657.4153,462.45477
1414,274,1390.3076,251.88422,1438.4658,297.41153
1548,210,1531.7562,196.5609,1565.223,224.54959
1513,226,1493.8751,207.70485,1533.477,245.28827
1406,452,1386.8324,424.84808,1426.617,480.59045
1417,223,1394.1571,203.2519,1440.2161,244.41162
1451,174,1436.004,160.7894,1466.1573,188.80994
1905,1040,1886.3169,1001.1409,1923.7048,1079.2043
947,194,886.8896,160.66568,1009.05347,228.51895
1537,176,1523.6125,164.1502,1551.1188,188.5101
1450,182,1434.7631,171.67334,1466.3942,193.10704
1571,101,1552.9246,87.58269,1589.2842,115.94473
1403,431,1386.0865,400.50995,1420.6204,463.47565
1274,645,1205.4365,547.31647,1342.9498,743.94977
1402,280,1375.4498,255.22314,1428.6648,305.55328
1526,259,1504.2441,239.23128,1548.7544,279.83246
394,753,349.8167,701.33954,440.0304,806.37524
964,184,941.027,170.16745,988.96783,199.15569
1447,219,1437.5825,204.35574,1456.6683,233.69357
919,203,885.77106,179.536,953.2776,226.77531
1660,334,1606.8037,271.45898,1714.8192,397.24554
1508,221,1489.6422,204.69409,1526.4786,238.7723
1562,225,1540.961,205.54973,1584.1123,246.11214
1549,184,1538.2384,165.58041,1561.5117,202.96368
1550,169,1537.2859,151.76454,1563.1278,186.88196
1498,191,1484.2385,179.43088,1513.1022,202.86502
1493,191,1473.99,179.30084,1512.4626,203.61725
1660,334,1606.3359,271.60135,1714.5706,397.0381
1814,567,1750.5751,502.83408,1877.7415,632.966
1565,220,1548.3258,205.68797,1581.7805,235.41463
1510,227,1490.5851,211.01881,1529.5955,243.90417
1642,336,1602.8534,290.86942,1682.2931,382.79288
1353,454,1311.6144,400.55527,1396.1644,509.02603
1642,337,1602.4099,290.98856,1682.498,383.67758
1353,454,1311.5331,400.3759,1396.0194,508.97205
1502,166,1489.8713,157.32178,1516.1135,175.74445
1325,376,1292.9199,360.01428,1358.3296,393.1637
1863,947,1808.2205,818.31934,1919.6104,1077.6666
1564,344,1530.6936,313.11777,1599.0582,376.32114
1527,276,1501.775,253.07088,1553.5302,299.14624
1052,380,1000.3877,342.69223,1104.2603,418.2514
1603,291,1574.8458,259.14404,1632.3474,323.67603
1644,486,1590.8828,426.94382,1698.8093,546.01483
1570,220,1550.7688,201.89832,1589.9156,239.1673
1506,226,1488.4536,212.01674,1525.5176,241.84396
1550,191,1539.0378,179.17177,1562.87,203.74945
1506,194,1490.9066,182.53345,1521.6736,207.01085
998,325,959.02216,300.79944,1038.7318,350.6884
1904,756,1883.7478,706.91473,1925.3649,805.79224
857,335,825.079,317.56763,890.90063,353.17642
1688,588,1621.6062,516.2091,1755.9303,661.1281
91,985,0.066021614,893.7885,183.07155,1076.7347
1785,535,1726.5895,480.14142,1843.5706,590.85736
1423,226,1404.7749,209.81561,1442.0386,244.00616
1514,224,1494.528,207.25218,1534.9368,241.26234
1564,214,1547.1,196.42233,1582.8691,232.33957
1507,183,1491.4431,168.33934,1523.4001,198.05844
1509,178,1490.4292,160.0522,1528.203,197.26562
965,183,920.35205,160.45953,1010.0895,206.5398
942,184,915.19476,163.43994,970.4852,204.94643
1551,134,1541.7009,125.260544,1562.063,144.08379
117,781,6.73888,703.4294,227.78156,858.7644
162,1018,21.531015,959.89996,303.4317,1077.6923
1590,283,1562.8807,257.4622,1617.7386,309.10217
312,481,259.6232,450.2904,365.5415,512.11206
1366,670,1340.4923,625.7949,1391.8857,714.6929
1564,209,1542.1986,192.60562,1587.1136,226.53648
1794,524,1730.4183,449.8083,1859.202,598.37286
1692,397,1673.7417,377.4274,1710.6713,417.74637
