cen_x,cen_y,xmin,ymin,xmax,ymax
209,126,199.00516,115.038704,219.7593,137.80524
197,97,189.50043,90.10193,205.48247,105.125565
224,90,219.1263,85.44844,230.35945,94.7886
230,72,227.61983,70.22241,233.78969,74.77403
149,84,142.80833,80.32349,156.30396,88.60648
209,126,198.89268,114.84391,219.80385,137.90729
197,97,189.50397,90.120125,205.54276,105.12323
273,104,267.31128,101.432236,278.73364,107.04013
166,140,152.29883,127.4078,180.9532,154.57243
195,97,187.2387,89.24219,203.73024,106.420105
89,215,61.082752,190.36957,118.01633,239.65115
223,85,218.43947,82.15189,228.74959,88.16281
225,78,221.01152,76.16265,229.87666,81.643875
207,69,203.94916,66.204216,210.611,72.69685
193,100,187.24445,95.31146,200.0865,106.682076
89,214,61.059772,189.0931,118.081635,239.75882
195,97,187.24834,89.19781,203.75314,106.48082
83,105,73.442314,99.50742,94.47773,112.14201
145,73,140.62663,70.601776,150.82475,76.8778
181,119,174.43349,111.49171,187.84618,126.57085
222,92,216.82352,86.52248,228.50542,97.87591
207,70,203.80519,67.881874,211.29308,73.93091
167,75,162.45839,72.19428,172.1452,78.746994
156,114,144.6804,105.30655,167.39325,122.73779
218,108,211.79341,101.191154,225.4953,115.99845
217,74,213.07977,71.69574,221.17323,78.10625
156,114,144.77197,105.4772,167.28897,122.762985
218,108,211.74077,101.10346,225.45163,115.999725
156,70,152.47404,67.75091,160.36768,73.54295
186,87,181.44235,81.62604,192.33421,93.74425
186,87,181.44235,81.62604,192.33421,93.74425
205,72,202.16861,68.307846,208.56445,76.65691
195,148,179.00941,129.4961,211.54082,168.32198
152,76,146.64908,72.746574,157.81349,80.115074
195,148,179.21729,129.40105,211.66284,168.15237
189,65,186.32033,63.69649,192.11131,68.211876
176,66,173.60297,64.23089,180.19127,68.63504
234,66,231.2691,64.31407,237.01564,69.21139
131,93,122.78931,88.87923,139.53708,98.219696
223,94,217.32481,88.210976,229.9362,101.45419
106,205,80.646965,179.4255,132.67438,232.22224
201,95,195.58485,90.01674,206.95203,101.15111
72,129,49.77018,115.654945,94.80712,143.46031
223,94,217.27672,87.95004,229.98427,101.44667
203,74,199.93774,71.9407,207.39177,77.70526
201,95,195.80513,90.28514,206.667,101.21876
65,125,49.901447,116.01712,81.72226,135.48322
178,120,167.08894,110.897125,190.49089,130.848
12,139,2.0018759,131.04865,23.308485,147.03604
219,99,213.18547,93.647575,225.62738,106.16359
35,143,18.51523,132.91704,52.619064,153.47536
127,84,119.51782,79.822426,136.25534,89.81128
40,146,18.489927,132.72926,62.986935,159.38492
202,116,199.61673,112.392784,204.44243,120.211365
178,120,166.74731,110.9395,190.74452,130.84818
181,64,178.79233,62.215042,184.67445,66.60245
176,122,164.8353,111.20508,187.23566,133.006
192,157,176.70006,139.49991,208.37848,176.09818
219,98,211.94164,92.66087,226.41954,105.16737
213,79,208.49706,75.59442,217.8843,82.67685
226,81,221.62329,78.763214,231.11147,84.14398
202,75,198.74825,72.36161,206.46722,77.79243
176,122,164.8614,111.172005,187.20712,133.01984
220,67,217.64249,64.27454,224.02531,70.470085
202,58,201.01843,56.997135,204.74094,60.3034
192,157,176.43306,138.41144,208.2203,176.16637
178,123,166.76643,111.65354,190.74956,135.22075
149,77,143.83908,73.95065,154.75508,81.111244
178,123,166.71309,111.5565,190.61192,135.21193
186,143,183.14377,137.55461,190.03403,149.47554
23,223,1.4684215,206.58504,45.282368,239.75017
129,174,105.7338,150.31512,152.85753,198.41588
209,121,199.2458,111.35402,219.94481,131.0666
225,84,219.39764,79.40181,231.4321,88.980354
216,75,211.92934,72.40985,220.27206,78.10512
185,89,179.22002,83.519714,192.27658,94.87301
194,101,184.73111,91.22974,204.50003,112.5092
194,101,184.74428,91.20322,204.42789,112.58415
220,69,216.76962,67.204414,224.33813,71.98185
194,101,184.72623,91.23921,204.45436,112.5753
160,73,155.89,69.88915,165.40405,76.16564
123,96,114.25734,91.435936,133.69275,101.84987
18,130,10.144363,121.915665,27.333826,138.89397
14,134,1.6661706,122.02261,27.321636,146.3064
209,121,199.15488,111.39017,219.94078,131.01286
231,74,227.91489,72.281906,235.69736,75.92191
121,96,114.11366,92.02392,128.82988,101.80629
218,100,210.27472,93.623314,226.34091,106.832825
202,92,196.77466,86.90154,208.46263,97.88592
