cen_x,cen_y,xmin,ymin,xmax,ymax
1690,987,1632.3553,948.6335,1747.8026,1025.4763
1784,983,1731.6217,948.7992,1836.6924,1019.1171
1489,934,1432.5411,896.711,1547.4443,971.35754
1434,835,1394.8,807.46747,1473.9874,863.79877
829,853,796.33496,821.74945,862.3991,886.13586
1242,809,1209.6796,786.7676,1274.5607,832.0972
828,646,816.39514,636.2881,841.1874,655.83887
760,675,743.6462,660.1794,776.70807,690.6884
1032,719,1009.6888,700.9035,1054.3801,737.1083
797,660,781.5397,645.8411,812.7636,675.86475
946,630,934.8139,620.2646,958.0087,640.9283
1031,718,1009.1708,700.6311,1054.7025,736.6055
1064,675,1024.8593,640.7564,1103.6714,710.4354
762,690,746.36066,676.5234,778.32983,704.24274
727,780,688.76465,721.0431,766.21136,839.02344
782,635,770.4606,623.6123,795.338,647.10065
905,603,894.4401,593.1973,915.6179,613.89465
738,627,727.8377,618.86285,750.14343,637.0141
727,600,718.80145,590.761,736.68176,609.8969
727,780,688.9924,720.93634,766.88947,839.6218
1580,894,1533.9803,862.38837,1626.0681,926.19336
808,763,785.87054,739.82904,831.948,787.8209
1818,1051,1758.7117,1023.8022,1879.1267,1079.3899
1167,801,1134.663,773.735,1201.1473,829.23175
996,676,978.7095,664.93884,1014.5274,687.7684
762,673,746.7073,658.7162,779.09235,688.3442
710,669,695.694,656.5755,725.5937,681.69653
1113,716,1093.1853,702.70886,1134.0704,730.9738
1107,694,1087.4459,677.86566,1126.6276,710.30176
1109,700,1088.2726,677.1264,1131.2576,723.55743
1167,801,1134.3167,773.5139,1201.6788,828.84784
701,631,691.7337,621.1832,711.5654,641.2015
909,647,896.07776,634.008,923.1651,660.0342
1112,711,1090.3641,692.3562,1134.4573,729.7228
916,647,902.6441,636.07776,930.25385,658.6284
953,633,944.32196,622.3174,962.9667,644.7673
1326,790,1293.5463,767.116,1359.6232,813.4063
1232,794,1213.99,777.53,1251.8016,811.29407
1218,788,1186.2719,767.7986,1250.9987,809.1509
1431,859,1395.027,829.54987,1467.4071,889.346
1477,911,1459.8181,886.73755,1495.8044,935.6845
757,905,703.2142,810.1273,811.60297,1001.018
1431,860,1395.0728,830.0423,1468.0457,890.26544
1891,1059,1861.2723,1039.2628,1922.2988,1079.2277
764,945,713.9633,886.2241,814.6782,1004.0766
761,910,708.66315,820.9891,814.50586,999.58386
1476,909,1458.071,884.93744,1495.8667,934.25433
746,843,700.97723,808.76514,791.9139,879.00446
1327,789,1293.8267,767.2466,1360.3428,812.651
747,858,702.61804,811.1968,792.423,905.3857
913,964,868.26935,920.902,959.5636,1007.4975
951,862,913.2624,828.96704,990.20905,896.1825
716,727,695.00964,709.7767,737.00885,745.86096
1216,785,1186.0668,763.8402,1247.3262,806.9289
705,652,691.79047,638.93005,718.5143,667.0522
1013,708,994.73706,694.09534,1031.313,722.8582
1273,754,1227.8026,718.92664,1319.5369,789.68494
1256,784,1232.0011,765.3472,1281.5052,802.76526
1273,754,1228.2435,719.06555,1319.7366,790.20374
751,650,735.4252,635.76013,767.88666,665.2669
1056,705,1035.9839,692.17065,1077.7954,718.01526
1103,910,1082.8442,882.94617,1123.226,938.4268
1063,668,1044.8506,649.6164,1082.6101,686.3896
1063,668,1044.8506,649.6164,1082.6101,686.3896
884,624,869.5213,610.82623,899.7119,638.2103
1104,912,1083.0673,883.29047,1125.0935,940.783
1271,763,1229.8744,732.7139,1313.2561,794.5519
700,604,691.21893,595.2512,709.70917,613.1071
705,652,690.8998,638.1472,719.92413,667.51263
1178,710,1128.2687,676.1771,1229.2701,744.8842
1376,836,1338.3157,808.79517,1415.0756,863.8162
842,850,808.4999,819.43225,877.177,882.475
863,765,836.38556,745.08185,890.83563,786.57245
944,761,919.20447,742.1403,970.6905,779.9902
1069,692,1050.0361,677.67267,1089.6683,708.1753
714,736,685.8807,695.62756,743.8127,777.6287
753,637,731.21014,601.0103,775.3938,673.506
791,985,706.7389,891.73083,877.2576,1078.6495
1028,667,1012.61664,656.7356,1045.3062,677.99225
977,664,961.4419,652.7644,994.36993,675.98846
791,984,706.62836,891.9189,877.3674,1077.6349
830,694,811.31665,677.3452,848.9034,711.4413
830,694,811.31665,677.3452,848.9034,711.4413
745,690,727.5503,677.058,763.3853,703.47186
906,645,891.57733,632.9725,922.2938,657.3615
745,690,727.5503,677.058,763.3853,703.47186
714,737,685.48083,695.604,743.5885,779.0068
866,892,824.81665,858.20416,908.6285,927.18896
1697,958,1594.6055,892.20337,1800.9097,1024.3219
1041,857,1005.6903,830.24786,1077.0078,884.87915
916,818,886.62555,793.55524,946.37463,843.525
780,721,761.16797,704.67773,799.83435,738.00433
797,689,780.5118,674.69617,814.3115,703.5934
734,845,701.46173,814.3073,768.37134,877.243
736,664,720.7493,653.29047,751.907,675.2809
723,725,701.021,701.4312,745.634,750.5445
1321,802,1281.1833,772.2502,1361.5428,832.728
1320,802,1280.0859,771.9238,1360.9288,832.277
1020,652,1005.8848,640.1825,1034.9865,664.8504
723,725,701.0119,701.5029,745.9366,749.9323
891,625,879.36536,613.22485,903.97345,637.65424
734,845,700.50024,813.43823,767.6255,877.2481
977,655,958.6397,640.28265,996.72565,671.1856
809,629,799.74097,620.08014,820.05225,638.8232
1697,958,1594.5591,892.28754,1800.0126,1024.687
736,664,721.09924,650.8275,752.53687,677.4949
732,622,719.241,611.99524,744.8564,633.2129
1314,790,1273.6824,750.08856,1355.1198,831.7724
1040,855,1000.9402,824.209,1079.833,886.0813
865,760,838.6601,740.06024,892.16626,780.9988
1139,743,1111.8334,723.97644,1166.5519,763.3865
1545,992,1492.1719,960.3805,1598.4976,1024.9836
869,692,852.56433,678.21173,887.0909,706.3229
956,762,931.7137,744.0266,981.03156,780.863
776,698,756.942,679.83,796.11505,717.983
874,916,835.2278,881.97424,913.68506,950.71136
1431,886,1412.6881,865.11444,1450.488,907.41785
748,663,732.52905,648.7046,764.22986,677.31934
896,584,883.05334,570.32117,910.7499,598.79315
896,584,883.05334,570.32117,910.7499,598.79315
794,614,784.97504,604.52637,804.327,624.54443
748,663,732.36194,648.68756,764.8229,678.02826
