cen_x,cen_y,xmin,ymin,xmax,ymax
1004,764,821.1636,650.704,1188.1902,877.5483
1286,595,1140.8779,523.804,1432.3167,666.3531
638,435,563.92053,388.31598,713.1616,482.83746
389,275,367.35693,258.4023,411.69495,293.3952
606,352,537.9561,317.61954,674.48926,388.13107
230,255,214.04903,242.83821,246.36488,268.33887
335,344,294.2683,303.64664,376.65643,384.4256
172,235,136.49918,212.31815,208.77074,259.15326
351,292,329.84845,277.18756,372.23325,308.391
335,344,293.6728,304.547,376.58615,385.17615
258,242,244.2584,230.2019,273.5019,254.7607
288,239,271.9962,227.59909,304.17917,252.13112
556,353,538.0079,323.62527,575.9351,383.96143
606,353,538.1094,317.9582,674.3567,388.19678
442,286,434.94748,276.14697,449.0884,296.265
1783,956,1649.0157,839.98004,1918.5021,1072.9082
1142,844,931.7455,712.5821,1352.8146,976.0781
1238,572,1094.3082,507.3327,1383.2666,638.3442
508,378,453.89865,343.65005,563.0839,412.4916
423,423,361.88287,380.5476,484.12344,466.6059
650,365,591.3251,331.88428,708.89557,399.42615
1458,896,1365.3386,819.36487,1550.7356,973.5311
475,311,436.68454,286.62805,515.2196,336.81714
184,280,162.91222,263.3386,206.30602,297.5059
345,294,321.64575,278.18042,368.3968,310.48843
254,246,214.49457,231.43721,294.29953,261.32977
242,247,197.15724,231.30652,287.85153,264.13644
172,237,136.68315,214.23926,207.75902,260.06537
1457,661,1303.9121,578.65454,1611.7626,743.5738
798,417,719.7085,369.9674,876.6249,464.41058
1331,299,1184.9368,230.86891,1478.2646,367.28146
392,279,363.26794,259.04697,422.05875,300.20108
168,234,133.70352,209.49191,204.16803,259.26953
1637,445,1464.4788,373.1599,1811.055,518.0607
239,277,209.53462,256.9747,269.57266,297.69162
272,293,210.07825,249.12897,334.69077,338.04282
1530,413,1466.5736,374.946,1595.1874,452.71356
245,271,210.3898,249.7402,280.34598,294.23938
1475,402,1356.0321,345.42172,1594.9551,459.19196
1752,488,1643.3618,444.75946,1861.5564,532.02234
870,450,776.56586,404.265,964.27716,497.24454
493,313,453.442,286.5035,533.05206,339.92908
683,444,603.4277,393.09607,762.98145,495.08624
897,669,733.30707,553.32947,1061.7954,786.1073
382,277,355.48764,258.7659,409.71237,297.13144
1879,832,1840.5331,768.47876,1918.3813,897.337
694,308,622.08246,256.43182,767.3538,360.30917
337,327,295.0677,285.45264,379.97406,369.94766
174,236,136.631,214.0163,211.38649,258.03726
268,253,238.12636,232.27646,298.16498,274.5506
1723,1058,1535.6144,1037.4738,1911.1649,1078.8309
694,307,622.347,256.01505,767.14185,359.61188
1649,1057,1535.1091,1037.474,1763.7131,1078.2394
1747,764,1577.2821,665.05707,1917.8472,863.3362
867,551,747.93915,478.0655,987.83325,624.547
794,411,710.62805,372.03668,877.4175,451.4852
550,393,490.77527,350.5491,611.048,436.95102
551,325,504.68814,296.02704,597.51807,355.83203
412,287,381.7476,268.4667,443.7583,307.495
180,293,157.1027,274.16776,204.45462,312.18906
1693,454,1618.312,403.28613,1769.1272,505.8263
1756,1048,1595.1794,1017.7463,1918.5319,1078.79
324,322,304.43735,299.75235,344.4013,345.88254
1615,448,1462.0753,390.00388,1768.8057,506.76242
