cen_x,cen_y,xmin,ymin,xmax,ymax
220,98,187.8698,57.40469,253.10558,140.337
155,46,145.8562,38.799583,165.49875,54.320004
184,41,175.42165,32.57318,193.02588,50.152508
184,41,175.43118,32.5677,193.05846,50.093796
93,129,71.41016,102.165504,115.086555,157.55267
171,14,164.47832,8.39291,177.85011,20.921766
131,41,121.92122,33.914635,140.24774,49.694298
155,62,143.18668,46.14611,166.81906,78.2001
154,62,143.24937,46.20116,166.62622,78.243256
180,14,176.28058,11.13142,183.90634,17.671364
190,10,184.81148,6.4597807,195.78403,15.362684
155,40,143.30255,24.640186,168.0744,56.126358
170,13,167.29124,11.612323,173.97621,16.256634
159,40,143.31113,24.697044,176.56432,56.561813
214,99,194.11356,79.21685,234.45827,120.13171
155,53,143.4175,43.70787,167.55597,63.689453
163,28,155.61761,22.97963,171.04681,33.285774
111,57,99.58414,45.555744,122.80571,69.17037
109,59,99.65294,49.99407,119.72214,69.01306
102,86,87.63081,69.19093,118.2987,102.90089
41,211,10.486535,185.15921,73.061356,238.75417
175,13,169.16411,8.0033865,182.13571,19.027626
156,17,151.28474,14.599533,162.0158,20.669043
175,13,169.16333,8.021551,182.15721,19.037334
161,209,104.04125,180.92955,218.97995,238.62485
141,35,132.60675,29.463568,149.55994,40.66632
188,15,179.2726,9.764681,197.70305,22.07629
188,15,179.30806,9.686406,197.78812,22.089771
137,33,129.97105,26.473997,146.00078,39.546623
153,51,142.34802,38.52842,164.61234,63.953102
180,14,175.45113,11.04194,184.68854,17.734621
153,20,147.47661,17.264328,159.44797,23.121113
153,51,142.38815,39.5578,164.48862,63.953506
172,79,158.39047,63.586704,185.9585,95.63296
255,186,216.08379,134.42157,294.65085,238.71799
255,186,216.0118,134.72026,295.39804,237.88815
150,22,140.88171,16.859385,159.17513,28.839842
147,22,140.93004,17.102217,154.16594,28.562927
173,18,168.88408,16.178629,177.52022,20.675882
159,17,154.59886,15.748169,163.9527,20.013153
136,30,129.61618,25.43233,143.52322,36.162533
159,31,154.14493,25.645975,165.71658,37.144054
139,31,129.96812,26.117674,148.43182,36.126034
160,33,154.01315,30.501173,166.8865,37.488056
156,114,136.26056,89.60408,177.46815,139.5527
106,114,85.26909,88.136536,127.509895,140.14761
188,47,178.78535,37.713043,198.51514,56.903748
181,25,175.48305,20.598791,187.90126,29.940157
189,47,178.66913,37.68139,200.01593,57.081577
175,17,171.16454,15.173494,179.60274,19.832664
189,45,179.5546,36.288857,198.95924,55.670025
156,51,147.53601,42.494305,166.30875,60.784756
156,54,148.03893,47.376015,165.3201,60.76728
170,18,165.95677,15.941685,175.65712,21.331781
156,48,146.94847,36.632736,166.62222,61.096004
121,58,109.17661,46.581173,133.56766,70.56977
170,13,166.59839,10.980709,174.5696,16.586048
187,13,183.79214,11.021207,191.25487,15.809619
121,58,109.22963,46.488594,133.64615,70.51974
92,125,71.75065,103.48247,113.754944,148.0764
164,20,159.48213,16.655643,169.00687,23.711983
140,28,135.12505,24.962782,144.90953,32.10196
161,32,154.09082,27.219555,167.90948,37.73905
121,110,114.00611,101.01674,128.44627,120.65261
188,13,184.40958,11.827458,193.00488,15.730596
181,11,178.20648,9.48992,184.8873,14.053399
131,79,127.47019,71.58196,135.85791,87.90454
172,48,163.17644,40.300777,181.76231,57.540024
207,92,191.56567,73.924065,223.97707,111.842606
207,93,191.5992,74.12841,224.0159,111.87398
122,109,117.20444,99.68883,128.55568,120.039085
131,80,127.39948,72.56498,136.50862,87.60931
151,20,146.17513,17.523294,156.29411,24.047707
188,16,183.511,13.342252,192.98941,19.836622
177,16,173.78745,14.028137,181.72139,18.221313
175,17,170.56189,15.55534,179.6582,19.924866
154,19,149.5738,15.692746,159.55708,22.425528
188,46,178.778,37.764233,197.90538,56.040295
176,34,169.09125,28.761595,183.60863,39.5392
153,19,148.30402,15.605661,159.27322,22.918146
188,46,178.81984,37.788486,197.94072,55.982845
190,11,185.57506,7.5382032,194.62682,15.696469
112,96,95.70964,80.54452,128.43343,111.8766
116,82,103.95913,73.66031,129.8955,90.96803
179,14,175.96365,12.00896,183.81996,17.840784
170,17,166.15242,15.865618,175.02245,19.94266
187,19,181.44897,15.098594,192.60823,23.99732
167,103,159.70914,88.09658,175.79132,119.03571
168,20,162.93503,16.823002,174.6482,24.264286
166,16,158.30139,4.694099,175.57039,27.903824
167,16,158.42513,4.760274,175.60066,27.926847
121,47,111.70062,38.230568,130.62143,56.15096
121,47,111.649925,38.187336,130.63907,56.15081
117,56,105.990166,45.580082,128.30923,67.31012
117,56,105.9094,45.53606,128.3938,67.37536
186,18,181.64111,15.728277,191.80522,21.530924
151,43,142.06602,34.757973,160.02275,52.18714
176,13,172.927,11.738627,180.10944,15.779769
126,39,118.76027,33.14776,134.32837,45.903675
182,22,177.88998,19.56395,186.70667,25.607843
153,94,138.12012,77.28588,168.87059,111.9883
153,94,137.83664,77.16662,168.82892,111.69991
177,17,173.84157,14.83121,181.73541,19.23482
156,35,149.30179,29.634298,163.6186,40.957355
181,25,176.22978,21.763046,186.429,28.901346
154,103,133.65738,70.0434,174.39719,137.06895
166,15,162.36765,13.004792,169.66539,18.28159
144,27,139.10905,23.957806,150.34251,30.139132
154,103,133.54327,69.92432,176.23228,137.1393
159,33,152.21027,28.189108,167.33272,39.776176
108,71,96.168,64.08374,121.34192,79.352
109,67,96.141945,56.04811,122.404594,79.27759
179,13,175.67471,9.841555,184.1815,17.814724
114,62,106.26986,55.18311,123.045525,69.55893
151,58,141.88072,46.3464,161.38527,70.830666
151,62,142.01459,54.526524,161.19342,70.78372
158,17,153.8194,15.086989,163.50722,19.977333
190,16,186.16185,13.625493,194.87616,18.989489
161,120,3.6410275,4.5474343,320.3109,236.71146
161,89,147.22739,70.59304,176.00026,107.68392
135,36,127.79013,30.67912,144.15625,43.114914
178,53,168.11952,43.824333,189.86414,63.19014
96,82,80.16417,67.852234,112.08811,98.11027
96,82,79.99795,67.44784,112.46369,97.978905
178,53,168.07315,43.72616,189.86168,63.156963
161,89,147.10042,70.51906,175.86671,107.8215
158,17,154.71902,15.550864,162.29523,19.943699
160,17,155.24025,15.444015,165.2493,19.833387
166,20,160.9576,16.840494,171.64182,25.100529
150,24,145.02092,20.54911,156.07826,28.072205
153,17,147.43135,13.777336,160.56592,21.396801
172,13,167.74028,10.218207,177.08134,16.212862
78,104,57.62046,79.23679,99.60705,130.09232
152,128,132.59824,91.24047,172.64441,164.96442
154,18,148.85966,14.944474,159.69083,22.826044
152,127,132.60887,91.12668,172.6507,164.67995
179,14,175.8433,12.41092,182.92128,17.207394
149,23,144.09305,19.086584,154.81984,28.106468
120,55,109.728195,45.665585,131.43137,65.1944
161,17,157.92761,14.888111,165.00519,19.63563
96,129,89.873055,118.369545,102.974434,139.86507
161,186,132.08441,135.82999,190.87817,237.85812
120,55,109.727325,45.63085,131.27715,65.12391
161,187,132.33035,135.96106,190.30597,238.49586
177,14,172.36247,11.004202,182.2376,18.715212
117,60,109.84532,54.78936,125.18474,65.26107
165,25,159.16188,20.80139,171.42873,29.852198
122,46,111.73221,37.38965,132.27707,56.080692
102,194,69.26981,151.99576,135.54382,237.85677
121,46,111.80216,37.40002,132.19371,56.079666
176,13,173.30502,11.541776,180.22252,15.424379
92,92,74.681465,74.63029,110.174995,109.45794
152,73,129.37662,48.125877,175.46579,98.273224
135,37,126.936554,30.845343,143.48003,43.435436
150,24,144.94498,20.385267,156.63803,28.822123
152,73,128.81479,48.0829,175.36014,98.269264
162,17,158.83713,15.232841,166.34132,19.468693
250,190,214.58919,142.62852,285.46585,237.73906
182,35,175.79448,29.5729,189.89478,42.13318
49,207,17.916311,176.80226,81.16561,238.47351
149,23,144.79045,19.672092,155.03352,28.049778
182,35,175.73633,29.540226,189.95215,42.106983
178,17,175.426,15.422203,181.02202,19.230652
182,12,178.7914,10.414633,186.0756,14.775864
149,23,144.76909,19.80648,155.02531,28.129992
192,16,187.79663,12.950202,196.77766,19.242851
147,83,131.58977,64.50793,162.79837,101.63052
181,22,176.57994,18.784964,186.56825,26.868399
183,15,179.24681,13.11421,186.89417,17.35384
160,88,144.6333,72.45863,175.76538,105.51222
115,56,103.343094,45.35786,126.72301,68.57641
184,40,175.85217,32.27812,192.29367,48.639626
245,164,199.17073,95.32748,292.12613,234.5804
166,23,160.72931,18.770538,171.41855,27.65864
182,24,177.67195,20.664923,187.22578,27.359245
255,202,220.16602,167.59357,291.0466,236.87587
255,202,220.05032,167.5815,291.85913,236.99672
151,21,145.92628,18.514164,156.85559,24.002733
181,22,176.73857,18.379774,187.10112,27.111588
242,147,199.33273,95.264046,284.82837,200.04475
148,135,128.9792,103.711914,167.56781,166.4911
69,150,41.785503,115.54446,97.17091,185.579
104,71,91.38794,57.270218,117.88331,85.06428
153,49,143.31119,36.59676,163.76335,61.407406
181,14,176.81949,11.140874,185.29927,17.328331
146,25,140.67188,22.740772,151.73724,29.078247
171,17,167.64362,14.633686,176.03778,20.891806
153,48,143.27573,36.569565,163.71765,61.40739
159,18,155.46216,15.449032,163.45865,21.025988
104,71,91.35601,57.16883,117.902145,85.06366
146,24,141.2976,20.174534,151.95135,28.183842
171,16,167.28625,12.379209,176.17888,20.789711
150,104,133.32445,79.6251,168.57553,129.83102
139,26,133.12317,21.429943,146.10957,32.310993
127,41,118.47081,33.94665,135.91502,49.305946
108,76,94.11716,60.43284,122.434715,92.952805
173,18,168.77588,15.4920635,177.65492,21.072308
108,76,94.08538,60.38864,122.604774,93.13523
126,43,118.3823,38.27203,135.15718,49.319164
181,14,177.24323,11.387702,185.25792,17.095688
160,17,157.07582,15.751344,164.13712,19.342594
148,21,144.1232,18.055586,153.60083,24.335524
202,194,172.4197,151.0474,233.3909,238.46024
69,143,41.336994,103.68027,98.391975,184.14737
178,12,171.65343,6.19295,184.98262,19.015589
126,42,117.30784,34.825825,136.40134,49.924133
191,72,178.76793,57.892586,204.36995,86.32221
184,29,178.23079,22.284496,190.25078,36.44578
191,72,178.7497,58.138985,204.29684,86.34656
126,42,117.20682,34.837578,136.41325,50.098633
184,29,178.23079,22.284496,190.25078,36.44578
178,12,171.61717,6.1519756,184.91258,18.975079
171,223,142.43558,207.70697,199.7114,239.30426
155,61,144.36658,49.989594,167.41412,73.04281
125,41,115.91805,34.62864,134.3972,48.656807
137,28,130.7534,23.762691,144.4505,33.63968
104,79,89.841125,63.343094,119.512,95.14654
104,79,89.74848,63.44752,119.43061,95.17115
167,23,160.56693,17.80958,174.67255,29.61793
125,41,115.882545,34.64789,134.4364,48.62155
143,23,138.05579,20.254126,149.54253,27.328995
155,61,144.21753,49.48759,167.30196,73.04937
89,87,63.749634,51.163204,115.45408,124.286255
203,75,190.04375,58.20038,217.18607,92.181366
155,46,144.54385,29.493933,167.09839,63.34684
186,34,179.84885,28.12084,193.4595,40.56344
163,25,159.23895,21.339424,168.59709,29.22051
137,27,131.31602,21.535624,143.71295,34.421604
184,17,178.12457,9.67504,191.12788,26.318592
155,46,144.5305,29.629745,167.22725,63.223675
203,75,190.07472,58.076775,217.23317,92.21734
168,12,160.27208,6.482905,176.66908,19.109503
168,12,160.28123,6.513369,176.56868,18.991684
148,20,144.37857,17.67944,152.90588,23.972523
126,46,119.028366,42.22668,134.76389,50.96859
184,18,178.15927,9.660807,191.2006,26.464224
127,40,119.15078,31.00814,135.30899,50.722538
54,173,28.146366,134.48027,81.11217,212.43361
187,44,179.34593,37.583355,195.04945,51.616283
171,135,129.99707,49.067844,213.97777,222.14812
114,59,103.07503,48.19783,125.425674,70.28691
171,135,129.539,48.48055,213.42247,222.21779
144,25,139.06973,20.706331,150.92316,30.033537
114,59,103.12283,48.20765,125.39686,70.34656
183,25,178.29924,21.515085,189.51703,30.007296
154,36,146.74826,27.910803,161.37599,44.56912
153,37,146.58714,30.755856,161.18011,44.571014
154,30,148.00137,26.78301,161.39664,34.77467
154,33,147.36618,26.743458,161.53517,39.63264
145,25,139.13069,20.72361,150.9776,30.020239
172,18,168.7367,16.206673,176.58797,20.331284
227,168,198.36511,128.15605,257.56592,208.48364
122,183,95.92978,139.30563,149.1725,227.6594
168,25,162.69244,21.142311,174.44232,30.172382
178,48,168.24121,39.03763,189.45805,57.488186
117,59,106.52418,47.72578,128.62653,70.55019
117,59,106.58391,47.782,128.5866,70.55654
170,18,166.26306,15.6687355,174.49573,20.560688
99,83,81.89109,66.28527,116.17803,100.09245
166,19,158.86522,10.6800785,174.17017,28.149853
152,61,141.7423,49.97171,164.05708,74.02166
135,32,130.13991,26.969725,141.46944,37.43546
177,16,174.39297,14.13018,181.12914,19.118412
152,61,141.67259,49.85305,164.0129,73.9299
147,24,141.32161,21.48157,152.9271,27.195953
65,158,35.708027,123.105156,95.15877,193.91025
143,119,125.07687,97.50943,161.19882,142.10088
253,166,218.34807,118.62603,288.08008,214.17598
102,82,87.43789,67.09959,118.48575,97.36485
186,53,175.66344,42.979584,197.46358,64.479065
124,44,114.30054,36.33409,134.09023,53.482807
182,29,175.95737,24.28682,188.69725,35.602398
159,40,150.43155,30.692923,168.46223,49.911068
141,26,135.14735,22.250383,147.39023,31.077822
186,53,175.67218,42.980804,197.43639,64.53352
159,40,150.43155,30.692923,168.46223,49.911068
102,82,87.25183,67.04916,118.70884,97.27375
253,166,218.40918,118.72197,287.99976,214.34853
215,187,183.44627,142.36981,248.43834,233.22343
161,34,155.68271,29.175312,167.5039,39.965668
160,54,149.95558,42.49918,170.51105,66.96716
119,53,110.285706,44.147835,129.02734,63.73626
166,18,161.89232,16.150394,170.67986,21.80093
137,29,131.02728,23.952875,144.05707,34.45253
160,54,149.95438,42.582287,170.52261,67.07572
119,53,110.24906,44.088284,128.90353,63.80006
86,125,63.535576,98.00526,109.88177,152.59602
153,45,137.24861,19.66856,169.7948,71.88976
152,57,137.26558,42.630142,167.28914,72.15809
181,27,175.56963,20.993738,187.73964,34.81867
284,226,262.52386,213.64949,306.92722,239.80234
181,27,175.6139,20.93069,187.72157,34.84684
127,40,119.12155,33.900772,136.65518,47.970394
86,125,63.559757,97.99713,109.9819,152.53691
74,113,41.777813,66.20343,108.128624,161.63744
203,121,182.20656,95.3459,223.99901,147.0659
149,64,137.3123,47.960285,161.56633,81.84833
181,35,173.03624,29.793503,189.06728,40.94182
104,57,88.0417,42.35619,120.01763,71.82295
134,35,127.494095,29.290804,141.23405,41.226856
195,59,184.55193,45.31283,206.08807,73.70405
180,26,175.09743,21.880484,186.1562,30.58194
195,59,184.69359,45.397522,206.0453,73.66958
179,11,171.57274,5.482581,186.5333,17.558544
147,23,143.54993,20.667131,152.28046,25.697346
216,103,195.7757,79.37425,237.97455,126.841515
94,89,79.94044,76.314125,108.77094,102.46633
127,41,119.76522,34.61418,135.9669,49.350235
29,225,1.6628991,211.78226,57.38005,239.49294
101,80,89.6802,69.48636,113.09009,91.61935
183,26,177.03844,21.18965,189.95865,32.195602
163,26,157.53224,22.392046,169.38893,31.172768
156,49,147.89864,38.35186,166.059,61.21895
157,49,147.83643,38.35775,166.23785,60.957825
97,85,80.44153,69.59313,113.73028,101.8652
161,17,157.40416,15.973865,164.98895,18.91601
183,26,176.90472,21.15712,189.7712,32.118122
264,214,230.79684,189.2886,297.95938,239.32127
140,22,132.56409,12.687182,148.19493,32.29041
152,137,127.76515,100.721924,177.60126,175.1937
185,36,178.70277,31.441505,192.66132,42.4072
162,27,156.86186,22.653015,168.34003,32.879894
93,83,76.766594,66.65983,111.19774,99.83225
154,51,145.52771,40.515255,163.84984,62.36251
154,51,145.49931,40.491577,163.87909,62.428196
94,83,76.86759,66.66002,111.17183,99.88314
152,138,127.77346,100.77519,177.62515,175.33322
161,30,155.01823,24.611687,168.87152,36.712242
120,60,108.31538,49.23102,131.78261,71.84791
181,30,175.43762,24.80135,187.08044,35.780544
169,69,155.83446,48.55264,183.68687,90.511505
140,29,133.88315,23.297386,147.4868,34.780674
187,19,182.54037,15.904108,191.69478,23.07133
159,17,156.46841,14.562828,163.49889,19.7273
120,60,108.36753,49.234936,131.75255,71.771835
151,20,146.13893,16.12578,155.89397,25.149149
163,30,156.94733,23.762423,170.62476,36.244987
152,25,148.0111,21.869097,157.31502,28.920784
113,62,101.46192,50.77792,125.136925,73.38812
112,62,100.85886,50.776302,124.94695,73.469604
136,32,129.40985,26.325617,143.38962,39.29669
184,11,181.36005,9.813129,188.50798,14.1850395
163,30,156.99854,23.850168,170.59882,36.250195
136,32,129.68102,26.452078,143.35583,39.27314
163,30,156.8586,23.81215,170.58064,36.200367
78,126,56.379196,99.82003,100.99659,153.61766
157,26,150.68246,15.159871,165.12766,38.042217
186,43,179.13225,35.21206,194.41219,51.50316
184,29,179.49207,25.05137,189.31854,34.714924
186,46,179.30711,41.147118,194.3243,51.543564
157,26,150.79208,15.291061,165.17638,38.21439
185,20,180.39845,18.006927,190.02072,22.02563
186,38,179.52199,34.868603,193.77821,42.562588
184,29,179.41083,24.92269,189.36176,34.843975
186,43,179.19968,34.92269,194.41843,51.423996
102,72,88.40552,58.77636,117.51472,86.35059
162,24,157.37901,19.067663,167.96516,29.683617
123,42,115.63066,35.057835,131.87457,49.5468
170,13,162.09683,6.343246,178.2195,21.163063
141,24,136.14102,19.512964,146.37161,29.526968
202,106,175.88054,73.11368,229.75594,139.92633
202,106,175.9116,73.05655,229.76338,140.04631
182,14,177.71358,10.578833,187.21663,17.738684
170,13,162.56,6.342935,178.30704,21.35307
102,72,88.30669,58.80101,117.5249,86.3218
36,213,1.0777657,187.63489,71.224655,238.6691
162,24,157.47542,18.34498,168.16614,29.720291
81,105,62.50355,85.33292,100.24427,126.26972
199,80,185.59581,64.86313,213.87613,95.93093
154,52,132.9641,30.480982,175.8417,74.21484
182,41,175.32541,34.094814,189.47446,48.555405
56,186,23.300875,142.41455,89.81878,231.37555
127,40,119.38852,33.97158,136.14331,47.37958
110,62,97.78385,48.575886,123.00267,75.838
182,21,177.32281,17.08849,188.46178,25.739601
166,18,157.52188,8.6808195,175.89848,28.622734
154,43,133.11575,30.683994,175.51709,55.914024
56,186,23.62126,142.40523,89.969536,230.07875
165,18,157.55359,8.673645,173.5821,28.729748
199,80,185.58282,64.70641,213.82584,95.951096
183,11,177.50124,5.6361327,189.53214,17.196407
